condition,w_inter,trial_idx,seed,A_hat,noise_percentile,noise_threshold
WT,7,17,70459,0.07706807966,95,0.09729280488
WT,7,18,70460,0.1205931926,95,0.09729280488
WT,7,19,70461,0.09105940346,95,0.09729280488
WT,7,20,70462,0.05720864404,95,0.09729280488
WT,7,21,70463,0.02795891321,95,0.09729280488
WT,7,22,70464,0.09732560429,95,0.09729280488
WT,7,23,70465,0.06068418295,95,0.09729280488
WT,7,24,70466,0.03110462203,95,0.09729280488
WT,7,25,70467,0.06011214344,95,0.09729280488
WT,7,26,70468,0.03526558009,95,0.09729280488
WT,7,27,70469,0.07477392472,95,0.09729280488
WT,7,28,70470,0.05483735711,95,0.09729280488
WT,7,29,70471,0.02128615915,95,0.09729280488
WT,7,30,70472,0.035102661,95,0.09729280488
WT,7,31,70473,0.04437167266,95,0.09729280488
WT,7,32,70474,0.04815305027,95,0.09729280488
WT,7,33,70475,0.03284893233,95,0.09729280488
WT,7,34,70476,0.03864389905,95,0.09729280488
WT,7,35,70477,0.03218134996,95,0.09729280488
WT,7,36,70478,0.07236547433,95,0.09729280488
WT,7,37,70479,0.1614825465,95,0.09729280488
WT,7,38,70480,0.05835104811,95,0.09729280488
WT,7,39,70481,0.03621811955,95,0.09729280488
WT,7,40,70482,0.02628710016,95,0.09729280488
WT,7,41,70483,0.05591685382,95,0.09729280488
WT,7,42,70484,0.04155567083,95,0.09729280488
WT,7,43,70485,0.05284553981,95,0.09729280488
WT,7,44,70486,0.05691956987,95,0.09729280488
WT,7,45,70487,0.07332206262,95,0.09729280488
WT,7,46,70488,0.04754082733,95,0.09729280488
WT,7,47,70489,0.05288990913,95,0.09729280488
WT,7,48,70490,0.01626020801,95,0.09729280488
WT,7,49,70491,0.04579252727,95,0.09729280488
WT,7,50,70492,0.06756831869,95,0.09729280488
WT,7,51,70493,0.03884733609,95,0.09729280488
WT,7,52,70494,0.03685119056,95,0.09729280488
WT,7,53,70495,0.08376225389,95,0.09729280488
WT,7,54,70496,0.02744508367,95,0.09729280488
WT,7,55,70497,0.04252446071,95,0.09729280488
WT,7,56,70498,0.0606846059,95,0.09729280488
WT,7,57,70499,0.08498341609,95,0.09729280488
WT,7,58,70500,0.04507393158,95,0.09729280488
WT,7,59,70501,0.06210051581,95,0.09729280488
WT,7,60,70502,0.06086348462,95,0.09729280488
WT,7,61,70503,0.05107884068,95,0.09729280488
WT,7,62,70504,0.05489333241,95,0.09729280488
WT,7,63,70505,0.03270379633,95,0.09729280488
WT,7,64,70506,0.06803977623,95,0.09729280488
WT,7,65,70507,0.04648091078,95,0.09729280488
WT,7,66,70508,0.01496498158,95,0.09729280488
WT,7,67,70509,0.0402268599,95,0.09729280488
WT,7,68,70510,0.02823619275,95,0.09729280488
WT,7,69,70511,0.06906259178,95,0.09729280488
WT,7,70,70512,0.02410453094,95,0.09729280488
WT,7,71,70513,0.06569493381,95,0.09729280488
WT,7,72,70514,0.05454628108,95,0.09729280488
WT,7,73,70515,0.03150034277,95,0.09729280488
WT,7,74,70516,0.0972910786,95,0.09729280488
WT,7,75,70517,0.04628603001,95,0.09729280488
WT,7,76,70518,0.06551012409,95,0.09729280488
WT,7,77,70519,0.0380151103,95,0.09729280488
WT,7,78,70520,0.03633987445,95,0.09729280488
WT,7,79,70521,0.01680731953,95,0.09729280488
WT,7,80,70522,0.02159649808,95,0.09729280488
WT,7,81,70523,0.06202859054,95,0.09729280488
WT,7,82,70524,0.04136730357,95,0.09729280488
WT,7,83,70525,0.05503500147,95,0.09729280488
WT,7,84,70526,0.0848640748,95,0.09729280488
WT,7,85,70527,0.01871432435,95,0.09729280488
WT,7,86,70528,0.08305753183,95,0.09729280488
WT,7,87,70529,0.02609950544,95,0.09729280488
WT,7,88,70530,0.07288236951,95,0.09729280488
WT,7,89,70531,0.1026987968,95,0.09729280488
WT,7,90,70532,0.03835178141,95,0.09729280488
WT,7,91,70533,0.08537499423,95,0.09729280488
WT,7,92,70534,0.04208199677,95,0.09729280488
WT,7,93,70535,0.06383661114,95,0.09729280488
WT,7,94,70536,0.05814211073,95,0.09729280488
WT,7,95,70537,0.04930970288,95,0.09729280488
WT,7,96,70538,0.054005435,95,0.09729280488
WT,7,97,70539,0.1210208901,95,0.09729280488
WT,7,98,70540,0.03619025372,95,0.09729280488
WT,7,99,70541,0.0888113177,95,0.09729280488
WT,7.5,0,75442,0.09877100858,95,0.1087545375
WT,7.5,1,75443,0.08218326828,95,0.1087545375
WT,7.5,2,75444,0.03980320178,95,0.1087545375
WT,7.5,3,75445,0.0535661113,95,0.1087545375
WT,7.5,4,75446,0.05590451903,95,0.1087545375
WT,7.5,5,75447,0.0308685177,95,0.1087545375
WT,7.5,6,75448,0.07189269747,95,0.1087545375
WT,7.5,7,75449,0.04735916333,95,0.1087545375
WT,7.5,8,75450,0.1135668562,95,0.1087545375
WT,7.5,9,75451,0.04827051093,95,0.1087545375
WT,7.5,10,75452,0.02566662091,95,0.1087545375
WT,7.5,11,75453,0.04622518735,95,0.1087545375
WT,7.5,12,75454,0.08889575809,95,0.1087545375
WT,7.5,13,75455,0.0532219422,95,0.1087545375
WT,7.5,14,75456,0.03685196708,95,0.1087545375
WT,7.5,15,75457,0.1086973021,95,0.1087545375
WT,7.5,16,75458,0.01559191594,95,0.1087545375
WT,7.5,17,75459,0.08572629137,95,0.1087545375
WT,7.5,18,75460,0.1540452566,95,0.1087545375
WT,7.5,19,75461,0.08653738662,95,0.1087545375
WT,7.5,20,75462,0.05986556214,95,0.1087545375
WT,7.5,21,75463,0.03652009279,95,0.1087545375
WT,7.5,22,75464,0.04710163203,95,0.1087545375
WT,7.5,23,75465,0.05605217934,95,0.1087545375
WT,7.5,24,75466,0.05693255463,95,0.1087545375
WT,7.5,25,75467,0.03326139434,95,0.1087545375
WT,7.5,26,75468,0.07205962305,95,0.1087545375
WT,7.5,27,75469,0.1098420092,95,0.1087545375
WT,7.5,28,75470,0.05230411003,95,0.1087545375
WT,7.5,29,75471,0.07552209893,95,0.1087545375
WT,7.5,30,75472,0.01762572342,95,0.1087545375
WT,7.5,31,75473,0.08842441692,95,0.1087545375
WT,7.5,32,75474,0.07459758694,95,0.1087545375
WT,7.5,33,75475,0.08016054321,95,0.1087545375
WT,7.5,34,75476,0.02542416499,95,0.1087545375
WT,7.5,35,75477,0.02175116323,95,0.1087545375
WT,7.5,36,75478,0.04933705762,95,0.1087545375
WT,7.5,37,75479,0.05343418719,95,0.1087545375
WT,7.5,38,75480,0.101362358,95,0.1087545375
WT,7.5,39,75481,0.0921339786,95,0.1087545375
WT,7.5,40,75482,0.03643789938,95,0.1087545375
WT,7.5,41,75483,0.06747229141,95,0.1087545375
WT,7.5,42,75484,0.0233923483,95,0.1087545375
WT,7.5,43,75485,0.0402564526,95,0.1087545375
WT,7.5,44,75486,0.01469608656,95,0.1087545375
WT,7.5,45,75487,0.03681725762,95,0.1087545375
WT,7.5,46,75488,0.05351399891,95,0.1087545375
WT,7.5,47,75489,0.06365756963,95,0.1087545375
WT,7.5,48,75490,0.04446365848,95,0.1087545375
WT,7.5,49,75491,0.042016456,95,0.1087545375
WT,7.5,50,75492,0.01608693667,95,0.1087545375
WT,7.5,51,75493,0.05228450966,95,0.1087545375
WT,7.5,52,75494,0.1037700241,95,0.1087545375
WT,7.5,53,75495,0.07995183782,95,0.1087545375
WT,7.5,54,75496,0.05219932935,95,0.1087545375
WT,7.5,55,75497,0.07611962629,95,0.1087545375
WT,7.5,56,75498,0.06449816614,95,0.1087545375
WT,7.5,57,75499,0.004963542784,95,0.1087545375
WT,7.5,58,75500,0.04408002667,95,0.1087545375
WT,7.5,59,75501,0.03093493115,95,0.1087545375
WT,7.5,60,75502,0.106033563,95,0.1087545375
WT,7.5,61,75503,0.05053070349,95,0.1087545375
WT,7.5,62,75504,0.01700359921,95,0.1087545375
WT,7.5,63,75505,0.03552897931,95,0.1087545375
WT,7.5,64,75506,0.07229123679,95,0.1087545375
WT,7.5,65,75507,0.009324630935,95,0.1087545375
WT,7.5,66,75508,0.03855142674,95,0.1087545375
WT,7.5,67,75509,0.066879764,95,0.1087545375
WT,7.5,68,75510,0.08634573828,95,0.1087545375
WT,7.5,69,75511,0.06513751572,95,0.1087545375
WT,7.5,70,75512,0.04966987959,95,0.1087545375
WT,7.5,71,75513,0.01016741847,95,0.1087545375
WT,7.5,72,75514,0.06160225475,95,0.1087545375
WT,7.5,73,75515,0.05926269999,95,0.1087545375
WT,7.5,74,75516,0.1385958312,95,0.1087545375
WT,7.5,75,75517,0.03514773978,95,0.1087545375
WT,7.5,76,75518,0.02220883522,95,0.1087545375
WT,7.5,77,75519,0.07279790041,95,0.1087545375
WT,7.5,78,75520,0.02802099623,95,0.1087545375
WT,7.5,79,75521,0.07756666081,95,0.1087545375
WT,7.5,80,75522,0.06767705734,95,0.1087545375
WT,7.5,81,75523,0.04241440583,95,0.1087545375
WT,7.5,82,75524,0.08798966628,95,0.1087545375
WT,7.5,83,75525,0.04382708077,95,0.1087545375
WT,7.5,84,75526,0.07313456955,95,0.1087545375
WT,7.5,85,75527,0.05233956714,95,0.1087545375
WT,7.5,86,75528,0.05954091158,95,0.1087545375
WT,7.5,87,75529,0.08865415905,95,0.1087545375
WT,7.5,88,75530,0.05287315565,95,0.1087545375
WT,7.5,89,75531,0.01254872621,95,0.1087545375
WT,7.5,90,75532,0.1129183039,95,0.1087545375
WT,7.5,91,75533,0.1013896537,95,0.1087545375
WT,7.5,92,75534,0.04940312523,95,0.1087545375
WT,7.5,93,75535,0.0558340063,95,0.1087545375
WT,7.5,94,75536,0.07744811621,95,0.1087545375
WT,7.5,95,75537,0.02129877154,95,0.1087545375
WT,7.5,96,75538,0.03402872351,95,0.1087545375
WT,7.5,97,75539,0.05174924259,95,0.1087545375
WT,7.5,98,75540,0.02370929077,95,0.1087545375
WT,7.5,99,75541,0.04622269826,95,0.1087545375
WT,8,0,80442,0.0306546459,95,0.1033727757
WT,8,1,80443,0.05001360195,95,0.1033727757
WT,8,2,80444,0.0524673676,95,0.1033727757
WT,8,3,80445,0.08292041611,95,0.1033727757
WT,8,4,80446,0.0281399841,95,0.1033727757
WT,8,5,80447,0.03767063788,95,0.1033727757
WT,8,6,80448,0.1165032352,95,0.1033727757
WT,8,7,80449,0.0760980522,95,0.1033727757
WT,8,8,80450,0.02120124964,95,0.1033727757
WT,8,9,80451,0.01600416629,95,0.1033727757
WT,8,10,80452,0.05459345182,95,0.1033727757
WT,8,11,80453,0.02912362492,95,0.1033727757
WT,8,12,80454,0.05412081107,95,0.1033727757
WT,8,13,80455,0.02667846638,95,0.1033727757
WT,8,14,80456,0.06986098531,95,0.1033727757
WT,8,15,80457,0.008068106476,95,0.1033727757
WT,8,16,80458,0.01187486037,95,0.1033727757
WT,8,17,80459,0.08408029122,95,0.1033727757
WT,8,18,80460,0.04704480637,95,0.1033727757
WT,8,19,80461,0.06035344318,95,0.1033727757
WT,8,20,80462,0.04772167477,95,0.1033727757
WT,8,21,80463,0.09893012215,95,0.1033727757
WT,8,22,80464,0.02295990044,95,0.1033727757
WT,8,23,80465,0.04140280735,95,0.1033727757
WT,8,24,80466,0.02576129638,95,0.1033727757
WT,8,25,80467,0.08663146155,95,0.1033727757
WT,8,26,80468,0.05223537942,95,0.1033727757
WT,8,27,80469,0.09688907938,95,0.1033727757
WT,8,28,80470,0.07022343352,95,0.1033727757
WT,8,29,80471,0.05598211537,95,0.1033727757
WT,8,30,80472,0.1241287275,95,0.1033727757
WT,8,31,80473,0.02624334937,95,0.1033727757
WT,8,32,80474,0.03914501031,95,0.1033727757
WT,8,33,80475,0.05606621225,95,0.1033727757
WT,8,34,80476,0.06830299165,95,0.1033727757
WT,8,35,80477,0.06660364946,95,0.1033727757
WT,8,36,80478,0.05949392071,95,0.1033727757
WT,8,37,80479,0.03936006277,95,0.1033727757
WT,8,38,80480,0.04850423816,95,0.1033727757
WT,8,39,80481,0.04126087132,95,0.1033727757
WT,8,40,80482,0.02250996643,95,0.1033727757
WT,8,41,80483,0.03424479452,95,0.1033727757
WT,8,42,80484,0.05403114366,95,0.1033727757
WT,8,43,80485,0.04312549346,95,0.1033727757
WT,8,44,80486,0.05762901592,95,0.1033727757
WT,8,45,80487,0.0612387124,95,0.1033727757
WT,8,46,80488,0.03626907974,95,0.1033727757
WT,8,47,80489,0.0389054258,95,0.1033727757
WT,8,48,80490,0.08600940095,95,0.1033727757
WT,8,49,80491,0.05834620985,95,0.1033727757
WT,8,50,80492,0.01788946211,95,0.1033727757
WT,8,51,80493,0.1108284354,95,0.1033727757
WT,8,52,80494,0.0811317819,95,0.1033727757
WT,8,53,80495,0.07050994076,95,0.1033727757
WT,8,54,80496,0.0350543011,95,0.1033727757
WT,8,55,80497,0.07882712515,95,0.1033727757
WT,8,56,80498,0.0330242959,95,0.1033727757
WT,8,57,80499,0.03730801688,95,0.1033727757
WT,8,58,80500,0.003743777356,95,0.1033727757
WT,8,59,80501,0.05430049051,95,0.1033727757
WT,8,60,80502,0.03727999143,95,0.1033727757
WT,8,61,80503,0.04671930404,95,0.1033727757
WT,8,62,80504,0.1115754152,95,0.1033727757
WT,8,63,80505,0.0781024634,95,0.1033727757
WT,8,64,80506,0.07573443224,95,0.1033727757
WT,8,65,80507,0.02895499851,95,0.1033727757
WT,8,66,80508,0.04717381332,95,0.1033727757
WT,8,67,80509,0.08885447964,95,0.1033727757
WT,8,68,80510,0.06087724633,95,0.1033727757
WT,8,69,80511,0.01362949107,95,0.1033727757
WT,8,70,80512,0.05973789732,95,0.1033727757
WT,8,71,80513,0.04587032832,95,0.1033727757
WT,8,72,80514,0.04730432388,95,0.1033727757
WT,8,73,80515,0.04639828106,95,0.1033727757
WT,8,74,80516,0.08708365505,95,0.1033727757
WT,8,75,80517,0.1029803726,95,0.1033727757
WT,8,76,80518,0.02427748097,95,0.1033727757
WT,8,77,80519,0.0473379708,95,0.1033727757
WT,8,78,80520,0.02473348948,95,0.1033727757
WT,8,79,80521,0.06312927294,95,0.1033727757
WT,8,80,80522,0.0428340641,95,0.1033727757
WT,8,81,80523,0.05710189968,95,0.1033727757
WT,8,82,80524,0.05185384907,95,0.1033727757
WT,8,83,80525,0.04877713487,95,0.1033727757
WT,8,84,80526,0.06240132266,95,0.1033727757
WT,8,85,80527,0.04170024543,95,0.1033727757
WT,8,86,80528,0.04238092055,95,0.1033727757
WT,8,87,80529,0.02891939742,95,0.1033727757
WT,8,88,80530,0.04377896404,95,0.1033727757
WT,8,89,80531,0.07867250417,95,0.1033727757
WT,8,90,80532,0.08722172344,95,0.1033727757
WT,8,91,80533,0.09697891716,95,0.1033727757
WT,8,92,80534,0.03392324566,95,0.1033727757
WT,8,93,80535,0.03509631942,95,0.1033727757
WT,8,94,80536,0.06690047096,95,0.1033727757
WT,8,95,80537,0.08905645601,95,0.1033727757
WT,8,96,80538,0.05704463102,95,0.1033727757
WT,8,97,80539,0.119814402,95,0.1033727757
WT,8,98,80540,0.07248731824,95,0.1033727757
WT,8,99,80541,0.02430504674,95,0.1033727757
WT,8.5,0,85442,0.01192907609,95,0.09885071174
WT,8.5,1,85443,0.01641404675,95,0.09885071174
WT,8.5,2,85444,0.02252487104,95,0.09885071174
WT,8.5,3,85445,0.06039167416,95,0.09885071174
WT,8.5,4,85446,0.05398888837,95,0.09885071174
WT,8.5,5,85447,0.04838597549,95,0.09885071174
WT,8.5,6,85448,0.008166060453,95,0.09885071174
WT,8.5,7,85449,0.06865034508,95,0.09885071174
WT,8.5,8,85450,0.0303535352,95,0.09885071174
WT,8.5,9,85451,0.06498794207,95,0.09885071174
WT,8.5,10,85452,0.007460884096,95,0.09885071174
WT,8.5,11,85453,0.0411446449,95,0.09885071174
WT,8.5,12,85454,0.03518217958,95,0.09885071174
WT,8.5,13,85455,0.06229263532,95,0.09885071174
WT,8.5,14,85456,0.05552928485,95,0.09885071174
WT,8.5,15,85457,0.01020078521,95,0.09885071174
WT,8.5,16,85458,0.01541877784,95,0.09885071174
WT,8.5,17,85459,0.06747381827,95,0.09885071174
WT,8.5,18,85460,0.009944009863,95,0.09885071174
WT,8.5,19,85461,0.05912976107,95,0.09885071174
WT,8.5,20,85462,0.03830370245,95,0.09885071174
WT,8.5,21,85463,0.04780081849,95,0.09885071174
WT,8.5,22,85464,0.05326582382,95,0.09885071174
WT,8.5,23,85465,0.04138730725,95,0.09885071174
WT,8.5,24,85466,0.07793287173,95,0.09885071174
WT,8.5,25,85467,0.06916734493,95,0.09885071174
WT,8.5,26,85468,0.02886008523,95,0.09885071174
WT,8.5,27,85469,0.03251308906,95,0.09885071174
WT,8.5,28,85470,0.0680442364,95,0.09885071174
WT,8.5,29,85471,0.06021175085,95,0.09885071174
WT,8.5,30,85472,0.01888202456,95,0.09885071174
WT,8.5,31,85473,0.04150261914,95,0.09885071174
WT,8.5,32,85474,0.02246140975,95,0.09885071174
WT,8.5,33,85475,0.04299500267,95,0.09885071174
WT,8.5,34,85476,0.09749555939,95,0.09885071174
WT,8.5,35,85477,0.05011043518,95,0.09885071174
WT,8.5,36,85478,0.03864777039,95,0.09885071174
WT,8.5,37,85479,0.02267592992,95,0.09885071174
WT,8.5,38,85480,0.02347538056,95,0.09885071174
WT,8.5,39,85481,0.03644134372,95,0.09885071174
WT,8.5,40,85482,0.01474928134,95,0.09885071174
WT,8.5,41,85483,0.08684833152,95,0.09885071174
WT,8.5,42,85484,0.04219328286,95,0.09885071174
WT,8.5,43,85485,0.02042167322,95,0.09885071174
WT,8.5,44,85486,0.05306962542,95,0.09885071174
WT,8.5,45,85487,0.002147831965,95,0.09885071174
WT,8.5,46,85488,0.06350666425,95,0.09885071174
WT,8.5,47,85489,0.08867548448,95,0.09885071174
WT,8.5,48,85490,0.02474756085,95,0.09885071174
WT,8.5,49,85491,0.06148718951,95,0.09885071174
WT,8.5,50,85492,0.08079779803,95,0.09885071174
WT,8.5,51,85493,0.03509631763,95,0.09885071174
WT,8.5,52,85494,0.09722265458,95,0.09885071174
WT,8.5,53,85495,0.09338530546,95,0.09885071174
WT,8.5,54,85496,0.07414832478,95,0.09885071174
WT,8.5,55,85497,0.09069933613,95,0.09885071174
WT,8.5,56,85498,0.07762102734,95,0.09885071174
WT,8.5,57,85499,0.02485203208,95,0.09885071174
WT,8.5,58,85500,0.1125325231,95,0.09885071174
WT,8.5,59,85501,0.0570621229,95,0.09885071174
WT,8.5,60,85502,0.01739567666,95,0.09885071174
WT,8.5,61,85503,0.0600656024,95,0.09885071174
WT,8.5,62,85504,0.06518284501,95,0.09885071174
WT,8.5,63,85505,0.05263174012,95,0.09885071174
WT,8.5,64,85506,0.04081150992,95,0.09885071174
WT,8.5,65,85507,0.06445737535,95,0.09885071174
WT,8.5,66,85508,0.04276665904,95,0.09885071174
WT,8.5,67,85509,0.09858469435,95,0.09885071174
WT,8.5,68,85510,0.08046222664,95,0.09885071174
WT,8.5,69,85511,0.06296247623,95,0.09885071174
WT,8.5,70,85512,0.08253735747,95,0.09885071174
WT,8.5,71,85513,0.06957303331,95,0.09885071174
WT,8.5,72,85514,0.141991021,95,0.09885071174
WT,8.5,73,85515,0.03446926361,95,0.09885071174
WT,8.5,74,85516,0.09105111256,95,0.09885071174
WT,8.5,75,85517,0.1046705158,95,0.09885071174
WT,8.5,76,85518,0.01131760314,95,0.09885071174
WT,8.5,77,85519,0.05785180507,95,0.09885071174
WT,8.5,78,85520,0.05317267738,95,0.09885071174
WT,8.5,79,85521,0.07297909625,95,0.09885071174
WT,8.5,80,85522,0.01383026752,95,0.09885071174
WT,8.5,81,85523,0.0507412973,95,0.09885071174
WT,8.5,82,85524,0.1135993802,95,0.09885071174
WT,8.5,83,85525,0.03817404541,95,0.09885071174
WT,8.5,84,85526,0.058100165,95,0.09885071174
WT,8.5,85,85527,0.03576684642,95,0.09885071174
WT,8.5,86,85528,0.05104657945,95,0.09885071174
WT,8.5,87,85529,0.05381217028,95,0.09885071174
WT,8.5,88,85530,0.06803979064,95,0.09885071174
WT,8.5,89,85531,0.03221151365,95,0.09885071174
WT,8.5,90,85532,0.004856276386,95,0.09885071174
WT,8.5,91,85533,0.06587145194,95,0.09885071174
WT,8.5,92,85534,0.02862704251,95,0.09885071174
WT,8.5,93,85535,0.05676567947,95,0.09885071174
WT,8.5,94,85536,0.06788773213,95,0.09885071174
WT,8.5,95,85537,0.06138875723,95,0.09885071174
WT,8.5,96,85538,0.03126744648,95,0.09885071174
WT,8.5,97,85539,0.08039064596,95,0.09885071174
WT,8.5,98,85540,0.05315306449,95,0.09885071174
WT,8.5,99,85541,0.1039050421,95,0.09885071174
WT,9,0,90442,0.06916821776,95,0.104628747
WT,9,1,90443,0.02501717286,95,0.104628747
WT,9,2,90444,0.05722417733,95,0.104628747
WT,9,3,90445,0.007736284599,95,0.104628747
WT,9,4,90446,0.07822965159,95,0.104628747
WT,9,5,90447,0.08366765546,95,0.104628747
WT,9,6,90448,0.06336838077,95,0.104628747
WT,9,7,90449,0.04799520304,95,0.104628747
WT,9,8,90450,0.02550630332,95,0.104628747
WT,9,9,90451,0.05343197862,95,0.104628747
WT,9,10,90452,0.0363592712,95,0.104628747
WT,9,11,90453,0.006993561799,95,0.104628747
WT,9,12,90454,0.03008374919,95,0.104628747
WT,9,13,90455,0.09070177368,95,0.104628747
WT,9,14,90456,0.02703946704,95,0.104628747
WT,9,15,90457,0.07285178247,95,0.104628747
WT,9,16,90458,0.08556032232,95,0.104628747
WT,9,17,90459,0.01953061277,95,0.104628747
WT,9,18,90460,0.08325940918,95,0.104628747
WT,9,19,90461,0.05498804679,95,0.104628747
WT,9,20,90462,0.0553840538,95,0.104628747
WT,9,21,90463,0.04554364408,95,0.104628747
WT,9,22,90464,0.09055985199,95,0.104628747
WT,9,23,90465,0.06874988045,95,0.104628747
WT,9,24,90466,0.06343401646,95,0.104628747
WT,9,25,90467,0.03200594475,95,0.104628747
WT,9,26,90468,0.05383986564,95,0.104628747
WT,9,27,90469,0.06262849563,95,0.104628747
WT,9,28,90470,0.07043374303,95,0.104628747
WT,9,29,90471,0.02883296751,95,0.104628747
WT,9,30,90472,0.03548037402,95,0.104628747
WT,9,31,90473,0.0354666812,95,0.104628747
WT,9,32,90474,0.04470739301,95,0.104628747
WT,9,33,90475,0.05491749923,95,0.104628747
WT,9,34,90476,0.1125321746,95,0.104628747
WT,9,35,90477,0.02311058717,95,0.104628747
WT,9,36,90478,0.04150603867,95,0.104628747
WT,9,37,90479,0.01207581172,95,0.104628747
WT,9,38,90480,0.020886458,95,0.104628747
WT,9,39,90481,0.08412087908,95,0.104628747
WT,9,40,90482,0.02708091845,95,0.104628747
WT,9,41,90483,0.004654809404,95,0.104628747
WT,9,42,90484,0.09098949612,95,0.104628747
WT,9,43,90485,0.05056235614,95,0.104628747
WT,9,44,90486,0.03349040199,95,0.104628747
WT,9,45,90487,0.03795159811,95,0.104628747
WT,9,46,90488,0.05179853815,95,0.104628747
WT,9,47,90489,0.03120519561,95,0.104628747
WT,9,48,90490,0.06651354132,95,0.104628747
WT,9,49,90491,0.05738406705,95,0.104628747
WT,9,50,90492,0.01756184841,95,0.104628747
WT,9,51,90493,0.06382297754,95,0.104628747
WT,9,52,90494,0.05783086511,95,0.104628747
WT,9,53,90495,0.04200330247,95,0.104628747
WT,9,54,90496,0.04520797418,95,0.104628747
WT,9,55,90497,0.06518748755,95,0.104628747
WT,9,56,90498,0.06027204135,95,0.104628747
WT,9,57,90499,0.03385753349,95,0.104628747
WT,9,58,90500,0.03735875369,95,0.104628747
WT,9,59,90501,0.1037335161,95,0.104628747
WT,9,60,90502,0.05324234085,95,0.104628747
WT,9,61,90503,0.03362655696,95,0.104628747
WT,9,62,90504,0.03378266093,95,0.104628747
WT,9,63,90505,0.04632568439,95,0.104628747
WT,9,64,90506,0.05456234025,95,0.104628747
WT,9,65,90507,0.04556661203,95,0.104628747
WT,9,66,90508,0.06901479828,95,0.104628747
WT,9,67,90509,0.06994752525,95,0.104628747
WT,9,68,90510,0.01228785292,95,0.104628747
WT,9,69,90511,0.03508070459,95,0.104628747
WT,9,70,90512,0.03500318908,95,0.104628747
WT,9,71,90513,0.1337301227,95,0.104628747
WT,9,72,90514,0.01233406541,95,0.104628747
WT,9,73,90515,0.1030212676,95,0.104628747
WT,9,74,90516,0.06562730622,95,0.104628747
WT,9,75,90517,0.1017626139,95,0.104628747
WT,9,76,90518,0.06563731042,95,0.104628747
WT,9,77,90519,0.1084587683,95,0.104628747
WT,9,78,90520,0.01571358597,95,0.104628747
WT,9,79,90521,0.06851329819,95,0.104628747
WT,9,80,90522,0.07506807456,95,0.104628747
WT,9,81,90523,0.08268182949,95,0.104628747
WT,9,82,90524,0.06019391052,95,0.104628747
WT,9,83,90525,0.06478659326,95,0.104628747
WT,9,84,90526,0.07487145972,95,0.104628747
WT,9,85,90527,0.04774116343,95,0.104628747
WT,9,86,90528,0.05982831128,95,0.104628747
WT,9,87,90529,0.1144214231,95,0.104628747
WT,9,88,90530,0.07772537237,95,0.104628747
WT,9,89,90531,0.01044183425,95,0.104628747
WT,9,90,90532,0.05308485558,95,0.104628747
WT,9,91,90533,0.03154726888,95,0.104628747
WT,9,92,90534,0.05264815895,95,0.104628747
WT,9,93,90535,0.02333140361,95,0.104628747
WT,9,94,90536,0.04628413357,95,0.104628747
WT,9,95,90537,0.08172363872,95,0.104628747
WT,9,96,90538,0.1144734718,95,0.104628747
WT,9,97,90539,0.01137842651,95,0.104628747
WT,9,98,90540,0.04918576081,95,0.104628747
WT,9,99,90541,0.1044271669,95,0.104628747
WT,10,0,100442,0.01108114858,95,0.09625313852
WT,10,1,100443,0.05926873348,95,0.09625313852
WT,10,2,100444,0.05286475608,95,0.09625313852
WT,10,3,100445,0.06836364046,95,0.09625313852
WT,10,4,100446,0.08432545773,95,0.09625313852
WT,10,5,100447,0.02163479818,95,0.09625313852
WT,10,6,100448,0.03440384843,95,0.09625313852
WT,10,7,100449,0.06136247577,95,0.09625313852
WT,10,8,100450,0.05159770096,95,0.09625313852
WT,10,9,100451,0.0235793654,95,0.09625313852
WT,10,10,100452,0.06151867184,95,0.09625313852
WT,10,11,100453,0.0479260732,95,0.09625313852
WT,10,12,100454,0.0606464233,95,0.09625313852
WT,10,13,100455,0.02958265863,95,0.09625313852
WT,10,14,100456,0.07526278458,95,0.09625313852
WT,10,15,100457,0.03316063665,95,0.09625313852
WT,10,16,100458,0.09169682044,95,0.09625313852
WT,10,17,100459,0.05411041402,95,0.09625313852
WT,10,18,100460,0.04469132886,95,0.09625313852
WT,10,19,100461,0.04942979778,95,0.09625313852
WT,10,20,100462,0.08796564079,95,0.09625313852
WT,10,21,100463,0.04139293162,95,0.09625313852
WT,10,22,100464,0.01658403499,95,0.09625313852
WT,10,23,100465,0.07529149735,95,0.09625313852
WT,10,24,100466,0.02280869984,95,0.09625313852
WT,10,25,100467,0.01995989276,95,0.09625313852
WT,10,26,100468,0.02525413474,95,0.09625313852
WT,10,27,100469,0.01484554667,95,0.09625313852
WT,10,28,100470,0.07849151171,95,0.09625313852
WT,10,29,100471,0.01863556447,95,0.09625313852
WT,10,30,100472,0.07085846647,95,0.09625313852
WT,10,31,100473,0.05261176203,95,0.09625313852
WT,10,32,100474,0.0314218117,95,0.09625313852
WT,10,33,100475,0.06169097581,95,0.09625313852
WT,10,34,100476,0.04476122811,95,0.09625313852
WT,10,35,100477,0.03790518446,95,0.09625313852
WT,10,36,100478,0.08532453749,95,0.09625313852
WT,10,37,100479,0.05113736564,95,0.09625313852
WT,10,38,100480,0.1060342051,95,0.09625313852
WT,10,39,100481,0.0862322368,95,0.09625313852
WT,10,40,100482,0.02796595266,95,0.09625313852
WT,10,41,100483,0.06414490485,95,0.09625313852
