condition,trial_idx,seed,cue_deg,pre_cue_asym,last_pre_cue_asym,delay_asym,delay_ms,amplitude,random_cue,balance_cue,correct_asymmetry,mean_abs_asym,asym_std,mean_abs_asym_precue,asym_std_precue
WT,132,194489917,181.40625,nan,nan,-0.015616087685705023,5000.0,30.0,0,1,1,0.15688359308178473,0.19667199969723853,nan,nan
WT,133,1200888232,181.40625,nan,nan,0.02958334645908557,5000.0,30.0,0,1,1,0.10210114326905782,0.13186492499021973,nan,nan
WT,134,1707061844,181.40625,nan,nan,-0.01426186538405494,5000.0,30.0,0,1,1,0.07536353366061056,0.1145635388975373,nan,nan
WT,135,652727864,181.40625,nan,nan,0.029429958620979826,5000.0,30.0,0,1,1,0.13147542980029409,0.16591854745604098,nan,nan
WT,136,1294585270,181.40625,nan,nan,-0.05363300895008968,5000.0,30.0,0,1,1,0.18769327752742854,0.2195471068940185,nan,nan
WT,137,66180795,181.40625,nan,nan,0.007845195366673567,5000.0,30.0,0,1,1,0.1095333248377211,0.15634348967765233,nan,nan
WT,138,746248853,181.40625,nan,nan,0.0017970349534818483,5000.0,30.0,0,1,1,0.1206152675462462,0.15856176862015384,nan,nan
WT,139,937843451,181.40625,nan,nan,-0.012176787708192206,5000.0,30.0,0,1,1,0.12787093763823046,0.17430797738911719,nan,nan
WT,140,2110414630,181.40625,nan,nan,0.02628169052618781,5000.0,30.0,0,1,1,0.16218997763188592,0.2036595920692059,nan,nan
WT,141,460817075,181.40625,nan,nan,0.015434699718867998,5000.0,30.0,0,1,1,0.0839580651660425,0.12085970662940695,nan,nan
WT,142,593883018,181.40625,nan,nan,-0.06479974414356844,5000.0,30.0,0,1,1,0.20831956204836827,0.23341010869704987,nan,nan
WT,143,877308581,181.40625,nan,nan,0.03307840121145902,5000.0,30.0,0,1,1,0.17544007220043323,0.21343082007971995,nan,nan
WT,144,2131733183,181.40625,nan,nan,-0.02951431068072627,5000.0,30.0,0,1,1,0.14765391250583484,0.18721576647440322,nan,nan
WT,145,1832669143,181.40625,nan,nan,-0.012267617871361476,5000.0,30.0,0,1,1,0.06870205044820504,0.10204392791203692,nan,nan
WT,146,74502574,181.40625,nan,nan,0.04638433644388536,5000.0,30.0,0,1,1,0.19802262539300727,0.23297951978738274,nan,nan
WT,147,502381220,181.40625,nan,nan,0.0013874477668294454,5000.0,30.0,0,1,1,0.10528440956288901,0.14594475272830498,nan,nan
WT,148,1764532444,181.40625,nan,nan,-0.019450592734060218,5000.0,30.0,0,1,1,0.11925107742751882,0.15072136988360935,nan,nan
WT,149,125204183,181.40625,nan,nan,-0.0132236813683318,5000.0,30.0,0,1,1,0.11936772392154799,0.16163717514646725,nan,nan
WT,150,1837539164,181.40625,nan,nan,0.006985175129068715,5000.0,30.0,0,1,1,0.11454331299629064,0.16780064521877963,nan,nan
WT,151,604267306,181.40625,nan,nan,0.01259285787993172,5000.0,30.0,0,1,1,0.13411597317698784,0.18655996499614225,nan,nan
