offset_deg,amp_factor,trial_idx,displacement_deg,pre_amp,post_amp
40.0,0.75,6,-14.635038791435338,0.312751996050056,0.2351041014807169
40.0,0.75,7,-1.4050831574718439,0.30064608080875965,0.2835118578330887
40.0,0.75,8,-6.343971529382274,0.35050866056334906,0.2592287683818542
40.0,0.75,9,-2.6962150378166228,0.35466624771712657,0.2496129453079423
40.0,1.0,0,-0.13051945354064318,0.3334814202961932,0.21456627597038663
40.0,1.0,1,-6.137814289775204,0.3319547427044478,0.2628498626086328
40.0,1.0,2,-3.3627928920517656,0.33149778983500455,0.27373506793137053
40.0,1.0,3,-1.1959243998845162,0.3135190313898682,0.23672829896728945
40.0,1.0,4,-9.758419965030757,0.3786308716202599,0.23387779811498585
40.0,1.0,5,-11.586712864650043,0.327596243186111,0.2075033905250993
40.0,1.0,6,-20.769996163107738,0.312751996050056,0.21410548858527081
40.0,1.0,7,-4.784180614285789,0.30064608080875965,0.25723126920663114
40.0,1.0,8,-10.523074273269415,0.35050866056334906,0.23440179860623817
40.0,1.0,9,-9.600627530948566,0.35466624771712657,0.21702308555097552
40.0,1.25,0,-1.8957570925083413,0.3334814202961932,0.19624897558113397
40.0,1.25,1,-8.265504127986617,0.3319547427044478,0.24578494529699216
40.0,1.25,2,-5.527018160257644,0.33149778983500455,0.2568822482217248
40.0,1.25,3,-4.2274345161389615,0.3135190313898682,0.21367996286578242
40.0,1.25,4,-13.143413891775989,0.3786308716202599,0.21397298908888515
40.0,1.25,5,-14.781550875191368,0.327596243186111,0.1909126610763362
40.0,1.25,6,-24.079550568153504,0.312751996050056,0.20148686684495445
40.0,1.25,7,-6.893406474138529,0.30064608080875965,0.23830326483778533
40.0,1.25,8,-13.023933782088253,0.35050866056334906,0.2180122369957821
40.0,1.25,9,-13.791493827982332,0.35466624771712657,0.20020082500016073
40.0,1.5,0,-2.4406113684665725,0.3334814202961932,0.1838229279650978
40.0,1.5,1,-9.23323940106458,0.3319547427044478,0.23429880600952985
40.0,1.5,2,-6.766638169179174,0.33149778983500455,0.24466082564397681
40.0,1.5,3,-6.264742354858852,0.3135190313898682,0.1984116058850086
40.0,1.5,4,-14.667931444485637,0.3786308716202599,0.20168135538467727
40.0,1.5,5,-16.51017021853594,0.327596243186111,0.17986318144995972
40.0,1.5,6,-25.688923275022407,0.312751996050056,0.19328364213601057
40.0,1.5,7,-7.922763740213951,0.30064608080875965,0.22447019998803536
40.0,1.5,8,-14.307471239208652,0.35050866056334906,0.20627987332750763
60.0,0.5,0,13.760935287131003,0.3334814202961932,0.30028107971271706
40.0,1.5,9,-16.00513464205185,0.35466624771712657,0.1903723566651215
60.0,0.5,1,6.918663693383981,0.3319547427044478,0.32914775505583255
60.0,0.5,2,10.54403176228254,0.33149778983500455,0.32894433662523426
60.0,0.5,3,12.469656167882908,0.3135190313898682,0.32810785877614357
60.0,0.5,4,8.040336224900775,0.3786308716202599,0.33487226952583643
60.0,0.5,5,2.8406388352932037,0.327596243186111,0.29787016275452266
60.0,0.5,6,0.9402041626353076,0.312751996050056,0.2749406386259669
60.0,0.5,7,8.074063398433088,0.30064608080875965,0.3165989887341922
60.0,0.5,8,4.073813975964007,0.35050866056334906,0.3071899992128726
60.0,0.5,9,10.280027159887961,0.35466624771712657,0.318231000944079
60.0,0.75,0,11.868107003038824,0.3334814202961932,0.2898295466249908
60.0,0.75,1,2.9291830502605216,0.3319547427044478,0.31798160324207964
60.0,0.75,3,8.41661872380712,0.3135190313898682,0.3189640876848153
60.0,0.75,2,6.418415492873664,0.33149778983500455,0.31473670109198365
60.0,0.75,4,3.8547019998048735,0.3786308716202599,0.3202322207997761
60.0,0.75,5,-1.6303622822095551,0.327596243186111,0.2849843424869045
60.0,0.75,6,-4.9760906067203265,0.312751996050056,0.26395033567752535
60.0,0.75,7,4.541194448232631,0.30064608080875965,0.3074027240783467
60.0,0.75,8,0.7363470279055385,0.35050866056334906,0.29982051644130125
60.0,0.75,9,5.189982501562138,0.35466624771712657,0.30275030598848607
60.0,1.0,1,0.42430607424753297,0.3319547427044478,0.30977749029905494
60.0,1.0,0,10.228845046386901,0.3334814202961932,0.27841840569291765
60.0,1.0,2,2.5690975926762993,0.33149778983500455,0.30376463695973055
60.0,1.0,3,4.717176125207716,0.3135190313898682,0.3077225261594934
60.0,1.0,4,-0.3022838943218519,0.3786308716202599,0.30355277895927874
