condition,w_inter,trial_idx,seed,A_hat,noise_percentile,noise_threshold
WT_APP,5.5,4,155446,0.04836707494,95,0.08570948025
WT_APP,5.5,5,155447,0.0780871916,95,0.08570948025
WT_APP,5.5,6,155448,0.05508155608,95,0.08570948025
WT_APP,5.5,7,155449,0.0329820148,95,0.08570948025
WT_APP,5.5,8,155450,0.01076662657,95,0.08570948025
WT_APP,5.5,9,155451,0.02598526647,95,0.08570948025
WT_APP,5.5,10,155452,0.02585841242,95,0.08570948025
WT_APP,5.5,11,155453,0.06964770245,95,0.08570948025
WT_APP,5.5,12,155454,0.03062561997,95,0.08570948025
WT_APP,5.5,13,155455,0.0353405613,95,0.08570948025
WT_APP,5.5,14,155456,0.009199649474,95,0.08570948025
WT_APP,5.5,15,155457,0.03442226828,95,0.08570948025
WT_APP,5.5,16,155458,0.03867156078,95,0.08570948025
WT_APP,5.5,17,155459,0.04798231502,95,0.08570948025
WT_APP,5.5,18,155460,0.07500272429,95,0.08570948025
WT_APP,5.5,19,155461,0.02471216104,95,0.08570948025
WT_APP,5.5,20,155462,0.02033261621,95,0.08570948025
WT_APP,5.5,21,155463,0.04273056826,95,0.08570948025
WT_APP,5.5,22,155464,0.01315321159,95,0.08570948025
WT_APP,5.5,23,155465,0.02411044833,95,0.08570948025
WT_APP,5.5,24,155466,0.07922811158,95,0.08570948025
WT_APP,5.5,25,155467,0.03409553375,95,0.08570948025
WT_APP,5.5,26,155468,0.03820124103,95,0.08570948025
WT_APP,5.5,27,155469,0.04781020247,95,0.08570948025
WT_APP,5.5,28,155470,0.02079070656,95,0.08570948025
WT_APP,5.5,29,155471,0.01839477903,95,0.08570948025
WT_APP,5.5,30,155472,0.0202638335,95,0.08570948025
WT_APP,5.5,31,155473,0.03664241006,95,0.08570948025
WT_APP,5.5,32,155474,0.04624893501,95,0.08570948025
WT_APP,5.5,33,155475,0.03624202981,95,0.08570948025
WT_APP,5.5,34,155476,0.09499565742,95,0.08570948025
WT_APP,5.5,35,155477,0.06099406545,95,0.08570948025
WT_APP,5.5,36,155478,0.08565087677,95,0.08570948025
WT_APP,5.5,37,155479,0.04276659949,95,0.08570948025
WT_APP,5.5,38,155480,0.06185473667,95,0.08570948025
WT_APP,5.5,39,155481,0.02340080486,95,0.08570948025
WT_APP,5.5,40,155482,0.008177576192,95,0.08570948025
WT_APP,5.5,41,155483,0.05109591901,95,0.08570948025
WT_APP,5.5,42,155484,0.05315549921,95,0.08570948025
WT_APP,5.5,43,155485,0.08025979197,95,0.08570948025
WT_APP,5.5,44,155486,0.01591386215,95,0.08570948025
WT_APP,5.5,45,155487,0.04842240951,95,0.08570948025
WT_APP,5.5,46,155488,0.08044639855,95,0.08570948025
WT_APP,5.5,47,155489,0.04197527961,95,0.08570948025
WT_APP,5.5,48,155490,0.02843325895,95,0.08570948025
WT_APP,5.5,49,155491,0.0234283767,95,0.08570948025
WT_APP,5.5,50,155492,0.001946836541,95,0.08570948025
WT_APP,5.5,51,155493,0.02972758241,95,0.08570948025
WT_APP,5.5,52,155494,0.03264471116,95,0.08570948025
WT_APP,5.5,53,155495,0.0543858572,95,0.08570948025
WT_APP,5.5,54,155496,0.06688037381,95,0.08570948025
WT_APP,5.5,55,155497,0.04777679026,95,0.08570948025
WT_APP,5.5,56,155498,0.02502016598,95,0.08570948025
WT_APP,5.5,57,155499,0.04524054913,95,0.08570948025
WT_APP,5.5,58,155500,0.0323273096,95,0.08570948025
WT_APP,5.5,59,155501,0.04777055027,95,0.08570948025
WT_APP,5.5,60,155502,0.07937483015,95,0.08570948025
WT_APP,5.5,61,155503,0.03380947714,95,0.08570948025
WT_APP,5.5,62,155504,0.05213822297,95,0.08570948025
WT_APP,5.5,63,155505,0.01226869639,95,0.08570948025
WT_APP,5.5,64,155506,0.08736773841,95,0.08570948025
WT_APP,5.5,65,155507,0.05093403634,95,0.08570948025
WT_APP,5.5,66,155508,0.07453154337,95,0.08570948025
WT_APP,5.5,67,155509,0.07958405159,95,0.08570948025
WT_APP,5.5,68,155510,0.02888796118,95,0.08570948025
WT_APP,5.5,69,155511,0.04339466182,95,0.08570948025
WT_APP,5.5,70,155512,0.02485134322,95,0.08570948025
WT_APP,5.5,71,155513,0.06918277229,95,0.08570948025
WT_APP,5.5,72,155514,0.003701382543,95,0.08570948025
WT_APP,5.5,73,155515,0.06190746447,95,0.08570948025
WT_APP,5.5,74,155516,0.07443086041,95,0.08570948025
WT_APP,5.5,75,155517,0.02936787363,95,0.08570948025
WT_APP,5.5,76,155518,0.05475067157,95,0.08570948025
WT_APP,5.5,77,155519,0.008645845686,95,0.08570948025
WT_APP,5.5,78,155520,0.0434953153,95,0.08570948025
WT_APP,5.5,79,155521,0.05574326413,95,0.08570948025
WT_APP,5.5,80,155522,0.03130601474,95,0.08570948025
WT_APP,5.5,81,155523,0.00901677751,95,0.08570948025
WT_APP,5.5,82,155524,0.02447182598,95,0.08570948025
WT_APP,5.5,83,155525,0.03981753434,95,0.08570948025
WT_APP,5.5,84,155526,0.05261679851,95,0.08570948025
WT_APP,5.5,85,155527,0.02215304743,95,0.08570948025
WT_APP,5.5,86,155528,0.1115188733,95,0.08570948025
WT_APP,5.5,87,155529,0.06711678706,95,0.08570948025
WT_APP,5.5,88,155530,0.08682294641,95,0.08570948025
WT_APP,5.5,89,155531,0.05801415266,95,0.08570948025
WT_APP,5.5,90,155532,0.04195882948,95,0.08570948025
WT_APP,5.5,91,155533,0.063563918,95,0.08570948025
WT_APP,5.5,92,155534,0.05225978023,95,0.08570948025
WT_APP,5.5,93,155535,0.03096574892,95,0.08570948025
WT_APP,5.5,94,155536,0.08691888953,95,0.08570948025
WT_APP,5.5,95,155537,0.07805942756,95,0.08570948025
WT_APP,5.5,96,155538,0.01474362691,95,0.08570948025
WT_APP,5.5,97,155539,0.06222663065,95,0.08570948025
WT_APP,5.5,98,155540,0.01865755289,95,0.08570948025
WT_APP,5.5,99,155541,0.0391799548,95,0.08570948025
WT_APP,6,0,160442,0.0240798984,95,0.08666442023
WT_APP,6,1,160443,0.0466922092,95,0.08666442023
WT_APP,6,2,160444,0.1101238143,95,0.08666442023
WT_APP,6,3,160445,0.04385940828,95,0.08666442023
WT_APP,6,4,160446,0.03612697454,95,0.08666442023
WT_APP,6,5,160447,0.04434647804,95,0.08666442023
WT_APP,6,6,160448,0.05517636586,95,0.08666442023
WT_APP,6,7,160449,0.04413190414,95,0.08666442023
WT_APP,6,8,160450,0.04814353822,95,0.08666442023
WT_APP,6,9,160451,0.09604895653,95,0.08666442023
WT_APP,6,10,160452,0.03345703813,95,0.08666442023
WT_APP,6,11,160453,0.04857316888,95,0.08666442023
WT_APP,6,12,160454,0.005676348475,95,0.08666442023
WT_APP,6,13,160455,0.0874460828,95,0.08666442023
WT_APP,6,14,160456,0.0866232801,95,0.08666442023
WT_APP,6,15,160457,0.03554946396,95,0.08666442023
WT_APP,6,16,160458,0.04471687208,95,0.08666442023
WT_APP,6,17,160459,0.06160748753,95,0.08666442023
WT_APP,6,18,160460,0.04431793909,95,0.08666442023
WT_APP,6,19,160461,0.03337314985,95,0.08666442023
WT_APP,6,20,160462,0.02406472334,95,0.08666442023
WT_APP,6,21,160463,0.04070992642,95,0.08666442023
WT_APP,6,22,160464,0.0309649203,95,0.08666442023
WT_APP,6,23,160465,0.02229006458,95,0.08666442023
WT_APP,6,24,160466,0.07301061437,95,0.08666442023
WT_APP,6,25,160467,0.03980532774,95,0.08666442023
WT_APP,6,26,160468,0.02160350746,95,0.08666442023
WT_APP,6,27,160469,0.04161338852,95,0.08666442023
WT_APP,6,28,160470,0.04307139478,95,0.08666442023
WT_APP,6,29,160471,0.03683784385,95,0.08666442023
WT_APP,6,30,160472,0.06347497077,95,0.08666442023
WT_APP,6,31,160473,0.006317215953,95,0.08666442023
WT_APP,6,32,160474,0.01160457011,95,0.08666442023
WT_APP,6,33,160475,0.05558745181,95,0.08666442023
