condition,trial_idx,seed,cue_deg,pre_cue_asym,last_pre_cue_asym,delay_asym,delay_ms,amplitude,random_cue,balance_cue,correct_asymmetry,mean_abs_asym,asym_std,mean_abs_asym_precue,asym_std_precue
WT,181,327087749,181.40625,nan,nan,0.010496158074220227,5000.0,35.0,0,1,1,0.11989513077358113,0.17406123977273943,nan,nan
WT,182,1068008205,181.40625,nan,nan,-0.04034859095051623,5000.0,35.0,0,1,1,0.20634413504253382,0.24799472152008592,nan,nan
WT,183,1495336618,181.40625,nan,nan,0.05510097206659126,5000.0,35.0,0,1,1,0.21732159829520709,0.2510549052884931,nan,nan
WT,184,1064348452,181.40625,nan,nan,0.015491990871490897,5000.0,35.0,0,1,1,0.1521631107639289,0.19903924903873113,nan,nan
WT,185,958113305,181.40625,nan,nan,0.05011470328823469,5000.0,35.0,0,1,1,0.18796458318272563,0.22600293789326037,nan,nan
WT,186,356942048,181.40625,nan,nan,0.009406970316561434,5000.0,35.0,0,1,1,0.11171233479552013,0.15855408001674626,nan,nan
WT,187,818236852,181.40625,nan,nan,0.0365455169831825,5000.0,35.0,0,1,1,0.16934442570429556,0.21216611069022573,nan,nan
WT,188,512746651,181.40625,nan,nan,-0.004315959438036063,5000.0,35.0,0,1,1,0.14084326470323047,0.1946295290328193,nan,nan
WT,189,647492280,181.40625,nan,nan,-0.02304722792245405,5000.0,35.0,0,1,1,0.20295208893028652,0.2519208460730634,nan,nan
WT,190,1468235991,181.40625,nan,nan,0.062128163585545994,5000.0,35.0,0,1,1,0.22180791456315724,0.2541116800032423,nan,nan
WT,191,1353521561,181.40625,nan,nan,0.05293045098829754,5000.0,35.0,0,1,1,0.18478972362774265,0.21892087176857242,nan,nan
WT,192,1303944407,181.40625,nan,nan,-0.02465266289102124,5000.0,35.0,0,1,1,0.17655153009665972,0.225046374564994,nan,nan
WT,193,776986664,181.40625,nan,nan,-0.052857367263537416,5000.0,35.0,0,1,1,0.20539153222026027,0.24261042677056344,nan,nan
