condition_key,amplitude,trial_idx,seed,eval_time_ms,center_mean_deg,center_std_deg,amplitude_mean,width_mean_deg,drift_rate_deg_per_s,diffusion_deg2_per_s,error_from_cue_deg
WT,8.0,1,1662057957,13550.0,234.34210382131178,104.80665408341447,0.035427340563011764,54.563391071292074,1018.4579449597965,167052.36878178583,54.34210382131178
WT,8.0,1,1662057957,13750.0,193.71395508489172,63.31688855247926,0.020557625620044588,54.336266122874164,-209.74294285197288,2199.6051038102983,13.713955084891722
WT,8.0,1,1662057957,full_delay,85.32795331175075,137.57348170561917,0.02704667273017723,54.71162331013911,320.0153262904253,209282.11262321332,94.67204668824925
WT,8.0,3,942484272,10950.0,196.2291041125266,39.52812569869507,0.039015646220522116,54.76554527061802,274.9585685217483,11593.81068853247,16.229104112526613
WT,8.0,3,942484272,11150.0,228.02016211081983,68.36392573379696,0.021720868625627852,54.47838584277089,-1658.465107802764,161592.28295984693,48.020162110819825
WT,8.0,3,942484272,11350.0,214.9601407135586,48.76808206739161,0.03404642409153971,54.164073201338944,-329.85253567818893,29337.668099813047,34.96014071355859
WT,8.0,3,942484272,11550.0,201.19710899048565,76.77102854330542,0.02679128801422382,54.19472028559818,184.32931043943134,84271.96213258963,21.197108990485646
WT,8.0,3,942484272,11750.0,149.01513981747846,95.51422119548019,0.024253862726051616,54.160511745668984,-76.90944085335516,181717.0616091452,30.984860182521544
WT,8.0,3,942484272,11950.0,202.50935571163384,89.64269585458977,0.022751636264953107,54.35726271039658,1410.9897777819247,127108.84005696428,22.509355711633845
WT,8.0,3,942484272,12150.0,317.32855480958665,70.71453795247803,0.023439588442799236,54.16389118086298,1277.214479756049,87193.14828597533,137.32855480958665
WT,8.0,3,942484272,12350.0,5.620047867912175,97.63061733273209,0.02497521639808075,54.565858095529975,-1308.0533785486002,257309.99223629208,174.37995213208782
WT,8.0,3,942484272,12550.0,92.20887726562329,94.28246856636983,0.03125744548203161,54.37508935552372,361.09018351001424,131787.0999414275,87.79112273437671
WT,8.0,3,942484272,12750.0,194.14163908522875,52.009295096061585,0.03663037917792087,54.250766009875804,472.4773224526679,44177.436615094855,14.141639085228746
WT,8.0,3,942484272,12950.0,179.91063309818765,90.1937425544672,0.02246735186161892,54.74367237504985,-99.52237240346747,324388.09237902844,0.08936690181235463
WT,8.0,3,942484272,13150.0,264.8349332826259,58.6005665710308,0.020999648620604584,54.499554333666296,2439.1642911334097,352986.5533006928,84.83493328262591
WT,8.0,3,942484272,13350.0,234.3078085697112,75.37050027473559,0.029386362869645827,54.857814324284654,-1463.2491493995262,84409.74090591061,54.3078085697112
WT,8.0,3,942484272,13550.0,146.95436394545985,83.23075575904572,0.023898337799328512,54.43364436197222,-12.211030745344651,357388.68204665463,33.045636054540154
WT,8.0,3,942484272,13750.0,323.232233609878,34.23048185190924,0.03835843287264059,53.71849897954144,-1201.4393506725105,72172.82566721918,143.232233609878
WT,8.0,3,942484272,full_delay,216.60506231094342,92.69518282062289,0.027641636081750652,54.498217838153565,60.08560295363756,152438.01777048974,36.605062310943424
WT,8.0,2,1405681631,10950.0,191.72408515408475,69.50302504237767,0.0352986360113948,54.510624703488574,-219.5835961190906,82076.46049828026,11.724085154084747
WT,8.0,2,1405681631,11150.0,186.24935244034538,43.35613469705619,0.03230550660714659,54.393410276686645,130.62413578564886,11396.136890292904,6.249352440345376
WT,8.0,2,1405681631,11350.0,220.63329152999896,34.60292043420784,0.030524143520664102,54.569362924397026,-1947.2947341022461,555871.0782268554,40.63329152999896
WT,8.0,2,1405681631,11550.0,204.87402591133232,71.10203748993574,0.026209205784410855,54.83761079824897,-2912.5767260694342,605190.7630609978,24.874025911332325
WT,8.0,2,1405681631,11750.0,355.3956661173903,87.74325308725606,0.0346088837661889,54.4370463899204,-1430.5174993600067,241805.83470425758,175.3956661173903
WT,8.0,2,1405681631,11950.0,163.3945155032357,91.53998914426082,0.03804423397191857,54.219343725250255,-937.7741935550883,206316.15141963007,16.60548449676429
WT,8.0,2,1405681631,12150.0,228.8522030941403,68.85932467523953,0.02336821028762545,54.11711626836707,632.980876137122,85370.62068324613,48.85220309414029
WT,8.0,2,1405681631,12350.0,283.15517436094666,104.53494407488779,0.028042436394387235,54.76151338813821,1110.3693396882352,201951.3528494168,103.15517436094666
WT,8.0,2,1405681631,12550.0,249.2052098357633,62.42918000110888,0.02763554096247833,54.384286835120704,-881.5859228475599,248945.2292081822,69.2052098357633
WT,8.0,2,1405681631,12750.0,229.0986211031072,111.36869446017472,0.027202883354571116,54.59004550060664,-722.7198103931516,141021.6606351171,49.098621103107206
WT,8.0,2,1405681631,12950.0,216.88337396391685,53.59482998017184,0.030990616291199622,54.85002144469962,-187.4149198545389,31105.333156211735,36.88337396391685
WT,8.0,2,1405681631,13150.0,231.80714025887443,101.43446181923947,0.03375761039817212,54.48304444435278,-1968.4453368059046,175940.38515100803,51.807140258874426
WT,8.0,2,1405681631,13350.0,220.08257401999214,28.399718693082068,0.037572011567292625,54.26745859670357,12.714447346761801,11180.215902714332,40.08257401999214
WT,8.0,2,1405681631,13550.0,71.91363888935969,48.4720262167645,0.030247846996314078,54.830973047794316,-435.61979010862,36013.48085007167,108.08636111064031
WT,8.0,2,1405681631,13750.0,339.16998104835875,70.13999500618331,0.043186504832097475,54.36769112318069,-2103.7257641720757,221283.10454206922,159.16998104835875
WT,8.0,2,1405681631,full_delay,215.15292783215267,87.67898723925327,0.031508646467111955,54.36048976747005,-745.4280422306147,152405.96309060964,35.15292783215267
WT,8.0,0,191664963,10950.0,190.33567122479286,57.55724963604618,0.0416102937467239,54.303057049280355,-273.8436172654799,53055.371705856975,10.335671224792861
