condition_key,offset_deg,trial_idx,seed,displacement_rad,pre_amp,post_amp
WT,60.0,46,957106589,0.4108567247801074,0.5210535204461739,0.5132186050463612
WT,60.0,44,145857092,0.4173813362397003,0.5186553700023712,0.49006449688659465
WT,60.0,45,2084558133,0.3808068710894723,0.5091069029268691,0.5372918798788574
WT,60.0,47,1917963002,0.4702613896889143,0.5083881462943084,0.48897182194703154
WT,60.0,48,1455819991,0.47138461392512143,0.5085446034404363,0.5087317851363226
WT,60.0,49,1671565830,0.4242436274986403,0.5088999480608863,0.5068595860523888
WT,70.0,0,191664963,0.5155885670143663,0.5182962470159815,0.5181554398292347
WT,70.0,1,1662057957,0.46728680888140595,0.4750662335451242,0.513708615784046
WT,70.0,2,1405681631,0.4550698604832446,0.5342575407741381,0.5004663170679209
WT,70.0,3,942484272,0.47037751960863483,0.5109077881638422,0.500098905189356
WT,70.0,5,1843824992,0.47113323314185696,0.5454978325723651,0.4986033425814706
WT,70.0,4,929893137,0.5245672245556179,0.5236884830692613,0.5024087989962425
WT,70.0,6,184566854,0.43237410883688776,0.5254586691083867,0.48880602719408395
WT,70.0,9,202244314,0.5144483095457626,0.534581412194509,0.48194650912718645
WT,70.0,8,432652533,0.4721459880823571,0.5232250169374014,0.5042306665351465
WT,70.0,7,1497586438,0.5355668085200525,0.5101725206975773,0.5004492798563689
WT,70.0,10,1130604997,0.4894704350765964,0.49203180310810085,0.4716109276010162
WT,70.0,11,2095133045,0.4757396957932989,0.5353909046444012,0.48514083053800083
WT,70.0,12,1580016183,0.5300763188272568,0.515774386730722,0.47883306482219684
WT,70.0,13,1634535062,0.4599108633727411,0.49581217603929856,0.4962196971030156
WT,70.0,15,1688060240,0.4974357794784723,0.4964368779495777,0.48648310366834085
WT,70.0,16,1102145672,0.4853755354499891,0.5258279482649704,0.5028550457233915
WT,70.0,14,1540770719,0.42176644603992575,0.5334047341698281,0.49427444281081545
WT,70.0,19,967196436,0.46792330615667366,0.5139816181562187,0.5039946986032611
WT,70.0,17,275121930,0.49871919305327284,0.5085797755022634,0.510486997386405
WT,70.0,18,1803345590,0.5193429915692152,0.5263172604014847,0.49024312294323336
WT,70.0,20,1074497555,0.4049928966990852,0.5389980287788505,0.5028665329434101
WT,70.0,21,796282693,0.4649646744874958,0.5112143402106102,0.4792421082963547
WT,70.0,22,392022359,0.4617768306856558,0.5121976200361353,0.4984645531150897
WT,70.0,23,1990212658,0.42256782385922875,0.5150167222113089,0.4679267944097962
WT,70.0,24,1678403330,0.4611717338765171,0.5151023695053871,0.48561697633250395
WT,70.0,25,1382689815,0.5089663709142642,0.5281876341581666,0.49368016960615435
WT,70.0,26,864178266,0.44957240893212225,0.4767868949118742,0.4795634106592584
WT,70.0,27,1766867109,0.5347357571218456,0.5023437638332254,0.48244249515761767
WT,70.0,29,952224740,0.46152703800239125,0.5275582009378268,0.4895484637034785
WT,70.0,28,1171300112,0.4988834906587458,0.5018553499377189,0.49395730230193197
WT,70.0,30,967354524,0.5246500709240105,0.5343081410443027,0.48545987428939696
WT,70.0,31,487991438,0.48629157404324364,0.5361818775874729,0.4889542131979427
WT,70.0,32,197860368,0.5138822845979671,0.5264817324814315,0.48074567956701464
WT,70.0,33,1190961760,0.4824499227536032,0.4963144185165779,0.47810710703019793
WT,70.0,34,1906728918,0.4625512546462609,0.5056464305114061,0.48448771593183343
WT,70.0,35,137046513,0.5111881892462655,0.5299115967266979,0.5037555367236634
WT,70.0,36,1843166518,0.48242667498125913,0.473960524329574,0.47801870780469946
WT,70.0,37,1777324407,0.5270897498634053,0.5175392836876904,0.5200733169333694
WT,70.0,38,594336917,0.5045648885068172,0.5149977331499704,0.5080991945607854
WT,70.0,39,1356488967,0.5138761009323223,0.48963847773151264,0.4794930820731716
WT,70.0,40,354826746,0.47595676603636194,0.5239337526590032,0.4950376486123983
WT,70.0,41,1627981024,0.49355519984051854,0.501811640283299,0.47815565890242606
WT,70.0,42,1504361614,0.44187782131999676,0.4988135103385483,0.4882363892809051
WT,70.0,43,761338718,0.4807465040800616,0.5040141888351903,0.4794121609089743
WT,70.0,44,145857092,0.48443273937830655,0.5186553700023712,0.4638712872618703
WT,70.0,45,2084558133,0.4401930916354764,0.5091069029268691,0.5086489874832958
WT,70.0,46,957106589,0.470383974723418,0.5210535204461739,0.485860131960611
WT,70.0,47,1917963002,0.5362638852127795,0.5083881462943084,0.46138120464666466
WT,70.0,48,1455819991,0.5365138059426586,0.5085446034404363,0.4842139514079374
WT,70.0,49,1671565830,0.4909137763999665,0.5088999480608863,0.4820118283486516
WT,80.0,0,191664963,0.5659445590684191,0.5182962470159815,0.4890309290014234
WT,80.0,1,1662057957,0.5200321923633222,0.4750662335451242,0.4824557395969447
WT,80.0,2,1405681631,0.5033898623326984,0.5342575407741381,0.470128091902338
WT,80.0,3,942484272,0.5224174701739779,0.5109077881638422,0.4701414781442825
WT,80.0,5,1843824992,0.5265720128604849,0.5454978325723651,0.4656527534846444
WT,80.0,4,929893137,0.5868400022462636,0.5236884830692613,0.47128593429455656
WT,80.0,6,184566854,0.48216819014123,0.5254586691083867,0.4615643854270132
WT,80.0,7,1497586438,0.5920132502998623,0.5101725206975773,0.474195268336365
WT,80.0,9,202244314,0.5816231863005132,0.534581412194509,0.45330897047324936
WT,80.0,8,432652533,0.5343975552040154,0.5232250169374014,0.4711029278036912
WT,80.0,10,1130604997,0.5565497000176824,0.49203180310810085,0.44195538564660947
WT,80.0,11,2095133045,0.5352283074520443,0.5353909046444012,0.4546071360717658
WT,80.0,12,1580016183,0.5955528603849576,0.515774386730722,0.4489238677971073
WT,80.0,13,1634535062,0.5121117107249362,0.49581217603929856,0.4671566809354285
WT,80.0,15,1688060240,0.5541110062679988,0.4964368779495777,0.4550946901156982
WT,80.0,14,1540770719,0.47766731248058125,0.5334047341698281,0.4615091743033544
WT,80.0,16,1102145672,0.5453874994532626,0.5258279482649704,0.47050601113385043
WT,80.0,17,275121930,0.5530143489183663,0.5085797755022634,0.47862814248899993
WT,80.0,18,1803345590,0.5811973565984956,0.5263172604014847,0.4594974190910538
WT,80.0,19,967196436,0.5227167723413566,0.5139816181562187,0.47228476726259616
WT,80.0,20,1074497555,0.4485459696028409,0.5389980287788505,0.4707205649309146
WT,80.0,21,796282693,0.5221412696301484,0.5112143402106102,0.4457577916077828
WT,80.0,22,392022359,0.5189667478698485,0.5121976200361353,0.4682629951221207
WT,80.0,23,1990212658,0.47986140433401925,0.5150167222113089,0.4343201968645233
WT,80.0,26,864178266,0.49680035732800576,0.4767868949118742,0.4475121143313819
WT,80.0,25,1382689815,0.5658569636544533,0.5281876341581666,0.46273838511120696
WT,80.0,24,1678403330,0.5213705980044834,0.5151023695053871,0.45574722623615477
WT,80.0,28,1171300112,0.5516487310665328,0.5018553499377189,0.4626325531800789
WT,80.0,27,1766867109,0.5871243817792369,0.5023437638332254,0.44999731916031005
WT,80.0,29,952224740,0.5228182464199334,0.5275582009378268,0.4589633589513924
WT,80.0,30,967354524,0.5846956592063717,0.5343081410443027,0.4559120960750274
WT,80.0,32,197860368,0.5737813294919762,0.5264817324814315,0.44974314350181394
WT,80.0,31,487991438,0.5372162874143904,0.5361818775874729,0.4575497322713169
WT,80.0,33,1190961760,0.5459228125563933,0.4963144185165779,0.44437955583779204
WT,80.0,35,137046513,0.5637954898270285,0.5299115967266979,0.4738454417876718
WT,80.0,34,1906728918,0.5131868340353551,0.5056464305114061,0.4531293578229423
WT,80.0,36,1843166518,0.5454997976568778,0.473960524329574,0.44501012407292306
WT,80.0,37,1777324407,0.5842548177173832,0.5175392836876904,0.4897196919973353
WT,80.0,38,594336917,0.5591511109742813,0.5149977331499704,0.4810847309178402
WT,80.0,39,1356488967,0.5722441518648766,0.48963847773151264,0.4491465313741132
WT,80.0,40,354826746,0.5282504085121169,0.5239337526590032,0.46083139939009315
WT,80.0,41,1627981024,0.5494405612757682,0.501811640283299,0.4490299270623168
WT,80.0,42,1504361614,0.4981584096674543,0.4988135103385483,0.45459615677668525
WT,80.0,43,761338718,0.538414909642071,0.5040141888351903,0.4461858349260715
WT,80.0,44,145857092,0.5480223345160149,0.5186553700023712,0.4342188724263831
WT,80.0,45,2084558133,0.49889293259148504,0.5091069029268691,0.47655701319626986
WT,80.0,46,957106589,0.525591792801515,0.5210535204461739,0.45395735342092786
WT,80.0,47,1917963002,0.6019401286692405,0.5083881462943084,0.43051561307548025
WT,80.0,48,1455819991,0.5961256443919232,0.5085446034404363,0.45652455131542113
WT,80.0,49,1671565830,0.5515302739625958,0.5088999480608863,0.45326940342524397
WT,90.0,0,191664963,0.6043215611458415,0.5182962470159815,0.4553658942363985
WT,90.0,1,1662057957,0.569040576169634,0.4750662335451242,0.4469333720125385
WT,90.0,2,1405681631,0.5440036083607067,0.5342575407741381,0.435985597018714
WT,90.0,3,942484272,0.5657506681645348,0.5109077881638422,0.43590581321232447
WT,90.0,4,929893137,0.6432112183371075,0.5236884830692613,0.43626455651270907
WT,90.0,6,184566854,0.5177374964535604,0.5254586691083867,0.4288303159701211
WT,90.0,5,1843824992,0.5735998845513559,0.5454978325723651,0.4283984114284425
WT,90.0,7,1497586438,0.6393312634053117,0.5101725206975773,0.44295977372835355
WT,90.0,8,432652533,0.5881377752201136,0.5232250169374014,0.4357911456000714
WT,90.0,9,202244314,0.640249591625849,0.534581412194509,0.42206146915285625
WT,90.0,10,1130604997,0.6162714133877301,0.49203180310810085,0.4090451892133062
WT,90.0,11,2095133045,0.5899373571984965,0.5353909046444012,0.42074424219181894
WT,90.0,13,1634535062,0.5559026978982815,0.49581217603929856,0.4342340657671689
WT,90.0,12,1580016183,0.6551782465964502,0.515774386730722,0.4155977981729247
WT,90.0,15,1688060240,0.6059021083987366,0.4964368779495777,0.41886716849555583
WT,90.0,14,1540770719,0.5300738560109663,0.5334047341698281,0.42515763357271136
WT,90.0,16,1102145672,0.6000243578967948,0.5258279482649704,0.43447942732637856
WT,90.0,17,275121930,0.5984548672240395,0.5085797755022634,0.44261201622031004
WT,90.0,18,1803345590,0.6413596017709553,0.5263172604014847,0.4244836462561152
WT,90.0,19,967196436,0.568564309380744,0.5139816181562187,0.43683861124652645
WT,90.0,20,1074497555,0.48803051637510775,0.5389980287788505,0.4347863299396351
WT,90.0,21,796282693,0.5729342772899635,0.5112143402106102,0.40895362326832635
WT,90.0,23,1990212658,0.5300827969368616,0.5150167222113089,0.39955073602926683
WT,90.0,22,392022359,0.5701984868106043,0.5121976200361353,0.43481217026128993
WT,90.0,25,1382689815,0.6178817474390907,0.5281876341581666,0.42827685614142263
WT,90.0,24,1678403330,0.5775032164156486,0.5151023695053871,0.4223483565348846
WT,90.0,27,1766867109,0.6366416095439056,0.5023437638332254,0.4136471547808659
WT,90.0,26,864178266,0.5338804564794981,0.4767868949118742,0.4116804797014532
WT,90.0,28,1171300112,0.6046896861915951,0.5018553499377189,0.4277562569939733
WT,90.0,29,952224740,0.5731575349977782,0.5275582009378268,0.4247091543975452
WT,90.0,30,967354524,0.6361200389923343,0.5343081410443027,0.4230202457397223
WT,90.0,31,487991438,0.5862178184231142,0.5361818775874729,0.42271649197400246
WT,90.0,32,197860368,0.6284946295237059,0.5264817324814315,0.41565486579421734
WT,90.0,33,1190961760,0.6104067297164604,0.4963144185165779,0.40743326601643165
WT,90.0,35,137046513,0.6093769249964067,0.5299115967266979,0.440226560221101
WT,90.0,34,1906728918,0.5631417939654519,0.5056464305114061,0.41886620352546955
WT,90.0,37,1777324407,0.6355529653940484,0.5175392836876904,0.4542014624229482
WT,90.0,36,1843166518,0.6065543650271294,0.473960524329574,0.4079716364288621
WT,90.0,38,594336917,0.6078632806678397,0.5149977331499704,0.4500146298834869
WT,90.0,39,1356488967,0.6274057491740073,0.48963847773151264,0.4147536222336425
WT,90.0,40,354826746,0.5768167113002627,0.5239337526590032,0.423424930474653
WT,90.0,41,1627981024,0.5953089357149643,0.501811640283299,0.4148168800256298
WT,90.0,43,761338718,0.5908548131308877,0.5040141888351903,0.4107192368712856
WT,90.0,42,1504361614,0.5464754639396201,0.4988135103385483,0.4184146370348205
WT,90.0,45,2084558133,0.5577287097116277,0.5091069029268691,0.4414342031319362
WT,90.0,44,145857092,0.6094237592329779,0.5186553700023712,0.40091317864593573
WT,90.0,47,1917963002,0.6650405053587032,0.5083881462943084,0.396502093931417
WT,90.0,46,957106589,0.5781902672866761,0.5210535204461739,0.4194902309817665
WT,90.0,48,1455819991,0.646426439920905,0.5085446034404363,0.4247771211269783
WT,90.0,49,1671565830,0.6072146016840425,0.5088999480608863,0.42106641441875325
WT,100.0,0,191664963,0.6298403638668533,0.5182962470159815,0.4185135493864808
WT,100.0,1,1662057957,0.6096592877800755,0.4750662335451242,0.40847927399865586
WT,100.0,2,1405681631,0.5733780070142789,0.5342575407741381,0.399259873758726
WT,100.0,4,929893137,0.6935958286113952,0.5236884830692613,0.3990905729828358
WT,100.0,3,942484272,0.5997372725120793,0.5109077881638422,0.3989233863846726
WT,100.0,5,1843824992,0.6140854610510926,0.5454978325723651,0.3884908294433579
WT,100.0,6,184566854,0.5461919571906155,0.5254586691083867,0.3927569778484772
WT,100.0,7,1497586438,0.6783241266799114,0.5101725206975773,0.4073780653375662
WT,100.0,8,432652533,0.6285766998804809,0.5232250169374014,0.39921206079812616
WT,100.0,9,202244314,0.6869301331345521,0.534581412194509,0.38742988328400835
WT,100.0,10,1130604997,0.6666008416928579,0.49203180310810085,0.37325831296469575
WT,100.0,11,2095133045,0.6380199207000232,0.5353909046444012,0.38403583345418635
WT,100.0,12,1580016183,0.7050985126325156,0.515774386730722,0.3799175159385793
WT,100.0,13,1634535062,0.590931033172553,0.49581217603929856,0.39791496705957624
WT,100.0,15,1688060240,0.6558913797008805,0.4964368779495777,0.37933549692998075
WT,100.0,16,1102145672,0.6470864375509517,0.5258279482649704,0.3962026892089816
WT,100.0,14,1540770719,0.5746034146059498,0.5334047341698281,0.38536443574633866
WT,100.0,17,275121930,0.6337394161222814,0.5085797755022634,0.4039324056536542
WT,100.0,18,1803345590,0.7000205819175243,0.5263172604014847,0.38636534866932287
WT,100.0,19,967196436,0.6037857795017167,0.5139816181562187,0.39877157112608075
WT,100.0,20,1074497555,0.5208334024998051,0.5389980287788505,0.39716868140917233
WT,100.0,21,796282693,0.6196740642409249,0.5112143402106102,0.36991921618387197
WT,100.0,22,392022359,0.6155931484229944,0.5121976200361353,0.39909296830418467
WT,100.0,23,1990212658,0.5769716614531055,0.5150167222113089,0.36439751641781887
WT,100.0,25,1382689815,0.6630345728776401,0.5281876341581666,0.39198549682900113
WT,100.0,24,1678403330,0.6232162168901656,0.5151023695053871,0.38565902824893017
WT,100.0,26,864178266,0.5655029478069955,0.4767868949118742,0.374390431095862
WT,100.0,28,1171300112,0.6583741369019958,0.5018553499377189,0.3908342032259585
WT,100.0,27,1766867109,0.685017877385401,0.5023437638332254,0.37574750369014726
WT,100.0,29,952224740,0.6129181673491342,0.5275582009378268,0.3876703466177979
WT,100.0,30,967354524,0.6797868307177213,0.5343081410443027,0.3873957354003444
WT,100.0,32,197860368,0.6759305136752043,0.5264817324814315,0.3784976698337517
WT,100.0,31,487991438,0.6322427024786665,0.5361818775874729,0.3856733453446339
WT,100.0,33,1190961760,0.6735497183827297,0.4963144185165779,0.3691237747406653
WT,100.0,36,1843166518,0.6651117025304489,0.473960524329574,0.3692926731911459
WT,100.0,35,137046513,0.647970947192611,0.5299115967266979,0.40499156865435104
WT,100.0,34,1906728918,0.6098988290407816,0.5056464305114061,0.3818284687070868
WT,100.0,37,1777324407,0.6826304802651353,0.5175392836876904,0.4152759650634137
WT,100.0,38,594336917,0.6469646831667144,0.5149977331499704,0.4156252371638045
WT,100.0,39,1356488967,0.6799899034423924,0.48963847773151264,0.3781774348668763
WT,100.0,40,354826746,0.6209842124833149,0.5239337526590032,0.38440096057819684
WT,100.0,41,1627981024,0.6360887837772724,0.501811640283299,0.3775564175957762
WT,100.0,42,1504361614,0.5833622606833329,0.4988135103385483,0.3798622265453269
WT,100.0,46,957106589,0.6267879099012754,0.5210535204461739,0.38359438749910296
WT,100.0,44,145857092,0.6597444682357625,0.5186553700023712,0.36506287318644914
WT,100.0,45,2084558133,0.6123632948250441,0.5091069029268691,0.40521492197971265
WT,100.0,43,761338718,0.6404145333414748,0.5040141888351903,0.3733640417131395
WT,100.0,47,1917963002,0.7197332412420625,0.5083881462943084,0.36008509974028835
WT,100.0,48,1455819991,0.689368145466613,0.5085446034404363,0.38958211223201417
WT,100.0,49,1671565830,0.6505187537200152,0.5088999480608863,0.38577432392075267
WT,110.0,0,191664963,0.6463844904453717,0.5182962470159815,0.37986702984935317
WT,110.0,2,1405681631,0.5941094566454752,0.5342575407741381,0.3608764962267554
WT,110.0,1,1662057957,0.6396639012903287,0.4750662335451242,0.3689221943410091
WT,110.0,6,184566854,0.5675940070506966,0.5254586691083867,0.35512326001878985
WT,110.0,3,942484272,0.6220868164623394,0.5109077881638422,0.3605036106563969
WT,110.0,5,1843824992,0.6492778681546687,0.5454978325723651,0.3469681737663744
WT,110.0,4,929893137,0.7355863275748162,0.5236884830692613,0.360742625232715
WT,110.0,7,1497586438,0.7114061299273344,0.5101725206975773,0.36921036096615023
WT,110.0,8,432652533,0.6552068103288802,0.5232250169374014,0.36090513166797683
WT,110.0,9,202244314,0.7209190973774358,0.534581412194509,0.35032514603548304
WT,110.0,10,1130604997,0.7088933030341926,0.49203180310810085,0.33523567429415224
WT,110.0,11,2095133045,0.674181799183998,0.5353909046444012,0.34477353914223924
WT,110.0,12,1580016183,0.7439829524053501,0.515774386730722,0.3422399508736752
WT,110.0,14,1540770719,0.6149811758059527,0.5334047341698281,0.3435051051322831
WT,110.0,13,1634535062,0.6189227620818043,0.49581217603929856,0.3595832263925701
WT,110.0,15,1688060240,0.7038554781122608,0.4964368779495777,0.33816803711161836
WT,110.0,16,1102145672,0.6816195028024477,0.5258279482649704,0.3569622344295775
WT,110.0,18,1803345590,0.7542023490231196,0.5263172604014847,0.34627312341437366
WT,110.0,17,275121930,0.6632069321435865,0.5085797755022634,0.36429300221809324
WT,110.0,20,1074497555,0.5477647015840894,0.5389980287788505,0.3582493003884815
WT,110.0,19,967196436,0.625529169075818,0.5139816181562187,0.35937571908542104
WT,110.0,21,796282693,0.6619613692047865,0.5112143402106102,0.32965145730910933
WT,110.0,22,392022359,0.6529704830934215,0.5121976200361353,0.36102391492748076
WT,110.0,23,1990212658,0.6119927780182555,0.5150167222113089,0.3282252424846846
WT,110.0,24,1678403330,0.6626531997413694,0.5151023695053871,0.3471160382551131
WT,110.0,25,1382689815,0.7004991163288725,0.5281876341581666,0.3541079209196836
WT,110.0,26,864178266,0.5938838777057049,0.4767868949118742,0.3362101267054078
WT,110.0,28,1171300112,0.707701883749523,0.5018553499377189,0.3526375806011556
WT,110.0,27,1766867109,0.7314024024462653,0.5023437638332254,0.33718261103555364
WT,110.0,29,952224740,0.6427126870934301,0.5275582009378268,0.34865431404618275
WT,110.0,30,967354524,0.7130353494707156,0.5343081410443027,0.3489268039475771
WT,110.0,31,487991438,0.6693351390240649,0.5361818775874729,0.34752035949943116
WT,110.0,32,197860368,0.7184372961804071,0.5264817324814315,0.33932782437038717
WT,110.0,33,1190961760,0.7295732812074398,0.4963144185165779,0.329573623959449
WT,110.0,35,137046513,0.6747985631495061,0.5299115967266979,0.36848286279996395
WT,110.0,34,1906728918,0.6509460885969567,0.5056464305114061,0.34326265437162506
WT,110.0,36,1843166518,0.7170351630649927,0.473960524329574,0.3294184638306141
WT,110.0,37,1777324407,0.7253900551657257,0.5175392836876904,0.37473416154270733
WT,110.0,38,594336917,0.6768780566101023,0.5149977331499704,0.3783561794558589
WT,110.0,39,1356488967,0.729093930720965,0.48963847773151264,0.3401207491379216
WT,110.0,40,354826746,0.6614328935171381,0.5239337526590032,0.3447623827929168
WT,110.0,41,1627981024,0.6757861894840853,0.501811640283299,0.3385527761715502
WT,110.0,42,1504361614,0.6084851061536161,0.4988135103385483,0.33947132274358655
WT,110.0,43,761338718,0.6837339599581149,0.5040141888351903,0.3342423258241376
WT,110.0,44,145857092,0.6979065590374436,0.5186553700023712,0.32689370180048427
WT,110.0,46,957106589,0.6661564551442325,0.5210535204461739,0.34610940327670425
WT,110.0,45,2084558133,0.6587533642777124,0.5091069029268691,0.367287636496854
WT,110.0,47,1917963002,0.7650378463532963,0.5083881462943084,0.3221126135304924
WT,110.0,48,1455819991,0.7227947488886812,0.5085446034404363,0.351701673994811
WT,110.0,49,1671565830,0.6811197720070878,0.5088999480608863,0.34771742286720575
WT,120.0,0,191664963,0.6526745884473577,0.5182962470159815,0.340799069667244
WT,120.0,1,1662057957,0.6540478785430914,0.4750662335451242,0.32875705771605934
WT,120.0,2,1405681631,0.6098227210511094,0.5342575407741381,0.3212068578776309
WT,120.0,3,942484272,0.6310367800489844,0.5109077881638422,0.3209993125268443
WT,120.0,4,929893137,0.7566926174392941,0.5236884830692613,0.3214403959741053
WT,120.0,6,184566854,0.578027436508644,0.5254586691083867,0.3169297701368636
WT,120.0,5,1843824992,0.6836187182120512,0.5454978325723651,0.3043784545610157
WT,120.0,7,1497586438,0.7415478991945106,0.5101725206975773,0.3288717950921183
WT,120.0,8,432652533,0.6710165530750154,0.5232250169374014,0.3206445026636745
WT,120.0,10,1130604997,0.7360425234608012,0.49203180310810085,0.29548872970069506
WT,120.0,9,202244314,0.7404520664491878,0.534581412194509,0.31126206184450633
WT,120.0,11,2095133045,0.6950354898609046,0.5353909046444012,0.30414903586995096
WT,120.0,12,1580016183,0.7699899987476804,0.515774386730722,0.3022918941063642
WT,120.0,13,1634535062,0.6381444580057698,0.49581217603929856,0.3204832047879367
WT,120.0,16,1102145672,0.7007106424772642,0.5258279482649704,0.31652838712371506
WT,120.0,14,1540770719,0.6477807361071433,0.5334047341698281,0.30023810069349693
WT,120.0,15,1688060240,0.7421391101036239,0.4964368779495777,0.296296322423872
WT,120.0,18,1803345590,0.8019740848931782,0.5263172604014847,0.3045378387236971
WT,120.0,17,275121930,0.6885445585653853,0.5085797755022634,0.3244175774278735
WT,120.0,20,1074497555,0.5629146407682124,0.5389980287788505,0.31801769544845804
WT,120.0,19,967196436,0.6320836960320495,0.5139816181562187,0.3193785823878226
WT,120.0,21,796282693,0.699086580874714,0.5112143402106102,0.2881335206447284
WT,120.0,22,392022359,0.6838620761142682,0.5121976200361353,0.3209906940660394
WT,120.0,23,1990212658,0.6301786217343412,0.5150167222113089,0.28997295074075746
WT,120.0,25,1382689815,0.7293711861889172,0.5281876341581666,0.31509064497098455
WT,120.0,24,1678403330,0.6925114475234384,0.5151023695053871,0.30808787864472503
WT,120.0,27,1766867109,0.7720192688572598,0.5023437638332254,0.29811993307944795
WT,120.0,26,864178266,0.6161031642737411,0.4767868949118742,0.2974681307297661
WT,120.0,28,1171300112,0.74592789829605,0.5018553499377189,0.3140500152100312
WT,120.0,29,952224740,0.6668921944513637,0.5275582009378268,0.30828503366924337
WT,120.0,30,967354524,0.7391694806523499,0.5343081410443027,0.30808082947252924
WT,120.0,31,487991438,0.6927208295114795,0.5361818775874729,0.3088621221194483
WT,120.0,32,197860368,0.7571495986504191,0.5264817324814315,0.2985710582060412
WT,120.0,33,1190961760,0.7667633909507656,0.4963144185165779,0.2885283402492097
WT,120.0,38,594336917,0.7002506210290118,0.5149977331499704,0.3399637692860256
WT,120.0,34,1906728918,0.6835334389635599,0.5056464305114061,0.30437243652349694
WT,120.0,36,1843166518,0.7562690504111793,0.473960524329574,0.2889898462569984
WT,120.0,35,137046513,0.6910691395494832,0.5299115967266979,0.3309542560287117
WT,120.0,37,1777324407,0.7650481921486776,0.5175392836876904,0.3328003810895398
WT,120.0,40,354826746,0.6999691616489687,0.5239337526590032,0.3051328757465018
WT,120.0,39,1356488967,0.7707849008817496,0.48963847773151264,0.3000158335166982
WT,120.0,41,1627981024,0.7057195018375797,0.501811640283299,0.2979519986107737
WT,120.0,42,1504361614,0.6239691623620178,0.4988135103385483,0.29823138633911433
WT,120.0,43,761338718,0.7186632454279613,0.5040141888351903,0.2930132801464405
WT,120.0,45,2084558133,0.6901953090123718,0.5091069029268691,0.3278551060608475
WT,120.0,46,957106589,0.6960499986203543,0.5210535204461739,0.307142361520995
WT,120.0,44,145857092,0.7284106534188526,0.5186553700023712,0.28678181584306134
WT,120.0,47,1917963002,0.7971976106181118,0.5083881462943084,0.28350653374203755
WT,120.0,48,1455819991,0.7464430460076144,0.5085446034404363,0.31155277140782894
WT,120.0,49,1671565830,0.7035547207726593,0.5088999480608863,0.30701792029827063
WT,130.0,0,191664963,0.64167991864349,0.5182962470159815,0.30195379377240095
WT,130.0,2,1405681631,0.6135520002492378,0.5342575407741381,0.2803895760078595
WT,130.0,1,1662057957,0.6420777626041314,0.4750662335451242,0.2890662052115189
WT,130.0,3,942484272,0.6232240585324647,0.5109077881638422,0.2812662386175195
WT,130.0,4,929893137,0.7521151998813669,0.5236884830692613,0.2818089831126088
WT,130.0,6,184566854,0.5680929816529847,0.5254586691083867,0.27940281310733195
WT,130.0,5,1843824992,0.7022339189724982,0.5454978325723651,0.26272510665558535
WT,130.0,7,1497586438,0.7685445849711727,0.5101725206975773,0.2869595483773465
WT,130.0,9,202244314,0.7371733207355389,0.534581412194509,0.27119121424851345
WT,130.0,8,432652533,0.6738264599971173,0.5232250169374014,0.27876951287270074
WT,130.0,10,1130604997,0.7435169287659713,0.49203180310810085,0.25491770457419716
WT,130.0,12,1580016183,0.7815807929597378,0.515774386730722,0.2608480570772403
WT,130.0,11,2095133045,0.7056514518339028,0.5353909046444012,0.26279365259133736
WT,130.0,13,1634535062,0.6427449412798785,0.49581217603929856,0.28119881679530584
WT,130.0,14,1540770719,0.6704616222555666,0.5334047341698281,0.257382905031606
WT,130.0,16,1102145672,0.7012896923135372,0.5258279482649704,0.2755487620551226
WT,130.0,17,275121930,0.7033270526535267,0.5085797755022634,0.28382147965087867
WT,130.0,15,1688060240,0.7677463257351791,0.4964368779495777,0.2537133150094227
WT,130.0,18,1803345590,0.8452672787684641,0.5263172604014847,0.2616922805310738
WT,130.0,19,967196436,0.6214037023343737,0.5139816181562187,0.2794539550025916
WT,130.0,20,1074497555,0.5554961569244874,0.5389980287788505,0.27811938385655927
WT,130.0,21,796282693,0.7313564125050149,0.5112143402106102,0.2461393819849254
WT,130.0,22,392022359,0.7042591977904138,0.5121976200361353,0.279433560039802
WT,130.0,23,1990212658,0.632725275266595,0.5150167222113089,0.24957992729474116
WT,130.0,24,1678403330,0.7034654069178505,0.5151023695053871,0.26879651783964176
WT,130.0,26,864178266,0.6228873030669875,0.4767868949118742,0.25869844962380883
WT,130.0,25,1382689815,0.7480066975791853,0.5281876341581666,0.2757651980813067
WT,130.0,27,1766867109,0.7942090304627532,0.5023437638332254,0.25851794876567086
WT,130.0,28,1171300112,0.758339370726572,0.5018553499377189,0.2757991995443965
WT,130.0,30,967354524,0.761414235947278,0.5343081410443027,0.2655716942446762
WT,130.0,29,952224740,0.6859241056079513,0.5275582009378268,0.2668808201093367
WT,130.0,31,487991438,0.6943149624829767,0.5361818775874729,0.2699603295561198
WT,130.0,32,197860368,0.7840060813010314,0.5264817324814315,0.2570490818942934
WT,130.0,33,1190961760,0.785993352786635,0.4963144185165779,0.24670156467431786
WT,130.0,34,1906728918,0.7000087345399275,0.5056464305114061,0.26528252050489487
WT,130.0,35,137046513,0.6915300964441542,0.5299115967266979,0.2927107791194066
WT,130.0,36,1843166518,0.7754072369240204,0.473960524329574,0.24808407149400943
WT,130.0,37,1777324407,0.7938662727622545,0.5175392836876904,0.2904934165518783
WT,130.0,38,594336917,0.7102525518548535,0.5149977331499704,0.30130515154416887
