cond_key,w_pyr,w_pv,amp,n_trials,resting_hz,cue_peak_hz_mean,cue_sat_frac,delay_rest_frac_mean,delay_bump_frac_mean,delay_sat_frac_mean,delay_mean_peak_hz_mean,bump_lo_hz,quality_score
WT,0.001585,0.05,0.55,20,3.5224062988040963e-07,200.0,1.0,0.8744499999999998,0.0896,0.03595,9.859011977101861,10.0,0.08637887999999999
WT,0.001585,0.05,0.6,20,3.5224062988040963e-07,200.0,1.0,0.8773,0.08695,0.03575000000000001,9.68681093554219,10.0,0.0838415375
WT,0.001585,0.05,0.65,20,3.5224062988040963e-07,200.0,1.0,0.87955,0.0854,0.035050000000000005,9.524317854055896,10.0,0.08240673
WT,0.001585,0.05,0.7,20,3.5224062988040963e-07,200.0,1.0,0.8878,0.08225,0.029950000000000004,8.659533895732936,10.0,0.0797866125
WT,0.001585,0.05,0.75,20,3.5224062988040963e-07,200.0,1.0,0.88045,0.08585,0.03370000000000001,9.359358237051334,10.0,0.082956855
WT,0.001585,0.05,0.8,20,3.5224062988040963e-07,200.0,1.0,0.89375,0.08305,0.023200000000000005,7.995615339479819,10.0,0.08112324
WT,0.001585,0.06,0.3,20,1.3579588317820168e-08,0.08262006830570738,0.0,1.0,0.0,0.0,0.00014779768293250975,10.0,0.0
WT,0.001585,0.06,0.35,20,1.3579588317820168e-08,0.19159948736381643,0.0,1.0,0.0,0.0,0.00034671345809742226,10.0,0.0
WT,0.001585,0.06,0.4,20,1.3579588317820168e-08,0.47508025406228516,0.0,1.0,0.0,0.0,0.0007935205040083667,10.0,0.0
WT,0.001585,0.06,0.45,20,1.3579588317820168e-08,1.1488225156483527,0.0,1.0,0.0,0.0,0.0018992107507565755,10.0,0.0
WT,0.001585,0.06,0.5,20,1.3579588317820168e-08,2.9167654626244097,0.0,1.0,0.0,0.0,0.004727686271119511,10.0,0.0
WT,0.001585,0.06,0.55,20,1.3579588317820168e-08,107.62602701959565,0.5,0.9661,0.03105,0.0028499999999999997,2.0829544245113025,10.0,0.0309615075
WT,0.001585,0.06,0.6,20,1.3579588317820168e-08,200.0,1.0,0.9186000000000002,0.07185,0.009550000000000003,5.528803954124149,10.0,0.0711638325
WT,0.001585,0.06,0.65,20,1.3579588317820168e-08,200.0,1.0,0.9221499999999999,0.06705,0.0108,5.351494962472881,10.0,0.06632586
WT,0.001585,0.06,0.7,20,1.3579588317820168e-08,200.0,1.0,0.9244,0.0642,0.011400000000000002,5.170673074602961,10.0,0.06346811999999999
WT,0.001585,0.06,0.75,20,1.3579588317820168e-08,200.0,1.0,0.9186000000000002,0.06999999999999999,0.011400000000000002,5.619535887368263,10.0,0.069202
WT,0.001585,0.06,0.8,20,1.3579588317820168e-08,200.0,1.0,0.9330999999999999,0.05589999999999999,0.011000000000000001,4.540283282432716,10.0,0.05528509999999999
WT,0.001585,0.07,0.3,20,4.890932918320224e-10,0.018391137560997053,0.0,1.0,0.0,0.0,2.4694425354653285e-05,10.0,0.0
WT,0.001585,0.07,0.35,20,4.890932918320224e-10,0.056361777969991735,0.0,1.0,0.0,0.0,8.349424569712585e-05,10.0,0.0
WT,0.001585,0.07,0.4,20,4.890932918320224e-10,0.13874676818094478,0.0,1.0,0.0,0.0,0.00022773949637210083,10.0,0.0
WT,0.001585,0.07,0.45,20,4.890932918320224e-10,0.3337989527563675,0.0,1.0,0.0,0.0,0.000555034250684071,10.0,0.0
WT,0.001585,0.07,0.5,20,4.890932918320224e-10,0.825024173194117,0.0,1.0,0.0,0.0,0.001335051565919353,10.0,0.0
WT,0.001585,0.07,0.55,20,4.890932918320224e-10,2.033000340099616,0.0,1.0,0.0,0.0,0.0032932678326773345,10.0,0.0
WT,0.001585,0.07,0.6,20,4.890932918320224e-10,43.98192221702682,0.2,0.9943500000000001,0.00485,0.0008,0.323591046767205,10.0,0.00484612
WT,0.001585,0.07,0.65,20,4.890932918320224e-10,200.0,1.0,0.9441499999999999,0.050649999999999994,0.0052000000000000015,3.2026792197892804,10.0,0.05038661999999999
WT,0.001585,0.07,0.7,20,4.890932918320224e-10,200.0,1.0,0.951,0.04270000000000001,0.006300000000000002,2.9509465593055966,10.0,0.04243099000000001
WT,0.001585,0.07,0.75,20,4.890932918320224e-10,200.0,1.0,0.9515,0.04220000000000001,0.006300000000000002,2.9414145595013093,10.0,0.04193414000000001
WT,0.001585,0.07,0.8,20,4.890932918320224e-10,200.0,1.0,0.9574499999999999,0.03580000000000001,0.006750000000000002,2.607742913004009,10.0,0.03555835000000001
WT,0.001585,0.08,0.3,20,1.6884138490835054e-11,0.0018490974082004106,0.0,1.0,0.0,0.0,2.2695319640623937e-06,10.0,0.0
WT,0.001585,0.08,0.35,20,1.6884138490835054e-11,0.009925708013684123,0.0,1.0,0.0,0.0,1.3126488707286444e-05,10.0,0.0
WT,0.001585,0.08,0.4,20,1.6884138490835054e-11,0.03731088245268016,0.0,1.0,0.0,0.0,5.255260419263003e-05,10.0,0.0
WT,0.001585,0.08,0.45,20,1.6884138490835054e-11,0.10005528931562854,0.0,1.0,0.0,0.0,0.00015571935096547794,10.0,0.0
WT,0.001585,0.08,0.5,20,1.6884138490835054e-11,0.24079131662706268,0.0,1.0,0.0,0.0,0.0003955064635131663,10.0,0.0
WT,0.001585,0.08,0.55,20,1.6884138490835054e-11,0.5890321965488396,0.0,1.0,0.0,0.0,0.0009480051906219748,10.0,0.0
WT,0.001585,0.08,0.6,20,1.6884138490835054e-11,1.4499928797025317,0.0,1.0,0.0,0.0,0.002330657003908168,10.0,0.0
WT,0.001585,0.08,0.65,20,1.6884138490835054e-11,4.189537058085146,0.0,1.0,0.0,0.0,0.006585336999002303,10.0,0.0
WT,0.001585,0.08,0.7,20,1.6884138490835054e-11,168.9453485855208,0.75,0.98055,0.016650000000000005,0.0028000000000000004,1.027623952846588,10.0,0.016603380000000004
WT,0.001585,0.08,0.75,20,1.6884138490835054e-11,200.0,1.0,0.9732000000000001,0.022750000000000003,0.004050000000000001,1.4754996036207586,10.0,0.022657862500000004
WT,0.001585,0.08,0.8,20,1.6884138490835054e-11,200.0,1.0,0.9720500000000001,0.023350000000000003,0.004600000000000002,1.5604621497552977,10.0,0.02324259
WT,0.001585,0.1,0.3,20,1.8593069186945266e-14,4.415546973468028e-06,0.0,1.0,0.0,0.0,5.2467081356752875e-09,10.0,0.0
WT,0.001585,0.1,0.35,20,1.8593069186945266e-14,3.9854593215994307e-05,0.0,1.0,0.0,0.0,5.1101097723890076e-08,10.0,0.0
WT,0.001585,0.1,0.4,20,1.8593069186945266e-14,0.0003487401743343514,0.0,1.0,0.0,0.0,4.5719041935853805e-07,10.0,0.0
WT,0.001585,0.1,0.45,20,1.8593069186945266e-14,0.002599017459754896,0.0,1.0,0.0,0.0,3.4184626262735825e-06,10.0,0.0
WT,0.001585,0.1,0.5,20,1.8593069186945266e-14,0.013940380545195632,0.0,1.0,0.0,0.0,1.8598773471456033e-05,10.0,0.0
WT,0.001585,0.1,0.55,20,1.8593069186945266e-14,0.04866748545295631,0.0,1.0,0.0,0.0,6.862646364919153e-05,10.0,0.0
WT,0.001585,0.1,0.6,20,1.8593069186945266e-14,0.1259147244339434,0.0,1.0,0.0,0.0,0.00019455749204837133,10.0,0.0
WT,0.001585,0.1,0.65,20,1.8593069186945266e-14,0.3032707849409298,0.0,1.0,0.0,0.0,0.00048621286872759976,10.0,0.0
WT,0.001585,0.1,0.7,20,1.8593069186945266e-14,0.7579515576504292,0.0,1.0,0.0,0.0,0.0011744937576576642,10.0,0.0
WT,0.001585,0.1,0.75,20,1.8593069186945266e-14,1.8982938378788112,0.0,1.0,0.0,0.0,0.002941061877871682,10.0,0.0
WT,0.001585,0.1,0.8,20,1.8593069186945266e-14,43.660346732733004,0.2,0.99725,0.00215,0.0006000000000000001,0.16151176730296185,10.0,0.00214871
WT,0.001996,0.03,0.3,20,0.00014409185912888346,3.236766443026476,0.0,1.0,0.0,0.0,0.02103796877386425,10.0,0.0
WT,0.001996,0.03,0.35,20,0.00014409185912888346,122.4961211528564,0.6,0.8326,0.12015,0.04725,13.581134869576141,10.0,0.11447291250000001
WT,0.001996,0.03,0.4,20,0.00014409185912888346,200.0,1.0,0.37370000000000003,0.5212000000000001,0.10510000000000001,48.461070303355896,10.0,0.4664218800000001
WT,0.001996,0.03,0.45,20,0.00014409185912888346,200.0,1.0,0.19380000000000003,0.7024999999999999,0.10370000000000001,61.1143275980744,10.0,0.6296507499999999
WT,0.001996,0.03,0.5,20,0.00014409185912888346,200.0,1.0,0.21135,0.689,0.09965000000000002,59.66830403632546,10.0,0.6203411499999999
WT,0.001996,0.03,0.55,20,0.00014409185912888346,200.0,1.0,0.26505,0.63465,0.10030000000000001,56.28278612814013,10.0,0.570994605
WT,0.001996,0.03,0.6,20,0.00014409185912888346,200.0,1.0,0.2991,0.60335,0.09755,53.88392280028394,10.0,0.5444932075000001
WT,0.001996,0.03,0.65,20,0.00014409185912888346,200.0,1.0,0.28015,0.62205,0.09780000000000001,55.36252996581423,10.0,0.56121351
WT,0.001996,0.03,0.7,20,0.00014409185912888346,200.0,1.0,0.33675000000000005,0.5699000000000001,0.09335,51.01680188428038,10.0,0.516699835
WT,0.001996,0.03,0.75,20,0.00014409185912888346,200.0,1.0,0.30505000000000004,0.5993,0.09565000000000001,53.39832576100457,10.0,0.5419769550000001
WT,0.001996,0.03,0.8,20,0.00014409185912888346,200.0,1.0,0.3201,0.5782499999999999,0.10165000000000002,53.019956843815486,10.0,0.5194708874999999
WT,0.001996,0.04,0.3,20,8.077470803886073e-06,0.9318973850795503,0.0,1.0,0.0,0.0,0.004202856986977033,10.0,0.0
WT,0.001996,0.04,0.35,20,8.077470803886073e-06,2.23499374307346,0.0,1.0,0.0,0.0,0.006438961335664533,10.0,0.0
WT,0.001996,0.04,0.4,20,8.077470803886073e-06,56.558227999442295,0.25,0.9483499999999999,0.03945,0.012199999999999999,3.9174026294838633,10.0,0.03896871
WT,0.001996,0.04,0.45,20,8.077470803886073e-06,200.0,1.0,0.8059000000000001,0.12045000000000002,0.07365000000000001,16.972974649884797,10.0,0.11157885750000002
WT,0.001996,0.04,0.5,20,8.077470803886073e-06,200.0,1.0,0.80895,0.11545000000000001,0.0756,17.281015634621234,10.0,0.10672198000000001
WT,0.001996,0.04,0.55,20,8.077470803886073e-06,200.0,1.0,0.8145500000000002,0.11349999999999998,0.07195000000000001,16.72539646552178,10.0,0.10533367499999999
WT,0.001996,0.04,0.6,20,8.077470803886073e-06,200.0,1.0,0.82065,0.11325,0.06610000000000002,15.935278438917555,10.0,0.105764175
WT,0.001996,0.04,0.65,20,8.077470803886073e-06,200.0,1.0,0.82125,0.11030000000000002,0.06845,15.985269084280617,10.0,0.10274996500000003
WT,0.001996,0.04,0.7,20,8.077470803886073e-06,200.0,1.0,0.8237499999999999,0.10865000000000002,0.06760000000000001,15.806557005674524,10.0,0.10130526000000002
WT,0.001996,0.04,0.75,20,8.077470803886073e-06,200.0,1.0,0.8291999999999999,0.11165,0.05915,14.868818490014926,10.0,0.1050459025
WT,0.001996,0.04,0.8,20,8.077470803886073e-06,200.0,1.0,0.8257999999999999,0.10975000000000001,0.06445,15.404104962010857,10.0,0.10267661250000001
WT,0.001996,0.05,0.3,20,3.5189446668471603e-07,0.2686613266628879,0.0,1.0,0.0,0.0,0.0007572972988709445,10.0,0.0
WT,0.001996,0.05,0.35,20,3.5189446668471603e-07,0.6687471933344493,0.0,1.0,0.0,0.0,0.0013830107210998786,10.0,0.0
WT,0.001996,0.05,0.4,20,3.5189446668471603e-07,1.5937667373496065,0.0,1.0,0.0,0.0,0.00295754347392973,10.0,0.0
WT,0.001996,0.05,0.45,20,3.5189446668471603e-07,21.087966789758244,0.05,0.9881499999999999,0.01055,0.0013,0.8243321954417396,10.0,0.010536285000000001
WT,0.001996,0.05,0.5,20,3.5189446668471603e-07,171.07178447576266,0.85,0.893,0.08325000000000002,0.02375,7.8950686541733175,10.0,0.08127281250000001
WT,0.001996,0.05,0.55,20,3.5189446668471603e-07,200.0,1.0,0.8696499999999998,0.08474999999999999,0.04560000000000001,10.815760258603932,10.0,0.0808854
WT,0.001996,0.05,0.6,20,3.5189446668471603e-07,200.0,1.0,0.8765499999999999,0.08,0.04345000000000001,10.294170998103608,10.0,0.07652400000000001
WT,0.001996,0.05,0.65,20,3.5189446668471603e-07,200.0,1.0,0.8852500000000001,0.07965,0.035100000000000006,9.323828155533398,10.0,0.076854285
WT,0.001996,0.05,0.7,20,3.5189446668471603e-07,200.0,1.0,0.8833,0.07785,0.03885000000000001,9.631660299647022,10.0,0.0748255275
WT,0.001996,0.05,0.75,20,3.5189446668471603e-07,200.0,1.0,0.8900499999999999,0.078,0.031950000000000006,8.769632440354014,10.0,0.0755079
WT,0.001996,0.05,0.8,20,3.5189446668471603e-07,200.0,1.0,0.88705,0.07860000000000003,0.034350000000000006,9.066155551588528,10.0,0.07590009000000003
WT,0.001996,0.06,0.3,20,1.3579132835540213e-08,0.08262106905637814,0.0,1.0,0.0,0.0,0.00014779737853407035,10.0,0.0
WT,0.001996,0.06,0.35,20,1.3579132835540213e-08,0.19160491120633485,0.0,1.0,0.0,0.0,0.0003467197925508309,10.0,0.0
WT,0.001996,0.06,0.4,20,1.3579132835540213e-08,0.475127078474627,0.0,1.0,0.0,0.0,0.0007935867365108471,10.0,0.0
WT,0.001996,0.06,0.45,20,1.3579132835540213e-08,1.1491634369622152,0.0,1.0,0.0,0.0,0.0018997913668666187,10.0,0.0
WT,0.001996,0.06,0.5,20,1.3579132835540213e-08,2.9200049723706547,0.0,1.0,0.0,0.0,0.00473211895900799,10.0,0.0
WT,0.001996,0.06,0.55,20,1.3579132835540213e-08,108.43423939728784,0.5,0.96695,0.0301,0.00295,2.035530739305485,10.0,0.030011205
WT,0.001996,0.06,0.6,20,1.3579132835540213e-08,200.0,1.0,0.9054499999999999,0.08009999999999999,0.014450000000000001,6.785891848295445,10.0,0.078942555
WT,0.001996,0.06,0.65,20,1.3579132835540213e-08,200.0,1.0,0.91625,0.06765000000000002,0.016100000000000003,6.0470534417291395,10.0,0.06656083500000001
WT,0.001996,0.06,0.7,20,1.3579132835540213e-08,200.0,1.0,0.9191499999999999,0.0652,0.015650000000000004,5.8376183108158965,10.0,0.06417961999999999
WT,0.001996,0.06,0.75,20,1.3579132835540213e-08,200.0,1.0,0.9260999999999999,0.05904999999999999,0.014850000000000002,5.2536270595492764,10.0,0.05817310749999999
WT,0.001996,0.06,0.8,20,1.3579132835540213e-08,200.0,1.0,0.9175000000000001,0.0668,0.015700000000000002,5.958593964559243,10.0,0.06575123999999999
WT,0.001996,0.07,0.3,20,4.890912695140709e-10,0.018391135012502578,0.0,1.0,0.0,0.0,2.4694427492492307e-05,10.0,0.0
WT,0.001996,0.07,0.35,20,4.890912695140709e-10,0.056361981077164135,0.0,1.0,0.0,0.0,8.349456605619736e-05,10.0,0.0
WT,0.001996,0.07,0.4,20,4.890912695140709e-10,0.13874908818120812,0.0,1.0,0.0,0.0,0.0002277432162288897,10.0,0.0
WT,0.001996,0.07,0.45,20,4.890912695140709e-10,0.33382032592544536,0.0,1.0,0.0,0.0,0.0005550652553466382,10.0,0.0
WT,0.001996,0.07,0.5,20,4.890912695140709e-10,0.8251827228664845,0.0,1.0,0.0,0.0,0.0013353148310146822,10.0,0.0
WT,0.001996,0.07,0.55,20,4.890912695140709e-10,2.0342616308763533,0.0,1.0,0.0,0.0,0.0032951852040743078,10.0,0.0
WT,0.001996,0.07,0.6,20,4.890912695140709e-10,43.99161462302904,0.2,0.9943500000000001,0.00485,0.0008,0.32308382667540203,10.0,0.00484612
WT,0.001996,0.07,0.65,20,4.890912695140709e-10,200.0,1.0,0.94635,0.047950000000000007,0.005700000000000001,3.194510782214517,10.0,0.047676685
WT,0.001996,0.07,0.7,20,4.890912695140709e-10,200.0,1.0,0.9449,0.04760000000000001,0.0075000000000000015,3.4433603235699257,10.0,0.047243000000000014
WT,0.001996,0.07,0.75,20,4.890912695140709e-10,200.0,1.0,0.9475,0.04485000000000001,0.007650000000000001,3.319183385496571,10.0,0.0445068975
WT,0.001996,0.07,0.8,20,4.890912695140709e-10,200.0,1.0,0.9474,0.045200000000000004,0.007400000000000001,3.3199735015152263,10.0,0.044865520000000006
WT,0.001996,0.08,0.3,20,1.688413147560341e-11,0.0018490972700415775,0.0,1.0,0.0,0.0,2.269531900490804e-06,10.0,0.0
WT,0.001996,0.08,0.35,20,1.688413147560341e-11,0.009925711773041935,0.0,1.0,0.0,0.0,1.3126495269634089e-05,10.0,0.0
WT,0.001996,0.08,0.4,20,1.688413147560341e-11,0.03731097791580752,0.0,1.0,0.0,0.0,5.255273890528752e-05,10.0,0.0
WT,0.001996,0.08,0.45,20,1.688413147560341e-11,0.10005626255153124,0.0,1.0,0.0,0.0,0.0001557209215787507,10.0,0.0
WT,0.001996,0.08,0.5,20,1.688413147560341e-11,0.240799907896705,0.0,1.0,0.0,0.0,0.0003955203541160165,10.0,0.0
WT,0.001996,0.08,0.55,20,1.688413147560341e-11,0.589101926933231,0.0,1.0,0.0,0.0,0.0009481256483566241,10.0,0.0
WT,0.001996,0.08,0.6,20,1.688413147560341e-11,1.4504686279893937,0.0,1.0,0.0,0.0,0.0023315604779943085,10.0,0.0
WT,0.001996,0.08,0.65,20,1.688413147560341e-11,4.198741735764045,0.0,1.0,0.0,0.0,0.006671220776299833,10.0,0.0
WT,0.001996,0.08,0.7,20,1.688413147560341e-11,169.7511244113268,0.75,0.9799000000000001,0.017100000000000004,0.0030000000000000005,1.067653218591375,10.0,0.017048700000000003
WT,0.001996,0.08,0.75,20,1.688413147560341e-11,200.0,1.0,0.969,0.026250000000000006,0.004750000000000002,1.71348756262744,10.0,0.026125312500000004
WT,0.001996,0.08,0.8,20,1.688413147560341e-11,200.0,1.0,0.97115,0.023750000000000004,0.0051,1.6688392347532854,10.0,0.023628875000000004
WT,0.001996,0.1,0.3,20,1.8593069179157423e-14,4.4155469730669626e-06,0.0,1.0,0.0,0.0,5.246708135725881e-09,10.0,0.0
WT,0.001996,0.1,0.35,20,1.8593069179157423e-14,3.985459326667346e-05,0.0,1.0,0.0,0.0,5.110109781998096e-08,10.0,0.0
WT,0.001996,0.1,0.4,20,1.8593069179157423e-14,0.00034874018065828314,0.0,1.0,0.0,0.0,4.571904272330583e-07,10.0,0.0
WT,0.001996,0.1,0.45,20,1.8593069179157423e-14,0.002599017812329332,0.0,1.0,0.0,0.0,3.4184630628462643e-06,10.0,0.0
WT,0.001996,0.1,0.5,20,1.8593069179157423e-14,0.013940391428225438,0.0,1.0,0.0,0.0,1.8598787211896144e-05,10.0,0.0
WT,0.001996,0.1,0.55,20,1.8593069179157423e-14,0.0486676433889464,0.0,1.0,0.0,0.0,6.86266954525724e-05,10.0,0.0
WT,0.001996,0.1,0.6,20,1.8593069179157423e-14,0.12591638103897765,0.0,1.0,0.0,0.0,0.0001945600520804525,10.0,0.0
WT,0.001996,0.1,0.65,20,1.8593069179157423e-14,0.3032846378118251,0.0,1.0,0.0,0.0,0.0004862353691773444,10.0,0.0
WT,0.001996,0.1,0.7,20,1.8593069179157423e-14,0.7580543374006778,0.0,1.0,0.0,0.0,0.001174683365855893,10.0,0.0
WT,0.001996,0.1,0.75,20,1.8593069179157423e-14,1.8992111905571,0.0,1.0,0.0,0.0,0.0029425548292079926,10.0,0.0
WT,0.001996,0.1,0.8,20,1.8593069179157423e-14,43.66723906633159,0.2,0.9972,0.0021999999999999997,0.0006000000000000001,0.16177084868430774,10.0,0.0021986799999999997
WT,0.002514,0.03,0.3,20,0.00014403457001300866,3.243085028156538,0.0,1.0,0.0,0.0,0.021045686492825785,10.0,0.0
WT,0.002514,0.03,0.35,20,0.00014403457001300866,122.51123508453915,0.6,0.8267,0.12469999999999996,0.0486,14.084793386073438,10.0,0.11863957999999997
WT,0.002514,0.03,0.4,20,0.00014403457001300866,200.0,1.0,0.0,0.8878999999999999,0.1121,78.31645030211409,10.0,0.78836641
WT,0.002514,0.03,0.45,20,0.00014403457001300866,200.0,1.0,0.0,0.8943000000000001,0.10570000000000002,79.32886731589092,10.0,0.7997724900000001
WT,0.002514,0.03,0.5,20,0.00014403457001300866,200.0,1.0,0.0,0.89595,0.10405000000000002,79.79265932009679,10.0,0.8027264025
WT,0.002514,0.03,0.55,20,0.00014403457001300866,200.0,1.0,0.0,0.8969000000000001,0.10310000000000001,80.0589291226779,10.0,0.8044296100000001
WT,0.002514,0.03,0.6,20,0.00014403457001300866,200.0,1.0,0.0,0.9003499999999999,0.09965,80.00086905715901,10.0,0.8106301224999999
WT,0.002514,0.03,0.65,20,0.00014403457001300866,200.0,1.0,0.0,0.8964999999999999,0.10350000000000001,80.51282999222605,10.0,0.8037122499999998
WT,0.002514,0.03,0.7,20,0.00014403457001300866,200.0,1.0,0.0,0.8989499999999999,0.10105,80.48103336607828,10.0,0.8081111025
WT,0.002514,0.03,0.75,20,0.00014403457001300866,200.0,1.0,0.0,0.9021000000000001,0.0979,80.35467355672178,10.0,0.8137844100000001
WT,0.002514,0.03,0.8,20,0.00014403457001300866,200.0,1.0,0.0,0.9040500000000001,0.09595000000000001,80.24487362527692,10.0,0.8173064025000001
WT,0.002514,0.04,0.3,20,8.074490661690214e-06,0.9321102566844717,0.0,1.0,0.0,0.0,0.004203104469528667,10.0,0.0
WT,0.002514,0.04,0.35,20,8.074490661690214e-06,2.2370798511999253,0.0,1.0,0.0,0.0,0.0064420288363131,10.0,0.0
WT,0.002514,0.04,0.4,20,8.074490661690214e-06,57.27330871474487,0.25,0.9490500000000001,0.03895,0.012,3.860501751344193,10.0,0.0384826
WT,0.002514,0.04,0.45,20,8.074490661690214e-06,200.0,1.0,0.8015000000000001,0.11725000000000001,0.08125,18.40085957659466,10.0,0.1077234375
WT,0.002514,0.04,0.5,20,8.074490661690214e-06,200.0,1.0,0.8082499999999999,0.10969999999999999,0.08205,18.731617409984132,10.0,0.10069911499999999
WT,0.002514,0.04,0.55,20,8.074490661690214e-06,200.0,1.0,0.8190500000000001,0.10695000000000002,0.074,17.438221113456418,10.0,0.09903570000000002
WT,0.002514,0.04,0.6,20,8.074490661690214e-06,200.0,1.0,0.8228500000000001,0.10110000000000001,0.07604999999999999,17.389501634344395,10.0,0.093411345
WT,0.002514,0.04,0.65,20,8.074490661690214e-06,200.0,1.0,0.8290499999999998,0.10195000000000001,0.069,16.355805349634352,10.0,0.09491545000000001
WT,0.002514,0.04,0.7,20,8.074490661690214e-06,200.0,1.0,0.8311499999999998,0.09835,0.07050000000000001,16.402677989032593,10.0,0.091416325
WT,0.002514,0.04,0.75,20,8.074490661690214e-06,200.0,1.0,0.8332999999999998,0.09465000000000001,0.07205000000000002,16.34808171853304,10.0,0.08783046750000001
WT,0.002514,0.04,0.8,20,8.074490661690214e-06,200.0,1.0,0.8364499999999999,0.09585,0.06770000000000001,15.788197841810765,10.0,0.089360955
WT,0.002514,0.05,0.3,20,3.5205422659295484e-07,0.2686531450189453,0.0,1.0,0.0,0.0,0.0007572736791618762,10.0,0.0
WT,0.002514,0.05,0.35,20,3.5205422659295484e-07,0.6688266310267796,0.0,1.0,0.0,0.0,0.0013831259177069738,10.0,0.0
WT,0.002514,0.05,0.4,20,3.5205422659295484e-07,1.5945700049080949,0.0,1.0,0.0,0.0,0.0029589394530234086,10.0,0.0
WT,0.002514,0.05,0.45,20,3.5205422659295484e-07,21.358847144765697,0.05,0.9882500000000001,0.01055,0.0012000000000000001,0.8133969548987745,10.0,0.010537340000000001
WT,0.002514,0.05,0.5,20,3.5205422659295484e-07,171.0839909773308,0.85,0.8894,0.0764,0.0342,8.707383674349959,10.0,0.07378712
WT,0.002514,0.05,0.55,20,3.5205422659295484e-07,200.0,1.0,0.86965,0.07765,0.052700000000000004,11.625987817788307,10.0,0.073557845
WT,0.002514,0.05,0.6,20,3.5205422659295484e-07,200.0,1.0,0.8777000000000001,0.07285,0.04945000000000001,10.974625646717033,10.0,0.0692475675
WT,0.002514,0.05,0.65,20,3.5205422659295484e-07,200.0,1.0,0.8806,0.07115,0.04825,10.728719690421112,10.0,0.0677170125
WT,0.002514,0.05,0.7,20,3.5205422659295484e-07,200.0,1.0,0.8842000000000002,0.07170000000000001,0.044100000000000014,10.199680062493623,10.0,0.06853803000000001
WT,0.002514,0.05,0.75,20,3.5205422659295484e-07,200.0,1.0,0.8815500000000001,0.07095000000000001,0.04750000000000001,10.55190434142864,10.0,0.06757987500000001
WT,0.002514,0.05,0.8,20,3.5205422659295484e-07,200.0,1.0,0.89225,0.06910000000000001,0.038650000000000004,9.316755438011786,10.0,0.066429285
WT,0.002514,0.06,0.3,20,1.3572713669414835e-08,0.08261756694513984,0.0,1.0,0.0,0.0,0.00014779029126708133,10.0,0.0
WT,0.002514,0.06,0.35,20,1.3572713669414835e-08,0.19160096129088217,0.0,1.0,0.0,0.0,0.0003467143281254404,10.0,0.0
WT,0.002514,0.06,0.4,20,1.3572713669414835e-08,0.47516467200127516,0.0,1.0,0.0,0.0,0.0007936401925298868,10.0,0.0
WT,0.002514,0.06,0.45,20,1.3572713669414835e-08,1.1495521664571806,0.0,1.0,0.0,0.0,0.001900445094703583,10.0,0.0
WT,0.002514,0.06,0.5,20,1.3572713669414835e-08,2.92387705793913,0.0,1.0,0.0,0.0,0.004737589799433712,10.0,0.0
WT,0.002514,0.06,0.55,20,1.3572713669414835e-08,109.12510875124136,0.5,0.9650999999999998,0.0318,0.0031,2.190671143424905,10.0,0.03170142
WT,0.002514,0.06,0.6,20,1.3572713669414835e-08,200.0,1.0,0.9085000000000001,0.06645000000000001,0.025050000000000006,7.01586504044902,10.0,0.0647854275
WT,0.002514,0.06,0.65,20,1.3572713669414835e-08,200.0,1.0,0.9131500000000001,0.060649999999999996,0.026200000000000008,6.793850070592997,10.0,0.05906097
WT,0.002514,0.06,0.7,20,1.3572713669414835e-08,200.0,1.0,0.91945,0.05775,0.022800000000000004,6.225271069069732,10.0,0.0564333
WT,0.002514,0.06,0.75,20,1.3572713669414835e-08,200.0,1.0,0.9186500000000001,0.057199999999999994,0.024150000000000005,6.347987351592496,10.0,0.05581861999999999
WT,0.002514,0.06,0.8,20,1.3572713669414835e-08,200.0,1.0,0.9281499999999999,0.052600000000000015,0.019250000000000007,5.4716691947804295,10.0,0.051587450000000014
WT,0.002514,0.07,0.3,20,4.890882479580068e-10,0.01839112681246796,0.0,1.0,0.0,0.0,2.4694423551632146e-05,10.0,0.0
WT,0.002514,0.07,0.35,20,4.890882479580068e-10,0.05636222544686993,0.0,1.0,0.0,0.0,8.349495224878554e-05,10.0,0.0
WT,0.002514,0.07,0.4,20,4.890882479580068e-10,0.1387519866244728,0.0,1.0,0.0,0.0,0.00022774786424237025,10.0,0.0
WT,0.002514,0.07,0.45,20,4.890882479580068e-10,0.33384720866995654,0.0,1.0,0.0,0.0,0.0005551042560109215,10.0,0.0
WT,0.002514,0.07,0.5,20,4.890882479580068e-10,0.8253825922624868,0.0,1.0,0.0,0.0,0.0013356467523317707,10.0,0.0
WT,0.002514,0.07,0.55,20,4.890882479580068e-10,2.0358559296067416,0.0,1.0,0.0,0.0,0.00329760709781234,10.0,0.0
WT,0.002514,0.07,0.6,20,4.890882479580068e-10,44.00395463805488,0.2,0.99245,0.006699999999999999,0.0008500000000000001,0.427377929797441,10.0,0.006694304999999999
WT,0.002514,0.07,0.65,20,4.890882479580068e-10,200.0,1.0,0.9411999999999999,0.05200000000000001,0.006800000000000002,3.650648199212289,10.0,0.05164640000000001
WT,0.002514,0.07,0.7,20,4.890882479580068e-10,200.0,1.0,0.9442999999999998,0.046250000000000006,0.009450000000000002,3.6879380126911983,10.0,0.04581293750000001
