condition_key,t_s,amp_mean,amp_sem,survival_frac,noise_threshold
WT,0.271,0.581136043684691,0.0033646917280311596,1.0,
WT,0.272,0.5794050279797217,0.0033569453083732276,1.0,
WT,0.273,0.5779889139119063,0.0033675736252630544,1.0,
WT,0.274,0.5763564393866818,0.0033812946597569344,1.0,
WT,0.275,0.575221469449711,0.003396452426056342,1.0,
WT,0.276,0.5741200721959668,0.003419299569462332,1.0,
WT,0.277,0.5737801432783628,0.003432108235569777,1.0,
WT,0.278,0.5729954577728358,0.003477370328565833,1.0,
WT,0.279,0.5723505090608497,0.0035213022073817823,1.0,
WT,0.28,0.5720881813784717,0.00356495069956418,1.0,
WT,0.281,0.5720679227929895,0.003610108638228898,1.0,
WT,0.282,0.572489352590678,0.0036536267182446075,1.0,
WT,0.283,0.5730055589264845,0.00370744035960313,1.0,
WT,0.284,0.5736343121712195,0.0037747783762213023,1.0,
WT,0.285,0.5743775836758722,0.0038450321138602033,1.0,
WT,0.286,0.5752453761772834,0.003936485883675196,1.0,
WT,0.287,0.5763118921450857,0.004011278740984535,1.0,
WT,0.288,0.5776686873735278,0.004087096908530235,1.0,
WT,0.289,0.5798006014310456,0.004170408217394202,1.0,
WT,0.29,0.5815280758773937,0.004261385862909154,1.0,
WT,0.291,0.5836520297440496,0.004328938923769497,1.0,
WT,0.292,0.5855189916027338,0.0044139803187864856,1.0,
WT,0.293,0.58759366512107,0.004506925349252417,1.0,
WT,0.294,0.590061120122391,0.004578897806732727,1.0,
WT,0.295,0.5925506155339456,0.004670935219471818,1.0,
WT,0.296,0.5952197615085555,0.004753809035406772,1.0,
WT,0.297,0.5978482678956923,0.004841379826814563,1.0,
WT,0.298,0.6010548172880853,0.004920962806428631,1.0,
WT,0.299,0.6039026272190111,0.005014682978708687,1.0,
WT,0.3,0.6072094786983792,0.005086576785383202,1.0,
WT,0.301,0.610298213028375,0.0051667944020672395,1.0,
WT,0.302,0.6141665866174002,0.005235860622235971,1.0,
WT,0.303,0.6180130666433596,0.005290694167317962,1.0,
WT,0.304,0.6211174251508992,0.005379991578338898,1.0,
WT,0.305,0.6256075020437616,0.005424914667595023,1.0,
WT,0.306,0.6295303408225004,0.00548304333747022,1.0,
WT,0.307,0.6336396548451981,0.005540838180763289,1.0,
WT,0.308,0.6378523163208257,0.005586272251600028,1.0,
WT,0.309,0.642407473659713,0.0056267627971919275,1.0,
WT,0.31,0.6470806123355136,0.005656791030619841,1.0,
WT,0.311,0.6517665933791671,0.005671347938063287,1.0,
WT,0.312,0.6564412588303999,0.005664920496158711,1.0,
WT,0.313,0.661163344793191,0.005681061239470486,1.0,
WT,0.314,0.6658795859197562,0.005701079374766323,1.0,
WT,0.315,0.6704345926707821,0.005724753473129941,1.0,
WT,0.316,0.67488299637523,0.00572233442768438,1.0,
WT,0.317,0.6796496446164368,0.0057188752684186545,1.0,
WT,0.318,0.6842395193317071,0.005706951005129842,1.0,
WT,0.319,0.689306449559019,0.005688412767024568,1.0,
WT,0.32,0.6940330421321677,0.005663544576350457,1.0,
WT,0.321,0.6988197028996539,0.0056281929331043114,1.0,
WT,0.322,0.7036785430945253,0.005579573871892149,1.0,
WT,0.323,0.7084935039766163,0.005541365719947086,1.0,
WT,0.324,0.713178302143027,0.005501740693696095,1.0,
WT,0.325,0.7175537659955495,0.005457962298892703,1.0,
WT,0.326,0.7221679805313354,0.005408554745294706,1.0,
WT,0.327,0.7266068088302409,0.005343054550801487,1.0,
WT,0.328,0.7308713405304125,0.005282924503273702,1.0,
WT,0.329,0.7354356583237667,0.005197681730174604,1.0,
WT,0.33,0.7398025534348428,0.005113242410517218,1.0,
WT,0.331,0.7441002651546569,0.005006442678192576,1.0,
WT,0.332,0.7482383978273472,0.004901333703891797,1.0,
WT,0.333,0.7520834570244139,0.004807547593339452,1.0,
WT,0.334,0.755974277000441,0.004697949202762234,1.0,
WT,0.335,0.7598059365732089,0.004591358160381127,1.0,
WT,0.336,0.7632398700061076,0.004486435014322515,1.0,
WT,0.337,0.7666573673351921,0.004358144459330936,1.0,
WT,0.338,0.7700584473361916,0.004232024341282355,1.0,
WT,0.339,0.7729510218997155,0.004140970929685082,1.0,
WT,0.34,0.7759050033871027,0.004025971720889898,1.0,
WT,0.341,0.7786484137334169,0.003909155239230801,1.0,
WT,0.342,0.7815202171667268,0.003773843494798094,1.0,
WT,0.343,0.7839060922750267,0.0036632021599334688,1.0,
WT,0.344,0.7860492291255657,0.003547564669938356,1.0,
WT,0.345,0.7880743639588247,0.0034232412769511613,1.0,
WT,0.346,0.7900803527257728,0.003307771766549271,1.0,
WT,0.347,0.7920367493189476,0.0031914914033044535,1.0,
WT,0.348,0.7936073812512302,0.003094480279752145,1.0,
WT,0.349,0.7950341902426268,0.0029914017964728303,1.0,
WT,0.35,0.7964331008996633,0.002886137561695112,1.0,
WT,0.351,0.797540811089907,0.0027801645581355785,1.0,
WT,0.352,0.7985497612910006,0.0026893022121777313,1.0,
WT,0.353,0.7992613503378989,0.002597553009980813,1.0,
WT,0.354,0.7998789412107077,0.002521539365111324,1.0,
WT,0.355,0.8003385992239866,0.0024578997283920324,1.0,
WT,0.356,0.800647622654066,0.0024002474440726535,1.0,
WT,0.357,0.8008614230543122,0.002349187831416201,1.0,
WT,0.358,0.801035121449344,0.00230873560405163,1.0,
WT,0.359,0.8008906563777722,0.0022744363859268837,1.0,
WT,0.36,0.8006087716302528,0.0022696927673851847,1.0,
WT,0.361,0.8001429003711397,0.002274736282990059,1.0,
WT,0.362,0.7996533157385977,0.0022663573277312225,1.0,
WT,0.363,0.7991233581148448,0.002268133732190721,1.0,
WT,0.364,0.7980043618833278,0.0022925586021102663,1.0,
WT,0.365,0.7971758392729588,0.0023290864847553255,1.0,
