condition_key,w_inter,trial_idx,seed,a_hat_value
WT,2.0,1,1662057957,0.05220122681780909
WT,2.0,1,1662057957,0.01681773588892618
WT,2.0,1,1662057957,0.030004396631121432
WT,2.0,1,1662057957,0.008753904194486484
WT,2.0,1,1662057957,0.01943076381445892
WT,2.0,2,1405681631,0.06876117034873033
WT,2.0,2,1405681631,0.022843114184295972
WT,2.0,2,1405681631,0.053008619602384524
WT,2.0,2,1405681631,0.04991980532564936
WT,2.0,2,1405681631,0.04190980141410836
WT,2.0,2,1405681631,0.028117235974868097
WT,2.0,2,1405681631,0.03910735629478083
WT,2.0,2,1405681631,0.06844805286669146
WT,2.0,2,1405681631,0.03788517136570448
WT,2.0,2,1405681631,0.02836490136095486
WT,2.0,2,1405681631,0.017802380676164
WT,2.0,2,1405681631,0.006129829645576024
WT,2.0,2,1405681631,0.06349798489824232
WT,2.0,2,1405681631,0.03479935458473084
WT,2.0,2,1405681631,0.05450818957603507
WT,2.0,2,1405681631,0.01202179216687274
WT,2.0,2,1405681631,0.02614051186129107
WT,2.0,2,1405681631,0.02597412476804191
WT,2.0,2,1405681631,0.07151818068760035
WT,2.0,2,1405681631,0.009617485145517808
WT,2.0,2,1405681631,0.031241701399753966
WT,2.0,2,1405681631,0.029021855855894823
WT,2.0,2,1405681631,0.01619404754823897
WT,2.0,2,1405681631,0.01562597907317497
WT,2.0,2,1405681631,0.06344586063268891
WT,2.0,2,1405681631,0.06876117034873033
WT,2.0,3,942484272,0.05218317826295932
WT,2.0,3,942484272,0.03178157733777497
WT,2.0,3,942484272,0.04730057369596053
WT,2.0,3,942484272,0.012099765530064678
WT,2.0,3,942484272,0.028797357518164098
WT,2.0,3,942484272,0.07839736323647711
WT,2.0,3,942484272,0.019553112991812158
WT,2.0,3,942484272,0.022076758128819242
WT,2.0,3,942484272,0.015167350323722455
WT,2.0,3,942484272,0.019287776406823047
WT,2.0,3,942484272,0.02746028258022552
WT,2.0,3,942484272,0.0230369759293571
WT,2.0,3,942484272,0.05300358752329128
WT,2.0,3,942484272,0.029179050520331803
WT,2.0,3,942484272,0.030093406931349067
WT,2.0,3,942484272,0.012459728260066144
WT,2.0,3,942484272,0.024629266053146963
WT,2.0,3,942484272,0.05290936143314367
WT,2.0,3,942484272,0.011759240311323867
WT,2.0,3,942484272,0.05034809867476397
WT,2.0,3,942484272,0.05003584818272894
WT,2.0,3,942484272,0.030636877315254444
