condition,trial_idx,seed,cue_deg,pre_cue_asym,last_pre_cue_asym,delay_asym,delay_ms,amplitude,random_cue,balance_cue,correct_asymmetry,mean_abs_asym,asym_std,mean_abs_asym_precue,asym_std_precue
WT,82,345075200,181.40625,nan,nan,-0.0013799817317512802,5000.0,10.0,0,1,1,0.03889295576136288,0.04879938859651533,nan,nan
WT,83,1788162809,181.40625,nan,nan,0.008036817228342074,5000.0,10.0,0,1,1,0.04074926878766183,0.05143350659761788,nan,nan
WT,84,1352408538,181.40625,nan,nan,0.0017544403770273843,5000.0,10.0,0,1,1,0.0350150442593241,0.04444752520964373,nan,nan
WT,85,1503807854,181.40625,nan,nan,0.0035110086764871535,5000.0,10.0,0,1,1,0.039841550727356186,0.04832955527957984,nan,nan
WT,86,208792607,181.40625,nan,nan,0.009708338417649221,5000.0,10.0,0,1,1,0.0383081746251397,0.04945761182254149,nan,nan
WT,87,670802254,181.40625,nan,nan,-0.015227178680804337,5000.0,10.0,0,1,1,0.0390043011917902,0.047320489603609676,nan,nan
WT,88,1648932249,181.40625,nan,nan,0.002895449902244827,5000.0,10.0,0,1,1,0.0411308280858092,0.0523236794321668,nan,nan
WT,89,1787264313,181.40625,nan,nan,-0.00361284047669347,5000.0,10.0,0,1,1,0.03993179848516412,0.04883168679480307,nan,nan
WT,90,934620676,181.40625,nan,nan,0.007353432715265416,5000.0,10.0,0,1,1,0.04384510940711873,0.05410772881956838,nan,nan
WT,91,1728218297,181.40625,nan,nan,0.004423658587427459,5000.0,10.0,0,1,1,0.036478163902101055,0.044856075516121564,nan,nan
WT,92,1807519524,181.40625,nan,nan,0.00655476429086585,5000.0,10.0,0,1,1,0.04093197017174836,0.05134256527277506,nan,nan
WT,93,832103482,181.40625,nan,nan,0.01913320767587823,5000.0,10.0,0,1,1,0.04261670574025139,0.051315967775609476,nan,nan
WT,94,1928628490,181.40625,nan,nan,0.0026953909394338126,5000.0,10.0,0,1,1,0.03834742056819135,0.04734778776811567,nan,nan
WT,95,619179887,181.40625,nan,nan,-0.0021476772729645145,5000.0,10.0,0,1,1,0.03932362733011417,0.049615616075509635,nan,nan
WT,96,514446424,181.40625,nan,nan,-4.200758994343854e-05,5000.0,10.0,0,1,1,0.0404899296908517,0.05084132550656055,nan,nan
WT,97,1465647933,181.40625,nan,nan,0.001222430276365558,5000.0,10.0,0,1,1,0.036765758174624186,0.0468591925419365,nan,nan
WT,98,1367435607,181.40625,nan,nan,0.0015664566483200725,5000.0,10.0,0,1,1,0.04169765197219413,0.05111744628345822,nan,nan
WT,99,300116172,181.40625,nan,nan,-0.0016901675811415526,5000.0,10.0,0,1,1,0.03831614467065354,0.049037387947118795,nan,nan
WT,100,1788288545,181.40625,nan,nan,0.00698381927326825,5000.0,10.0,0,1,1,0.043236471228059,0.05242425233432721,nan,nan
WT,101,429299595,181.40625,nan,nan,-0.001442690620519935,5000.0,10.0,0,1,1,0.041383522141714,0.05207449761159042,nan,nan
WT,102,1728507682,181.40625,nan,nan,0.016831622185283453,5000.0,10.0,0,1,1,0.036980152085947474,0.044198189880502996,nan,nan
WT,103,15810353,181.40625,nan,nan,0.0058372151391697475,5000.0,10.0,0,1,1,0.04130608129691248,0.05171962211390964,nan,nan
WT,104,1711206423,181.40625,nan,nan,0.0075445093034602305,5000.0,10.0,0,1,1,0.03841014932496509,0.04735053875740527,nan,nan
WT,105,1689907231,181.40625,nan,nan,0.009510440579347884,5000.0,10.0,0,1,1,0.0327756252197794,0.040686673939475435,nan,nan
WT,106,1675819612,181.40625,nan,nan,0.004405949453152536,5000.0,10.0,0,1,1,0.04044222864127416,0.048923703415085215,nan,nan
WT,107,1427756341,181.40625,nan,nan,0.010194551534635634,5000.0,10.0,0,1,1,0.03754436370920517,0.04746411703917653,nan,nan
WT,108,1012682731,181.40625,nan,nan,0.009078512287251832,5000.0,10.0,0,1,1,0.042146900044881794,0.05118872979261558,nan,nan
WT,109,1514331118,181.40625,nan,nan,0.005934494722138615,5000.0,10.0,0,1,1,0.03968224321194772,0.05055163252218098,nan,nan
WT,110,595114158,181.40625,nan,nan,0.008398173830508322,5000.0,10.0,0,1,1,0.037967324960992956,0.047327455883822034,nan,nan
