condition_key,lag_s,msd_mean,msd_sem,msd_sd,fit_line
WT_APP,0.8634422110552763,0.03545122346698345,0.0027206383132854363,0.01923781800480063,0.036050101944271676
WT_APP,0.8743718592964823,0.03569321046116765,0.0027993457977036037,0.019794363964422836,0.03612282803619585
WT_APP,0.8853015075376883,0.035873893842870014,0.002836409436782805,0.020056443469706375,0.036195554128120026
WT_APP,0.8962311557788945,0.036097051920088205,0.0028681209867862873,0.02028067799020036,0.036268280220044205
WT_APP,0.9071608040201005,0.03636869599489822,0.0029479676905178535,0.020845279446840198,0.036341006311968384
WT_APP,0.9180904522613065,0.03648597193116899,0.002979792146308482,0.021070312331811447,0.03641373240389256
WT_APP,0.9290201005025125,0.036433311741671276,0.0029225443369075227,0.020665509189456515,0.036486458495816734
WT_APP,0.9399497487437185,0.036560502515012326,0.002875134546772003,0.02033027134846194,0.03655918458774091
WT_APP,0.9508793969849245,0.03663653091340646,0.002845850241315564,0.02012320003875608,0.03663191067966509
WT_APP,0.9618090452261305,0.036586848332647096,0.002828627439444894,0.02000141643881825,0.03670463677158927
WT_APP,0.9727386934673367,0.03631902857827682,0.0028063489475362766,0.01984388371178632,0.03677736286351345
WT_APP,0.9836683417085427,0.03613691220315338,0.00281072905560785,0.019874855752983714,0.03685008895543762
WT_APP,0.9945979899497487,0.03625034447353181,0.0028565876041234234,0.020199124659291058,0.0369228150473618
WT_APP,1.0055276381909546,0.036545026827034664,0.0029345589559493027,0.02075046537543467,0.03699554113928598
WT_APP,1.0164572864321608,0.03682190767709553,0.0030410429449912665,0.021503420882828337,0.03706826723121016
WT_APP,1.0273869346733668,0.03736316991691255,0.0031659638271706505,0.022386744911836818,0.037140993323134336
WT_APP,1.0383165829145728,0.0379067742722717,0.0032057631345051496,0.022668168512864337,0.03721371941505851
WT_APP,1.0492462311557789,0.03821914749808785,0.0031388646025217247,0.022195124456695286,0.037286445506982686
WT_APP,1.0601758793969849,0.038131960606107365,0.0030250696319249616,0.021390472502956337,0.037359171598906865
WT_APP,1.071105527638191,0.037632992991367756,0.002925999791920707,0.02068994294617559,0.037431897690831044
WT_APP,1.082035175879397,0.03702142065555972,0.0029010164798818393,0.020513284252583763,0.03750462378275522
WT_APP,1.092964824120603,0.03659200086077172,0.002919652872997762,0.020645063452075035,0.037577349874679394
WT_APP,1.103894472361809,0.03648449771688954,0.0029532523999507695,0.02088264798560635,0.03765007596660357
WT_APP,1.114824120603015,0.03700533782900979,0.0030755472505444104,0.021747403167195943,0.03772280205852775
WT_APP,1.125753768844221,0.038144083556648195,0.0032399610519028912,0.022909984305808342,0.03779552815045193
WT_APP,1.136683417085427,0.039360198657875475,0.0033379496697523506,0.02360286846741284,0.03786825424237611
WT_APP,1.147613065326633,0.04014762838713206,0.003342804697670194,0.02363719869904841,0.03794098033430028
WT_APP,1.158542713567839,0.04022809100449834,0.0032661667053360257,0.02309528625828828,0.03801370642622446
WT_APP,1.1694723618090452,0.039752459174019615,0.0031915128576102936,0.02256740383860295,0.03808643251814864
WT_APP,1.1804020100502512,0.03882971546806496,0.0031379062091256927,0.0221883475920015,0.03815915861007282
WT_APP,1.1913316582914573,0.037858803802565455,0.003084809574837086,0.02181289769036494,0.038231884701996996
WT_APP,1.2022613065326633,0.03732567639647515,0.0030807023022352206,0.021783854887275335,0.03830461079392117
WT_APP,1.2131909547738693,0.037596844948583855,0.003183586721480468,0.022511357592542875,0.038377336885845346
WT_APP,1.2241206030150753,0.03849654956553501,0.0033234023070413655,0.023500003079199663,0.038450062977769525
WT_APP,1.2350502512562813,0.039632625860223605,0.0034294202642015464,0.02424966324355475,0.038522789069693704
WT_APP,1.2459798994974873,0.04065549930567762,0.003505709791427365,0.02478911166390367,0.03859551516161788
WT_APP,1.2569095477386933,0.04132329968427087,0.0035387028886191114,0.025022408091469977,0.038668241253542054
WT_APP,1.2678391959798994,0.04141481487241823,0.0035032352300499183,0.024771613872599123,0.03874096734546623
WT_APP,1.2787688442211054,0.04089673928316233,0.003404802328507217,0.024075588150872,0.03881369343739041
WT_APP,1.2896984924623114,0.03994238748505926,0.0032767726665057137,0.023170281728929158,0.03888641952931459
WT_APP,1.3006281407035174,0.039172980344342266,0.0032229013784434955,0.02278935419792867,0.03895914562123877
WT_APP,1.3115577889447234,0.0388624893754048,0.0032475529704057665,0.022963667276364327,0.03903187171316294
WT_APP,1.3224874371859296,0.03911616964282656,0.0033161463833375196,0.023448695950652045,0.03910459780508712
WT_APP,1.3334170854271357,0.0399175573408765,0.003438512982719055,0.024313958472786258,0.0391773238970113
WT_APP,1.3443467336683417,0.041027483539607994,0.0035865806607401226,0.02536095506481869,0.03925004998893548
WT_APP,1.3552763819095477,0.04194537683765464,0.0036993002066996526,0.026158002618021214,0.039322776080859656
WT_APP,1.3662060301507537,0.04247911472444095,0.003777088759260434,0.02670805074816536,0.03939550217278383
WT_APP,1.3771356783919597,0.042628831120984714,0.003772139931092802,0.026673057248602767,0.03946822826470801
WT_APP,1.3880653266331657,0.04224643553657442,0.00364416972373367,0.025768171234467854,0.039540954356632185
WT_APP,1.3989949748743717,0.04148599750853934,0.0035058157762463166,0.024789861089745506,0.039613680448556364
WT_APP,1.4099246231155778,0.04086974112824945,0.0034632989952146534,0.024489222047928378,0.03968640654048054
WT_APP,1.4208542713567838,0.04089338282768504,0.0034954674205781248,0.024716687165074417,0.039759132632404715
WT_APP,1.4317839195979898,0.04150602249253452,0.003599333735407857,0.025451132920604025,0.03983185872432889
WT_APP,1.4427135678391958,0.0423525749492244,0.003707848295066417,0.026218446730524425,0.03990458481625307
WT_APP,1.4536432160804018,0.04306301456723875,0.003834504822876031,0.02711404362748163,0.03997731090817725
WT_APP,1.4645728643216078,0.043781461123471,0.003994255391696229,0.02824365073259333,0.04005003700010143
WT_APP,1.4755025125628138,0.044104384075046674,0.004016998682553162,0.02840447008450769,0.0401227630920256
WT_APP,1.48643216080402,0.04394944589078603,0.00391222885225977,0.02766363550986547,0.04019548918394979
WT_APP,1.497361809045226,0.04369412226030607,0.00383058941548677,0.027086357516321085,0.04026821527587396
WT_APP,1.508291457286432,0.04349332804118803,0.0038296141992285367,0.027079461696027884,0.04034094136779814
WT_APP,1.5192211055276381,0.043390569363455,0.0038496209128827167,0.027220930524969166,0.040413667459722316
WT_APP,1.5301507537688441,0.04330569623157225,0.0038543266019383316,0.027254204771382972,0.04048639355164649
WT_APP,1.5410804020100501,0.043480059999802416,0.003934003804794095,0.027817607675835836,0.04055911964357067
WT_APP,1.5520100502512562,0.043868068823042616,0.00408775030284342,0.028904759589379454,0.040631845735494845
WT_APP,1.5629396984924622,0.04427562823017231,0.004186313770729233,0.029601708554572666,0.040704571827419024
WT_APP,1.5738693467336682,0.0447482720733935,0.004174739990254027,0.029519869567992837,0.0407772979193432
WT_APP,1.5847989949748742,0.045116930769055,0.004105065650372218,0.029027197585941602,0.040850024011267375
WT_APP,1.5957286432160802,0.0453834357743318,0.003997934310202091,0.02826966461482261,0.04092275010319155
WT_APP,1.6066582914572862,0.04551083194097148,0.003916709177417436,0.027695316192874537,0.04099547619511573
WT_APP,1.6175879396984922,0.04573073920381763,0.003954053659796723,0.027959381560177493,0.04106820228703991
WT_APP,1.6285175879396983,0.04604037951850354,0.004120412820932649,0.029135718469694673,0.04114092837896409
WT_APP,1.6394472361809045,0.04637139136191329,0.004304503000969725,0.03043743261623536,0.04121365447088827
WT_APP,1.6503768844221105,0.04650886158038329,0.004490812961685339,0.03175484298248147,0.04128638056281245
WT_APP,1.6613065326633165,0.046307286138848394,0.004609243381199103,0.03259227250985097,0.04135910665473662
WT_APP,1.6722361809045225,0.04610321444637264,0.004613412778268024,0.0326217545992599,0.0414318327466608
WT_APP,1.6831658291457285,0.04622274309487339,0.004528184825491546,0.03201910196571096,0.041504558838584976
WT_APP,1.6940954773869346,0.04657331589747361,0.004344009435027914,0.030716785290465815,0.04157728493050915
WT_APP,1.7050251256281406,0.047058524292535674,0.00419754812032011,0.029681147402351962,0.041650011022433334
WT_APP,1.7159547738693466,0.047826115613109295,0.004219542539126279,0.02983667142921295,0.041722737114357505
WT_APP,1.7268844221105526,0.04867420645096804,0.004368847456583952,0.030892416625201136,0.041795463206281684
WT_APP,1.7378140703517586,0.049157648625484766,0.0045964943383608875,0.03250212316340557,0.04186818929820586
WT_APP,1.7487437185929646,0.04926827595223013,0.004823126315841738,0.03410465324450983,0.041940915390130035
WT_APP,1.7596733668341706,0.049234332935625125,0.0049858259717752715,0.03525511354458303,0.04201364148205421
WT_APP,1.7706030150753767,0.04938476180677637,0.005078983879006165,0.03591383942382415,0.04208636757397839
WT_APP,1.7815326633165827,0.04936827916476898,0.005039860852435574,0.03563719784993808,0.04215909366590257
WT_APP,1.792462311557789,0.04952825388434185,0.004937228801982276,0.034911479661512014,0.04223181975782675
WT_APP,1.803391959798995,0.049805807087033645,0.004743928584176759,0.033544640713360836,0.04230454584975093
WT_APP,1.814321608040201,0.0502573852697758,0.0045619910926235265,0.03225814837306723,0.04237727194167511
WT_APP,1.825251256281407,0.05079068306593482,0.004532131148566211,0.032047006683779446,0.04244999803359928
WT_APP,1.836180904522613,0.05134567364437365,0.004670877003786773,0.03302808803465931,0.04252272412552346
WT_APP,1.847110552763819,0.0518084211190643,0.004921835285189351,0.03480263106040615,0.042595450217447636
WT_APP,1.858040201005025,0.05236315751338866,0.00522158334344852,0.03692216990683174,0.042668176309371815
WT_APP,1.868969849246231,0.052551709279307524,0.005488572797612296,0.03881007044227675,0.042740902401295994
WT_APP,1.879899497487437,0.052495532871574636,0.005643620465234521,0.03990642301410508,0.042813628493220166
WT_APP,1.890829145728643,0.05279575530525776,0.0056330450279162645,0.03983164337968756,0.042886354585144344
WT_APP,1.901758793969849,0.05305019914925192,0.005463694236553356,0.038634152449967346,0.04295908067706852
WT_APP,1.912688442211055,0.053163926898479257,0.005274962064426631,0.03729961446257861,0.043031806768992695
WT_APP,1.923618090452261,0.05319950293290404,0.005159748304327795,0.03648493015205974,0.04310453286091688
WT_APP,1.934547738693467,0.053217534930768855,0.005080514055252559,0.035924659403826505,0.04317725895284105
WT_APP,1.9454773869346733,0.053536076649202326,0.005057433997499594,0.03576145875035352,0.04324998504476523
WT_APP,1.9564070351758793,0.05431319867336068,0.005229141745478367,0.03697561588013413,0.04332271113668941
WT_APP,1.9673366834170853,0.0553106676109278,0.005649128661570251,0.0399453718439161,0.04339543722861359
WT_APP,1.9782663316582914,0.05623182957302947,0.006076584132745385,0.04296793846714838,0.04346816332053777
WT_APP,1.9891959798994974,0.05703047376817688,0.006349449564676584,0.04489738843984785,0.04354088941246194
WT_APP,2.000125628140703,0.05749060807824738,0.006395941189391755,0.045226133870892624,0.04361361550438612
WT_APP,2.011055276381909,0.05762448150024719,0.006262037442243983,0.044279291394547844,0.043686341596310296
WT_APP,2.0219849246231156,0.0574701227244659,0.006053324947561367,0.042803471191463445,0.043759067688234475
WT_APP,2.0329145728643216,0.056987108838534264,0.005801182095772322,0.041020551988185966,0.043831793780158654
WT_APP,2.0438442211055277,0.05666063590277817,0.005593814623769331,0.039554242531677705,0.043904519872082826
WT_APP,2.0547738693467337,0.05726389209213093,0.005712956328514479,0.040396701605151894,0.043977245964007004
WT_APP,2.0657035175879397,0.0587197164483714,0.006090765045236046,0.043068212661003975,0.04404997205593118
WT_APP,2.0766331658291457,0.06060629458584834,0.006580094571245637,0.04652829492176578,0.04412269814785536
WT_APP,2.0875628140703517,0.061877982346920796,0.006946391515269782,0.049118405452239604,0.04419542423977954
WT_APP,2.0984924623115577,0.06227442750206855,0.00710107065653745,0.05021215214922441,0.04426815033170371
WT_APP,2.1094221105527637,0.062579525767433,0.007188751428671666,0.05083214883478217,0.04434087642362789
WT_APP,2.1203517587939698,0.06282068119922066,0.007236259607771828,0.05116808239081766,0.04441360251555207
WT_APP,2.1312814070351758,0.06259374857705086,0.007021600140955252,0.04965021074449877,0.04448632860747625
WT_APP,2.142211055276382,0.062290140589735754,0.006688720436570952,0.04729639578160365,0.04455905469940043
WT_APP,2.153140703517588,0.06281429976288963,0.006605048689840753,0.04670474718653718,0.0446317807913246
WT_APP,2.164070351758794,0.06393308067304987,0.0067829983084119125,0.047963041006549446,0.04470450688324878
WT_APP,2.175,0.06512022194146726,0.007017619115289896,0.049622060642058256,0.044777232975172956
a7_KO,0.0,0.0,0.0,0.0,-1.8001547533443478
a7_KO,0.01092964824120603,0.14610702293097233,0.011619424918880827,0.08216174153628583,-1.6128336307431057
a7_KO,0.02185929648241206,0.4093888387566775,0.029581623757705088,0.20917366757582348,-1.4255125081418636
a7_KO,0.03278894472361809,0.6474053011739157,0.05095647800894102,0.3603167114550538,-1.2381913855406212
a7_KO,0.04371859296482412,0.8006568246082065,0.07595560357857235,0.5370872235952571,-1.0508702629393794
a7_KO,0.054648241206030145,0.8544565176362867,0.10344856163465893,0.7314917943586186,-0.8635491403381371
a7_KO,0.06557788944723618,0.8235859464329275,0.13385013837168291,0.946463405053747,-0.6762280177368949
a7_KO,0.0765075376884422,0.7619366540915101,0.16748424806933065,1.1842924755175364,-0.4889068951356528
a7_KO,0.08743718592964823,0.7688674661914441,0.19989868529774188,1.413497159243089,-0.30158577253441066
a7_KO,0.09836683417085426,0.9299262541767871,0.2370725670952007,1.6763561982631918,-0.11426464993316854
a7_KO,0.10929648241206029,1.2057574634748103,0.2779404851538359,1.9653360181855632,0.07305647266807358
a7_KO,0.12022613065326632,1.4917197606157004,0.322045730523684,2.277207199054725,0.2603775952693157
a7_KO,0.13115577889447236,1.7147273670418977,0.3677120762206857,2.600117026198315,0.44769871787055804
a7_KO,0.14208542713567837,1.8412331724047988,0.41529951496135764,2.9366110325266006,0.6350198404717999
a7_KO,0.1530150753768844,1.8820433528714204,0.46540965960476904,3.29094326336255,0.8223409630730423
a7_KO,0.16394472361809043,1.8895289096876804,0.5167730030602555,3.6541369479804318,1.0096620856742842
a7_KO,0.17487437185929647,1.9398865685385493,0.5670441428294755,4.009607586268353,1.1969832082755265
a7_KO,0.1858040201005025,2.09440505868186,0.6158690640040154,4.354851914802512,1.3843043308767689
a7_KO,0.19673366834170852,2.337299769509887,0.6636730542571035,4.6928771715598545,1.5716254534780107
a7_KO,0.20766331658291456,2.593554809361046,0.710540590999413,5.024280702039821,1.758946576079253
a7_KO,0.21859296482412058,2.8059052253680594,0.7587496956028728,5.365170549840201,1.946267698680495
a7_KO,0.22952261306532662,2.941138576412288,0.8071813446666364,5.707634024610544,2.1335888212817373
a7_KO,0.24045226130653263,2.9977994597835367,0.850585281110816,6.014546202509238,2.320909943882979
a7_KO,0.25138190954773865,3.0281188962800867,0.8993170445621991,6.359131806465755,2.508231066484221
a7_KO,0.2623115577889447,3.081853566633003,0.9474226088383026,6.699289513590137,2.695552189085464
a7_KO,0.27324120603015073,3.2078444066104943,0.9931885344168941,7.022903476829146,2.882873311686706
a7_KO,0.28417085427135674,3.408171749007248,1.0365707875991448,7.329662330912358,3.0701944342879477
a7_KO,0.2951005025125628,3.6339230868582466,1.0783577532240034,7.625140798497824,3.2575155568891905
a7_KO,0.3060301507537688,3.8338412014585264,1.1208713322558026,7.925757198756779,3.4448366794904324
a7_KO,0.31695979899497484,3.9772174353688468,1.1664222137672968,8.247850570814803,3.6321578020916743
a7_KO,0.32788944723618085,4.064406764223559,1.2159034915138642,8.597736041178532,3.819478924692916
a7_KO,0.3388190954773869,4.119917133917934,1.2669528907932788,8.958709805238268,4.006800047294159
a7_KO,0.34974874371859294,4.190374574161657,1.3181024178662468,9.320391579716075,4.194121169895401
a7_KO,0.36067839195979895,4.313814878388505,1.3672270631865941,9.667755278010091,4.381442292496643
a7_KO,0.371608040201005,4.498275278233772,1.414006816811464,9.998538088113904,4.5687634150978855
a7_KO,0.38253768844221103,4.715328193464549,1.4602906759031935,10.32581439434635,4.756084537699127
a7_KO,0.39346733668341705,4.90602680877878,1.5034491161556018,10.630990652025474,4.943405660300369
a7_KO,0.40439698492462306,5.0750632566582485,1.5532614748765534,10.983217218410292,5.130726782901611
a7_KO,0.41532663316582913,5.190174988317857,1.6057521251466886,11.354382165959333,5.318047905502854
a7_KO,0.42625628140703514,5.269664792473394,1.6600783495185691,11.738526582455519,5.505369028104096
a7_KO,0.43718592964824116,5.3491769404846305,1.713467204226972,12.116042794496469,5.692690150705338
a7_KO,0.4481155778894472,5.469071694560799,1.76558276466284,12.484555456391865,5.880011273306581
a7_KO,0.45904522613065324,5.641841965135001,1.815660666545483,12.83865969647998,6.0673323959078225
a7_KO,0.46997487437185925,5.851107509732844,1.8648697346097058,13.186620353720803,6.254653518509064
a7_KO,0.48090452261306527,6.062114849004222,1.9150544388662798,13.54147980063745,6.441974641110306
a7_KO,0.49183417085427134,6.239754386279506,1.966972299487798,13.908594513739187,6.629295763711548
a7_KO,0.5027638190954773,6.3701867731647175,2.0216115470557763,14.294952338481666,6.81661688631279
a7_KO,0.5136934673366834,6.468223871069191,2.0791913952752736,14.702103349838655,7.003938008914034
a7_KO,0.5246231155778894,6.567488944305548,2.1388541371863967,15.123982643734035,7.191259131515276
a7_KO,0.5355527638190954,6.7018455048390395,2.198669359750708,15.546940138668106,7.3785802541165175
a7_KO,0.5464824120603015,6.864936307471621,2.2517079758913594,15.921979790046153,7.565901376717759
a7_KO,0.5574120603015075,7.079613924716337,2.309732926995125,16.33227815408106,7.753222499319001
a7_KO,0.5683417085427135,7.303597022864609,2.3684453814843005,16.747437901175083,7.940543621920243
a7_KO,0.5792713567839195,7.505390990638333,2.4281325405430443,17.16948985037706,8.127864744521485
a7_KO,0.5902010050251256,7.6671543866788285,2.489419784735386,17.602856110063467,8.315185867122729
a7_KO,0.6011306532663316,7.79135219472295,2.552031328407974,18.045586581177915,8.50250698972397
a7_KO,0.6120603015075377,7.9066015877144915,2.6161001416449903,18.498621504202603,8.689828112325213
a7_KO,0.6229899497487437,8.045497383153728,2.6805182862825347,18.954126573249237,8.877149234926454
a7_KO,0.6339195979899497,8.227578918509817,2.7445881314297127,19.407168792980652,9.064470357527696
a7_KO,0.6448492462311557,8.443235733341089,2.8077872810570192,19.85405426564757,9.251791480128938
a7_KO,0.6557788944723617,8.671191066753332,2.8709315461150546,20.300551645803345,9.43911260273018
a7_KO,0.6667085427135678,8.884240491430548,2.93472210583322,20.751619019327347,9.626433725331424
a7_KO,0.6776381909547738,9.061599488048296,2.999412512498262,21.209049271633013,9.813754847932666
a7_KO,0.6885678391959799,9.203078439332439,3.065066404520888,21.673292394237897,10.001075970533908
a7_KO,0.6994974874371859,9.319612933078057,3.1258418973557984,22.10304002537309,10.18839709313515
a7_KO,0.7104271356783919,9.461210773105114,3.1931801648005766,22.57919348080865,10.375718215736391
a7_KO,0.7213567839195979,9.636283462315653,3.2603447145400906,23.054118566570168,10.563039338337633
a7_KO,0.7322864321608039,9.8480710821518,3.3285130998521035,23.536141841736786,10.750360460938875
a7_KO,0.74321608040201,10.079046003849104,3.3975693112656407,24.024442995472423,10.937681583540119
a7_KO,0.754145728643216,10.30223936261131,3.4666167344619154,24.512682007127857,11.12500270614136
a7_KO,0.7650753768844221,10.499799058234796,3.536952742147637,25.010032687089485,11.312323828742603
a7_KO,0.7760050251256281,10.66818262225984,3.608593706115492,25.5166108014136,11.499644951343845
a7_KO,0.7869346733668341,10.82267995399101,3.681865948885005,26.034723798764293,11.686966073945086
a7_KO,0.7978643216080401,10.986041646588857,3.7567603148309376,26.564306939094653,11.874287196546328
a7_KO,0.8087939698492461,11.175734010932828,3.832345362736711,27.09877393839948,12.06160831914757
a7_KO,0.8197236180904522,11.397931304977973,3.9086236307413853,27.638142744032177,12.248929441748814
a7_KO,0.8306532663316583,11.641042101798204,3.9858102503622517,28.18393456553999,12.436250564350056
a7_KO,0.8415829145728643,11.888999700160022,4.0659666859846455,28.75072615738337,12.623571686951298
a7_KO,0.8525125628140703,12.119025091258694,4.147798990632188,29.32936793274737,12.81089280955254
a7_KO,0.8634422110552763,12.308567183355171,4.223810554616176,29.86685085616411,12.998213932153782
a7_KO,0.8743718592964823,12.50530696825761,4.30968617642658,30.474083201371585,13.185535054755023
a7_KO,0.8853015075376883,12.70626988511575,4.397644043015213,31.096039240606824,13.372856177356265
a7_KO,0.8962311557788945,12.9287966336617,4.487573295272331,31.731935081587263,13.560177299957509
a7_KO,0.9071608040201005,13.183697412020798,4.579168823190095,32.37961327075739,13.74749842255875
a7_KO,0.9180904522613065,13.46451220778439,4.672828570837351,33.04188769761334,13.934819545159993
a7_KO,0.9290201005025125,13.74960991744448,4.767010827660222,33.707856822282395,14.122140667761235
a7_KO,0.9399497487437185,14.022487804765829,4.861535854502349,34.37624969700148,14.309461790362477
a7_KO,0.9508793969849245,14.271508100268713,4.956534950806773,35.047994749036,14.496782912963717
a7_KO,0.9618090452261305,14.503456256570482,5.0528154698339645,35.72880082803888,14.68410403556496
a7_KO,0.9727386934673367,14.737123924183958,5.150414969053416,36.41893350542373,14.871425158166204
a7_KO,0.9836683417085427,14.989539683019835,5.250343627192887,37.12553582347665,15.058746280767444
a7_KO,0.9945979899497487,15.272497743723555,5.353104582090908,37.85216550397261,15.246067403368688
a7_KO,1.0055276381909546,15.576836956742945,5.457670300023316,38.59155678626906,15.433388525969928
a7_KO,1.0164572864321608,15.86310099878691,5.554131890146293,39.273643231269006,15.620709648571172
a7_KO,1.0273869346733668,16.173632307517213,5.661138695523061,40.03029560841922,15.808030771172415
a7_KO,1.0383165829145728,16.462181408775383,5.768662720794171,40.790605282515976,15.995351893773655
a7_KO,1.0492462311557789,16.7348174724307,5.877814402033626,41.56242422233929,16.1826730163749
a7_KO,1.0601758793969849,17.002536527084743,5.98732269689954,42.336764801297925,16.36999413897614
a7_KO,1.071105527638191,17.272071249413237,6.0948634254121075,43.09719258514771,16.557315261577383
a7_KO,1.082035175879397,17.554939344973437,6.201859282418187,43.85376754562636,16.744636384178623
a7_KO,1.092964824120603,17.853266272282934,6.309466347023834,44.61466439648868,16.931957506779867
a7_KO,1.103894472361809,18.155940860000214,6.416899415539987,45.37433090920319,17.119278629381107
a7_KO,1.114824120603015,18.453525195026856,6.524945707050559,46.13833356329503,17.30659975198235
a7_KO,1.125753768844221,18.750262410764684,6.636541310710117,46.927433644277826,17.49392087458359
a7_KO,1.136683417085427,19.040340391832718,6.750142409630221,47.730714718244315,17.681241997184834
a7_KO,1.147613065326633,19.32637739782863,6.864839434811145,48.54174516111787,17.868563119786074
a7_KO,1.158542713567839,19.616772245273623,6.98114948733352,49.36418142970522,18.055884242387318
a7_KO,1.1694723618090452,19.888600743205636,7.088207604076055,50.12119663300229,18.24320536498856
a7_KO,1.1804020100502512,20.194902589632207,7.2054823615400085,50.950454395649984,18.430526487589805
a7_KO,1.1913316582914573,20.510930065359886,7.3233118315704395,51.783634568471335,18.617847610191046
a7_KO,1.2022613065326633,20.830601206914313,7.441386583234152,52.618549144354624,18.80516873279229
a7_KO,1.2131909547738693,21.145792494204276,7.561352516493556,53.46683639354559,18.99248985539353
a7_KO,1.2241206030150753,21.459252210884642,7.685154520672558,54.342248760340176,19.179810977994773
a7_KO,1.2350502512562813,21.775144048303055,7.813572433961318,55.25030053346325,19.367132100596013
a7_KO,1.2459798994974873,22.091717034166823,7.9440491445152706,56.1729102016594,19.554453223197257
a7_KO,1.2569095477386933,22.41241383837641,8.07597456362599,57.10576378630007,19.741774345798497
a7_KO,1.2678391959798994,22.74250160689892,8.208569373727874,58.043350680031914,19.92909546839974
a7_KO,1.2787688442211054,23.08355951602392,8.341559460217685,58.98373259990722,20.11641659100098
a7_KO,1.2896984924623114,23.429436303482518,8.475816393335922,59.93307247819937,20.303737713602224
a7_KO,1.3006281407035174,23.77076270784196,8.611346825116769,60.89141735189314,20.491058836203464
a7_KO,1.3115577889447234,24.09932756957973,8.746252134357823,61.845341941717315,20.678379958804708
a7_KO,1.3224874371859296,24.38670981044886,8.86841405471273,62.70915716457458,20.865701081405952
a7_KO,1.3334170854271357,24.697404326957468,9.002473338828711,63.657099453368815,21.053022204007195
a7_KO,1.3443467336683417,25.004335740814664,9.134792146595302,64.59273471587157,21.240343326608436
a7_KO,1.3552763819095477,25.317818950807695,9.266677303822553,65.525303606004,21.42766444920968
a7_KO,1.3662060301507537,25.645554227798847,9.403265265616545,66.49112634613381,21.61498557181092
a7_KO,1.3771356783919597,25.974211545441527,9.539918360549139,67.45740964710347,21.802306694412163
a7_KO,1.3880653266331657,26.294791931796773,9.675406371253576,68.4154545584893,21.989627817013403
a7_KO,1.3989949748743717,26.59471785405789,9.808355116022618,69.3555441482536,22.176948939614647
a7_KO,1.4099246231155778,26.85910128478033,9.934260047025305,70.24582645322184,22.364270062215887
a7_KO,1.4208542713567838,27.11322969207758,10.057486494689636,71.11716902087161,22.55159118481713
a7_KO,1.4317839195979898,27.362231613085687,10.175797200983357,71.95375204794422,22.73891230741837
a7_KO,1.4427135678391958,27.580197145093948,10.282082722877714,72.70530418067872,22.926233430019614
a7_KO,1.4536432160804018,27.786433655162487,10.382011426051392,73.41190681717158,23.113554552620855
a7_KO,1.4645728643216078,27.986487496727033,10.476280752707323,74.07849161853457,23.3008756752221
a7_KO,1.4755025125628138,28.168466860682635,10.562981656178568,74.69155958632975,23.48819679782334
a7_KO,1.48643216080402,28.320657252628635,10.639123676005491,75.22996497185832,23.675517920424586
a7_KO,1.497361809045226,28.476222800961814,10.720077957356636,75.8023981849531,23.862839043025826
a7_KO,1.508291457286432,28.640027755989646,10.801357660544122,76.37713247792011,24.05016016562707
a7_KO,1.5192211055276381,28.80940538798869,10.880285422964144,76.9352360382309,24.23748128822831
a7_KO,1.5301507537688441,28.98886510257083,10.959464119388493,77.49511396990258,24.424802410829553
a7_KO,1.5410804020100501,29.17183441211837,11.036686044662822,78.04115544008017,24.612123533430793
a7_KO,1.5520100502512562,29.34867247611383,11.105336229676134,78.52658555360641,24.799444656032037
a7_KO,1.5629396984924622,29.505920950906948,11.165229027626623,78.95009158935667,24.986765778633277
a7_KO,1.5738693467336682,29.629303127244583,11.21262068589344,79.28520121867808,25.17408690123452
a7_KO,1.5847989949748742,29.740122773867878,11.251326206944304,79.55889058272234,25.36140802383576
a7_KO,1.5957286432160802,29.850373916813222,11.28626680312095,79.80595790767441,25.548729146437005
a7_KO,1.6066582914572862,29.95701256013156,11.316742523531952,80.02145379331606,25.736050269038245
a7_KO,1.6175879396984922,30.053479503441668,11.341926549281963,80.19953174717016,25.92337139163949
a7_KO,1.6285175879396983,30.130396896054982,11.362035707886893,80.34172497130517,26.11069251424073
a7_KO,1.6394472361809045,30.205787958799938,11.38303782025973,80.49023233208592,26.298013636841976
a7_KO,1.6503768844221105,30.29962038085655,11.411416396394404,80.69089916833839,26.485334759443216
a7_KO,1.6613065326633165,30.41785866163257,11.456584670611322,81.01028709827115,26.67265588204446
a7_KO,1.6722361809045225,30.53199977178494,11.498269783590072,81.30504535888916,26.8599770046457
a7_KO,1.6831658291457285,30.643480779361084,11.535548438325122,81.56864525445583,27.047298127246943
a7_KO,1.6940954773869346,30.756936409241053,11.56994621229319,81.81187424676126,27.234619249848183
a7_KO,1.7050251256281406,30.86120997940545,11.600549338932991,82.0282710304864,27.421940372449427
a7_KO,1.7159547738693466,30.953059429193445,11.628032360905253,82.22260534252725,27.609261495050667
a7_KO,1.7268844221105526,31.04300418611003,11.657166296486327,82.42861337664755,27.79658261765191
a7_KO,1.7378140703517586,31.147738776250847,11.693758996863588,82.68736284243442,27.98390374025315
a7_KO,1.7487437185929646,31.270322678215148,11.739529418091003,83.01100859471113,28.171224862854395
a7_KO,1.7596733668341706,31.40429398551477,11.790352528352324,83.37038225377884,28.358545985455635
a7_KO,1.7706030150753767,31.540982135445642,11.838100652051931,83.70801247434811,28.54586710805688
