condition_key,amplitude,trial_idx,seed,eval_time_ms,center_mean_deg,center_std_deg,amplitude_mean,width_mean_deg,drift_rate_deg_per_s,diffusion_deg2_per_s,error_from_cue_deg
a5_KO_APP,15.0,63,2077711328,12750.0,179.36762501008587,4.267405807682896,0.16578227874710338,57.840247167659605,21.286472028316723,342.64220606342155,0.6323749899141262
a5_KO_APP,15.0,63,2077711328,12950.0,180.06138455400088,5.527537651189726,0.16215409015676044,57.71300256128044,-14.852482328010694,158.69184712488047,0.06138455400088105
a5_KO_APP,15.0,63,2077711328,13150.0,180.56436497164393,5.009620199149876,0.16236308441470168,57.547089264897956,54.65169547084784,86.6931122165113,0.5643649716439256
a5_KO_APP,15.0,63,2077711328,13350.0,181.57267923906505,5.1136463379376815,0.1500805302300295,57.669559070549596,-51.43212982623652,389.364005368401,1.572679239065053
a5_KO_APP,15.0,63,2077711328,13550.0,179.68618447593025,7.992899983155786,0.15570889028609514,57.294289011222965,13.06689925029417,46.33383465257632,0.3138155240697529
a5_KO_APP,15.0,63,2077711328,13750.0,180.2088485588213,7.515844310805989,0.14740938367569734,57.45881121192677,-122.78106163381665,753.7594547963541,0.20884855882130182
a5_KO_APP,15.0,63,2077711328,full_delay,180.3898090050036,6.1648250751715095,0.1599837375594588,57.827979198028004,-24.27503364059504,198.93350688483673,0.38980900500359894
a5_KO_APP,15.0,64,882294416,10950.0,188.29729498284988,21.95857126478493,0.14683288423465224,57.44475117098656,-457.84528478177134,3998.2546252494844,8.297294982849877
a5_KO_APP,15.0,64,882294416,11150.0,181.35653380738785,6.087090976083284,0.1824987442427712,57.84409584178796,-27.543386046253886,103.5412740482678,1.356533807387848
a5_KO_APP,15.0,64,882294416,11350.0,178.78416435020173,3.2472902745750307,0.1839702725078585,58.202457181892974,-36.64643190099298,95.80344805002456,1.2158356497982652
a5_KO_APP,15.0,64,882294416,11550.0,180.24197138266277,3.4560718996527413,0.18191607480657385,57.929196421103995,8.817562578889948,103.15921902723034,0.24197138266276852
a5_KO_APP,15.0,64,882294416,11750.0,180.4500578729534,4.664088202825053,0.1743370450902867,57.980501223825456,36.52549994571473,162.89781024919884,0.4500578729534084
a5_KO_APP,15.0,64,882294416,11950.0,180.77414044692557,3.5304232826002417,0.18229942380491412,57.70427854100039,6.538835790507136,52.159152555350445,0.7741404469255713
a5_KO_APP,15.0,64,882294416,12150.0,178.96356043235656,3.535220224203954,0.17571577034313027,58.07003239645828,-24.416998588686596,48.94254233605965,1.0364395676434413
a5_KO_APP,15.0,64,882294416,12350.0,180.15489637017208,4.713078834358405,0.17266144134585387,57.86537768923838,4.299624157803095,38.26341317134096,0.15489637017208224
a5_KO_APP,15.0,64,882294416,12550.0,177.93755226694122,3.9817295201855356,0.1778394323910958,57.72822446830378,-7.8130532831680455,52.23197695738964,2.062447733058775
a5_KO_APP,15.0,64,882294416,12750.0,180.77343431599607,2.7088210754846327,0.1655135478729911,57.87302854291979,5.21650162782052,64.16942027939231,0.7734343159960702
a5_KO_APP,15.0,64,882294416,12950.0,180.2227565793124,3.894613984052143,0.17290977610780917,57.73091234483138,5.76104438967576,32.65993643635896,0.2227565793124029
a5_KO_APP,15.0,64,882294416,13150.0,180.05992859162987,2.4638778081199058,0.1717000556203507,57.38058295183798,-8.399213228785811,46.245802972007624,0.05992859162986974
a5_KO_APP,15.0,64,882294416,13350.0,180.9317843155579,2.7581342817443812,0.15920905148230807,57.60383399304502,-3.6100474103328395,35.13399490554015,0.9317843155579055
a5_KO_APP,15.0,64,882294416,13550.0,179.36739584737782,5.147946520074005,0.167101994927871,57.50978185397145,18.243996846822625,60.04202508240789,0.6326041526221786
a5_KO_APP,15.0,64,882294416,13750.0,178.9458204953469,5.737674582495784,0.16245894243714243,57.86377478612222,16.03049719957653,12.848842023281547,1.0541795046530922
a5_KO_APP,15.0,64,882294416,full_delay,180.4828105136847,7.26599391820358,0.17215159440896335,57.85059477804492,-32.61076560710134,231.18508476782617,0.4828105136847114
a5_KO_APP,15.0,65,699704628,10950.0,171.01954721257468,26.46352619474148,0.13073111598002657,57.24341597503276,606.8604298395152,8143.734851877109,8.980452787425321
a5_KO_APP,15.0,65,699704628,11150.0,177.24267293101002,7.565829467006297,0.15003706158689545,57.80159345165534,38.319763188878824,55.472692208840435,2.75732706898998
a5_KO_APP,15.0,65,699704628,11350.0,179.03224545208997,6.260242912554026,0.17052016005540754,57.84714494884196,59.37925117113792,153.96951190911773,0.9677545479100331
a5_KO_APP,15.0,65,699704628,11550.0,180.91284977257422,5.73657045017415,0.17140660113818354,57.87321203543057,-21.73666532736533,257.5761439598949,0.9128497725742193
a5_KO_APP,15.0,65,699704628,11750.0,180.37881970138315,2.63404158343047,0.15739526127507308,57.899174708957204,9.549456047983398,83.11228545161835,0.3788197013831507
