condition_key,offset_deg,trial_idx,seed,displacement_rad,pre_amp,post_amp
b2_KO,30.0,35,137046513,0.01551596615270956,0.15308710150676305,0.11445409553386897
b2_KO,30.0,36,1843166518,-0.32537923238498223,0.15869022799763796,0.10194475541203615
b2_KO,30.0,37,1777324407,-0.32014388596393184,0.16284808562906009,0.08607182660858101
b2_KO,30.0,38,594336917,0.03358410861746908,0.13845540390179362,0.11584472858950896
b2_KO,30.0,39,1356488967,-0.4609690210851709,0.11344228139768045,0.05620626519230567
b2_KO,30.0,40,354826746,-0.27206954110304826,0.18671266503732104,0.09258428468660723
b2_KO,30.0,41,1627981024,0.47621806102410513,0.14234158887598305,0.08867274275140527
b2_KO,30.0,42,1504361614,-1.0256300390917512,0.11145769698564441,0.06917157890955031
b2_KO,30.0,43,761338718,0.09301015340925911,0.15085201246122656,0.09568577829791866
b2_KO,30.0,44,145857092,-0.7381151277910534,0.15256043778953848,0.08271584814991509
b2_KO,30.0,45,2084558133,-0.126974606635764,0.12625101780403752,0.14904340796587293
b2_KO,30.0,46,957106589,-0.46254135572880495,0.12378539977524619,0.07474013886519171
b2_KO,30.0,47,1917963002,-0.4214823386136395,0.11124726951194004,0.064481785738329
b2_KO,30.0,48,1455819991,-0.12461899127191023,0.13109240234774583,0.09277318945103132
b2_KO,30.0,49,1671565830,0.05238109044117856,0.14203625111853369,0.07616385782209675
b2_KO,40.0,0,191664963,-0.16541669760554667,0.16190046293578708,0.15289096363688268
b2_KO,40.0,1,1662057957,-1.2080183278446421,0.05675203467830519,0.08283986761966575
b2_KO,40.0,2,1405681631,0.08796045171667366,0.13054075420295,0.12988015338573816
b2_KO,40.0,3,942484272,-0.7644367899928555,0.134675045091188,0.09991065129883209
b2_KO,40.0,4,929893137,-0.17455278832218246,0.19408043681617973,0.1355122310449792
b2_KO,40.0,5,1843824992,-0.8611636158954026,0.21184802463328492,0.08231325879662245
b2_KO,40.0,6,184566854,-0.7712488245200046,0.15919341331379258,0.06728621803072338
b2_KO,40.0,7,1497586438,-0.5658501469523021,0.13511960828217803,0.10255388978190998
b2_KO,40.0,8,432652533,-0.2675983879223871,0.1288296251074321,0.10189682142662197
b2_KO,40.0,9,202244314,-0.07146097872708568,0.1819894831009405,0.12910334261065434
b2_KO,40.0,10,1130604997,-0.2826566052235111,0.12215589504998788,0.10553326923978094
b2_KO,40.0,11,2095133045,-0.4654181370516359,0.12414215907129729,0.11248296470027683
b2_KO,40.0,12,1580016183,-0.5022453004720826,0.09984461010761117,0.08962264874614546
b2_KO,40.0,13,1634535062,-0.3990670792468607,0.17622116238502808,0.1539890701554138
b2_KO,40.0,14,1540770719,-0.6256928494703335,0.14100104328925764,0.08200510018388915
b2_KO,40.0,15,1688060240,-0.0857394064206769,0.1855384312136192,0.12192727859417014
b2_KO,40.0,16,1102145672,-0.6749060908506288,0.13526241464207966,0.058629352817163624
b2_KO,40.0,17,275121930,-0.1047799534995173,0.13538456575638833,0.09357745234397795
b2_KO,40.0,18,1803345590,-0.2851088699662365,0.16456084746994437,0.13476711118135662
b2_KO,40.0,19,967196436,-0.65657995065393,0.11958135886675583,0.14178866372931315
b2_KO,40.0,20,1074497555,-0.4853088656749578,0.06447528360353098,0.1000204987111432
b2_KO,40.0,21,796282693,-0.11864946654030595,0.17094331284323908,0.13326341132591848
b2_KO,40.0,22,392022359,0.02092660515204825,0.1477307386760272,0.12288702650228595
b2_KO,40.0,23,1990212658,-0.34884006343784213,0.11777407874297388,0.11944929633980295
b2_KO,40.0,24,1678403330,0.13580057192321338,0.16949044186174575,0.09441723102712138
b2_KO,40.0,25,1382689815,-0.06064211335084302,0.04517662243824104,0.10874644161960664
b2_KO,40.0,26,864178266,-0.06883240427141368,0.15976330765337404,0.1458647857394055
b2_KO,40.0,27,1766867109,-0.2120362733403347,0.16200604668800697,0.05833915698324403
b2_KO,40.0,28,1171300112,-0.39139772906075443,0.1056980864562195,0.10062491258603777
b2_KO,40.0,29,952224740,-0.7154787955775017,0.1391192500872575,0.0994253067776015
b2_KO,40.0,30,967354524,0.07081765576429966,0.150167175344918,0.11956674457761989
b2_KO,40.0,31,487991438,0.2385892273135508,0.21651317664360956,0.10300186432172817
b2_KO,40.0,32,197860368,0.05701459786469387,0.1352623157338066,0.13356927127426674
b2_KO,40.0,33,1190961760,-0.15519609970319292,0.14858525131341518,0.11219538376618211
b2_KO,40.0,34,1906728918,0.36175949983435407,0.19819660955312268,0.1203477217904485
b2_KO,40.0,35,137046513,-0.07178848148752293,0.15308710150676305,0.12612667246340675
b2_KO,40.0,36,1843166518,-0.10621464873040809,0.15869022799763796,0.11758258972672407
b2_KO,40.0,37,1777324407,-0.30419018617389426,0.16284808562906009,0.1355555477088869
b2_KO,40.0,38,594336917,0.030335856622003998,0.13845540390179362,0.09926239134911252
b2_KO,40.0,39,1356488967,-0.5707982451471008,0.11344228139768045,0.0759874066667034
b2_KO,40.0,40,354826746,-0.22482293846350565,0.18671266503732104,0.10974861581170278
b2_KO,40.0,41,1627981024,0.1806473666172419,0.14234158887598305,0.08940479779997203
b2_KO,40.0,42,1504361614,-0.7517995248309766,0.11145769698564441,0.11842392461673032
b2_KO,40.0,43,761338718,0.13384970962891174,0.15085201246122656,0.12403314781312105
b2_KO,40.0,44,145857092,-0.45841692554748104,0.15256043778953848,0.10321849933288264
b2_KO,40.0,45,2084558133,0.06343096631894651,0.12625101780403752,0.09884902529180159
b2_KO,40.0,46,957106589,-0.4406684650130335,0.12378539977524619,0.0910038968453349
b2_KO,40.0,47,1917963002,-0.2666281099237433,0.11124726951194004,0.09188725478156617
b2_KO,40.0,48,1455819991,-0.07891874022817591,0.13109240234774583,0.13117277031449642
b2_KO,40.0,49,1671565830,-0.028219419211450436,0.14203625111853369,0.07115628341984641
b2_KO,50.0,0,191664963,-0.20082392054725196,0.16190046293578708,0.16318146836499242
b2_KO,50.0,1,1662057957,-1.0038840180915498,0.05675203467830519,0.09483448927410447
b2_KO,50.0,2,1405681631,0.10158141841032098,0.13054075420295,0.11945045397361587
b2_KO,50.0,3,942484272,-0.5935370250342897,0.134675045091188,0.11649332462122867
b2_KO,50.0,4,929893137,-0.1657718299652453,0.19408043681617973,0.14948952013699443
b2_KO,50.0,5,1843824992,-0.5915215685749842,0.21184802463328492,0.09078250051676438
b2_KO,50.0,6,184566854,-0.5948133307915904,0.15919341331379258,0.10432877447250191
b2_KO,50.0,7,1497586438,-0.40115247507960383,0.13511960828217803,0.1277283971890082
b2_KO,50.0,8,432652533,-0.17307913329331903,0.1288296251074321,0.11746312400653466
b2_KO,50.0,9,202244314,-0.019383271862393414,0.1819894831009405,0.12244385067905801
b2_KO,50.0,10,1130604997,-0.20808985244663702,0.12215589504998788,0.12821970556027917
b2_KO,50.0,11,2095133045,-0.21174303330438393,0.12414215907129729,0.14737172237744486
b2_KO,50.0,12,1580016183,-0.6454496995547836,0.09984461010761117,0.08706823192652811
b2_KO,50.0,13,1634535062,-0.3055471965871086,0.17622116238502808,0.17016598348226933
b2_KO,50.0,14,1540770719,-0.539647662776598,0.14100104328925764,0.10397160253629807
b2_KO,50.0,15,1688060240,-0.01244739370061243,0.1855384312136192,0.11186478326293109
b2_KO,50.0,16,1102145672,-0.43897927305811235,0.13526241464207966,0.09601999161284791
b2_KO,50.0,17,275121930,-0.06326804741673486,0.13538456575638833,0.12563932036856862
b2_KO,50.0,18,1803345590,-0.19368016884942874,0.16456084746994437,0.1397637882498116
b2_KO,50.0,19,967196436,-0.49506228652671336,0.11958135886675583,0.16502002159407766
b2_KO,50.0,20,1074497555,-0.27793523760213557,0.06447528360353098,0.13217363007227545
b2_KO,50.0,21,796282693,-0.060341250659581736,0.17094331284323908,0.10126753216854456
b2_KO,50.0,22,392022359,0.005682687104008988,0.1477307386760272,0.13685678621559064
b2_KO,50.0,23,1990212658,-0.2976243684671953,0.11777407874297388,0.14485078832601825
b2_KO,50.0,24,1678403330,0.10553356002931391,0.16949044186174575,0.09087154658400802
b2_KO,50.0,25,1382689815,-0.1848727124943399,0.04517662243824104,0.13388431019081412
b2_KO,50.0,26,864178266,-0.13224692291143114,0.15976330765337404,0.1108552322461959
b2_KO,50.0,27,1766867109,-0.08276101189053398,0.16200604668800697,0.07647490409881137
b2_KO,50.0,28,1171300112,-0.317890355646429,0.1056980864562195,0.1113072826348295
b2_KO,50.0,29,952224740,-0.6132609487881671,0.1391192500872575,0.1231686503963877
b2_KO,50.0,30,967354524,0.008682960610931989,0.150167175344918,0.07775653761796687
b2_KO,50.0,31,487991438,0.24730069922765496,0.21651317664360956,0.13865943627741611
b2_KO,50.0,32,197860368,-0.012027079075813685,0.1352623157338066,0.1070211264796398
b2_KO,50.0,33,1190961760,-0.10643521670193445,0.14858525131341518,0.12983949370573622
b2_KO,50.0,34,1906728918,0.25585547863473845,0.19819660955312268,0.10217816039655926
b2_KO,50.0,35,137046513,-0.14752752520746482,0.15308710150676305,0.1303475933291611
b2_KO,50.0,36,1843166518,-0.1076658535342978,0.15869022799763796,0.1130479690892541
b2_KO,50.0,37,1777324407,-0.17208145421067167,0.16284808562906009,0.12586341848732158
b2_KO,50.0,38,594336917,0.022908456599217697,0.13845540390179362,0.1133845842678284
b2_KO,50.0,39,1356488967,-0.6270025938306643,0.11344228139768045,0.11103764779560886
b2_KO,50.0,40,354826746,-0.1722933361262804,0.18671266503732104,0.12582507863793568
b2_KO,50.0,41,1627981024,0.02775577363243542,0.14234158887598305,0.1232805855087883
b2_KO,50.0,42,1504361614,-0.5988004640793076,0.11145769698564441,0.14316062071256838
b2_KO,50.0,43,761338718,0.0879708033536768,0.15085201246122656,0.16174061619700233
b2_KO,50.0,44,145857092,-0.3046142968905303,0.15256043778953848,0.11998370092375031
b2_KO,50.0,45,2084558133,0.1281178903685376,0.12625101780403752,0.09625863084371657
b2_KO,50.0,46,957106589,-0.27759628605452313,0.12378539977524619,0.10826597514777427
b2_KO,50.0,47,1917963002,0.0037603363062159723,0.11124726951194004,0.12465953378041704
b2_KO,50.0,48,1455819991,-0.015401400105973018,0.13109240234774583,0.1380929072271875
b2_KO,50.0,49,1671565830,-0.008235028688619916,0.14203625111853369,0.11071172910149413
b2_KO,60.0,0,191664963,-0.20764883564536873,0.16190046293578708,0.16828219255116772
b2_KO,60.0,1,1662057957,-0.6253509837929654,0.05675203467830519,0.1203144961413727
b2_KO,60.0,2,1405681631,0.018447927324602098,0.13054075420295,0.12241261402523679
b2_KO,60.0,3,942484272,-0.24439375035752153,0.134675045091188,0.14493350539106287
b2_KO,60.0,4,929893137,-0.2538732879707837,0.19408043681617973,0.15125961275567473
b2_KO,60.0,5,1843824992,-0.22137373540835048,0.21184802463328492,0.11432102793061004
b2_KO,60.0,6,184566854,-0.3175615331130808,0.15919341331379258,0.1311936214351486
b2_KO,60.0,7,1497586438,-0.2563565768028142,0.13511960828217803,0.12615554447962773
b2_KO,60.0,8,432652533,0.1092969268707713,0.1288296251074321,0.15108444808577018
b2_KO,60.0,9,202244314,0.004998602169328681,0.1819894831009405,0.11309706724345218
b2_KO,60.0,10,1130604997,-0.2639549149865039,0.12215589504998788,0.16298587085035054
b2_KO,60.0,11,2095133045,0.09952655125211107,0.12414215907129729,0.15554079654538994
b2_KO,60.0,12,1580016183,-0.3990835590793864,0.09984461010761117,0.10716169815255595
b2_KO,60.0,13,1634535062,-0.3719695178300215,0.17622116238502808,0.16428934406129447
b2_KO,60.0,14,1540770719,-0.24551126493645548,0.14100104328925764,0.13014786564732259
b2_KO,60.0,15,1688060240,-0.13448647428520255,0.1855384312136192,0.09230341392830703
b2_KO,60.0,16,1102145672,-0.2689172511340172,0.13526241464207966,0.13424511495931973
b2_KO,60.0,17,275121930,-0.10388156559989925,0.13538456575638833,0.1256939351112504
b2_KO,60.0,18,1803345590,-0.09424884821229496,0.16456084746994437,0.15550301905050556
b2_KO,60.0,19,967196436,-0.25482840605233115,0.11958135886675583,0.1790224943516271
b2_KO,60.0,20,1074497555,-0.2132650447181672,0.06447528360353098,0.14502141354266138
b2_KO,60.0,21,796282693,0.010868342422202915,0.17094331284323908,0.10030614746835285
b2_KO,60.0,22,392022359,-0.07129195976747082,0.1477307386760272,0.13595378043512055
b2_KO,60.0,23,1990212658,-0.1491484210574585,0.11777407874297388,0.14753433588759624
b2_KO,60.0,24,1678403330,-0.07831468162080046,0.16949044186174575,0.10900823101887205
b2_KO,60.0,25,1382689815,-0.07638423931247074,0.04517662243824104,0.16202392127700802
b2_KO,60.0,26,864178266,-0.20490673125584413,0.15976330765337404,0.11913907127061506
b2_KO,60.0,27,1766867109,0.0524282446851716,0.16200604668800697,0.11713238497577814
b2_KO,60.0,28,1171300112,-0.030151452083495123,0.1056980864562195,0.12931917147696578
b2_KO,60.0,29,952224740,-0.3255277351853123,0.1391192500872575,0.13383334350494885
b2_KO,60.0,30,967354524,-0.09205275010525327,0.150167175344918,0.08755131455571365
b2_KO,60.0,31,487991438,0.12923859302640706,0.21651317664360956,0.12456451295463454
b2_KO,60.0,32,197860368,0.07463681398693023,0.1352623157338066,0.08897062543741754
b2_KO,60.0,33,1190961760,0.07095702150865701,0.14858525131341518,0.17117178366082364
b2_KO,60.0,34,1906728918,0.13658332795888217,0.19819660955312268,0.10786454887363213
b2_KO,60.0,35,137046513,-0.2962983076648795,0.15308710150676305,0.12975169271171758
b2_KO,60.0,36,1843166518,-0.37208988347014493,0.15869022799763796,0.11564517116814235
b2_KO,60.0,37,1777324407,-0.09048645354422113,0.16284808562906009,0.11372807105050277
b2_KO,60.0,38,594336917,-0.020775975140272962,0.13845540390179362,0.13489364915975124
b2_KO,60.0,39,1356488967,-0.6326532649234515,0.11344228139768045,0.12843542421549958
b2_KO,60.0,40,354826746,-0.2264627492929394,0.18671266503732104,0.12956052868823117
b2_KO,60.0,41,1627981024,0.04561301062208356,0.14234158887598305,0.1414349307770424
b2_KO,60.0,42,1504361614,-0.515600236395001,0.11145769698564441,0.15013424208775514
b2_KO,60.0,43,761338718,0.06714039014868467,0.15085201246122656,0.14038424257559876
b2_KO,60.0,44,145857092,-0.1705428253079324,0.15256043778953848,0.12079904416127753
b2_KO,60.0,45,2084558133,0.07188228441797184,0.12625101780403752,0.1004850074203974
b2_KO,60.0,46,957106589,-0.12518855412572627,0.12378539977524619,0.121427375284867
b2_KO,60.0,47,1917963002,0.18590521728105935,0.11124726951194004,0.1494565470925043
b2_KO,60.0,48,1455819991,0.1655959344483584,0.13109240234774583,0.13587311225921375
b2_KO,60.0,49,1671565830,0.02796844459550618,0.14203625111853369,0.14197284785078515
b2_KO,70.0,0,191664963,-0.2217428165135229,0.16190046293578708,0.17086664627500653
b2_KO,70.0,1,1662057957,-0.8705422778997036,0.05675203467830519,0.12036626912174349
b2_KO,70.0,2,1405681631,-0.00016825694533117996,0.13054075420295,0.13795000533516907
b2_KO,70.0,3,942484272,-0.14314648837119792,0.134675045091188,0.1546109902633781
b2_KO,70.0,4,929893137,-0.31601965338124893,0.19408043681617973,0.1560987060146677
b2_KO,70.0,5,1843824992,-0.1838943937244597,0.21184802463328492,0.12002889553248809
b2_KO,70.0,6,184566854,-0.3824390348991171,0.15919341331379258,0.13478277774448102
b2_KO,70.0,7,1497586438,-0.08654692275938425,0.13511960828217803,0.13071898334214582
b2_KO,70.0,8,432652533,0.03769372398051285,0.1288296251074321,0.17191097673930167
b2_KO,70.0,9,202244314,-0.0441718222640497,0.1819894831009405,0.11274052016013833
b2_KO,70.0,10,1130604997,-0.19027995938959164,0.12215589504998788,0.19556938190835915
b2_KO,70.0,11,2095133045,0.19122145250759548,0.12414215907129729,0.12986475511535028
b2_KO,70.0,12,1580016183,-0.19243416845785966,0.09984461010761117,0.1307351095989722
b2_KO,70.0,13,1634535062,-0.3784516476131148,0.17622116238502808,0.13830520231344148
b2_KO,70.0,14,1540770719,-0.24579405505857954,0.14100104328925764,0.128769417057243
b2_KO,70.0,15,1688060240,-0.2460043821646658,0.1855384312136192,0.10905288522669647
b2_KO,70.0,16,1102145672,-0.23358844764515707,0.13526241464207966,0.1480089664934673
b2_KO,70.0,17,275121930,-0.05708161618377394,0.13538456575638833,0.1325793601609274
b2_KO,70.0,18,1803345590,-0.1831683138621698,0.16456084746994437,0.16163246673521428
b2_KO,70.0,19,967196436,-0.07144086118049575,0.11958135886675583,0.16090258379239075
b2_KO,70.0,20,1074497555,-0.2255059121594587,0.06447528360353098,0.13248356235517492
b2_KO,70.0,21,796282693,-0.1365102007598442,0.17094331284323908,0.1094433536862252
b2_KO,70.0,22,392022359,-0.19552531477127566,0.1477307386760272,0.1318851804630531
b2_KO,70.0,23,1990212658,-0.19156641986455858,0.11777407874297388,0.11572919098923248
b2_KO,70.0,24,1678403330,-0.17203635431057895,0.16949044186174575,0.14001723487924242
b2_KO,70.0,25,1382689815,0.004798391433419091,0.04517662243824104,0.16003421899244363
b2_KO,70.0,26,864178266,-0.2704591947746069,0.15976330765337404,0.11645355870702731
b2_KO,70.0,27,1766867109,0.1579707430964814,0.16200604668800697,0.1610219446503652
b2_KO,70.0,28,1171300112,-0.08765070109011575,0.1056980864562195,0.1317186133641447
b2_KO,70.0,29,952224740,-0.4243888219884284,0.1391192500872575,0.12352028441522472
b2_KO,70.0,30,967354524,-0.21979676995927555,0.150167175344918,0.10408737589387218
b2_KO,70.0,31,487991438,-0.020611602970323162,0.21651317664360956,0.13189155197641078
b2_KO,70.0,32,197860368,0.18416456903960565,0.1352623157338066,0.09580570897890317
b2_KO,70.0,33,1190961760,-0.0031466302147391545,0.14858525131341518,0.1680270031132605
b2_KO,70.0,34,1906728918,0.12093904254268839,0.19819660955312268,0.12900000326053152
b2_KO,70.0,35,137046513,-0.34348995827288453,0.15308710150676305,0.1318420894482374
b2_KO,70.0,36,1843166518,-0.33664553140133524,0.15869022799763796,0.15755841566371262
b2_KO,70.0,37,1777324407,-0.25737988079093466,0.16284808562906009,0.0958422501357562
b2_KO,70.0,38,594336917,-0.18443804901195326,0.13845540390179362,0.13917074779454955
b2_KO,70.0,39,1356488967,-0.5418574779228251,0.11344228139768045,0.137451053026416
b2_KO,70.0,40,354826746,-0.1826780562955017,0.18671266503732104,0.14836351627737307
b2_KO,70.0,41,1627981024,0.21590429183865245,0.14234158887598305,0.15321420759445842
b2_KO,70.0,42,1504361614,-0.28666517283140625,0.11145769698564441,0.17696101701750624
b2_KO,70.0,43,761338718,0.012000941866035397,0.15085201246122656,0.12542803855001408
b2_KO,70.0,44,145857092,-0.1665493716266928,0.15256043778953848,0.1225177029979749
b2_KO,70.0,45,2084558133,-0.1028814671662599,0.12625101780403752,0.09758475625952535
b2_KO,70.0,46,957106589,-0.16106693503523895,0.12378539977524619,0.14316488944789643
b2_KO,70.0,47,1917963002,0.26439694933016256,0.11124726951194004,0.17757411091725095
b2_KO,70.0,48,1455819991,0.13496247122504013,0.13109240234774583,0.1253116245771965
b2_KO,70.0,49,1671565830,0.03803157438546334,0.14203625111853369,0.14745151780281374
b2_KO,80.0,0,191664963,-0.30489683450134075,0.16190046293578708,0.1711815076413743
b2_KO,80.0,1,1662057957,-1.058603636652959,0.05675203467830519,0.11631589108540645
b2_KO,80.0,2,1405681631,0.05276665960577942,0.13054075420295,0.15962002776325898
b2_KO,80.0,3,942484272,-0.2714282732560904,0.134675045091188,0.14518635671898006
b2_KO,80.0,4,929893137,-0.3413181979547355,0.19408043681617973,0.15074861530386005
b2_KO,80.0,5,1843824992,-0.2533579035196456,0.21184802463328492,0.14448873179226487
b2_KO,80.0,6,184566854,-0.4098009279175585,0.15919341331379258,0.13488090284686366
b2_KO,80.0,7,1497586438,-0.22658515687576086,0.13511960828217803,0.1448460848411043
b2_KO,80.0,8,432652533,-0.08380339691195715,0.1288296251074321,0.18517497811629624
b2_KO,80.0,9,202244314,-0.06443329549553489,0.1819894831009405,0.10398941568196195
b2_KO,80.0,10,1130604997,-0.03196609993221555,0.12215589504998788,0.20471006933371036
b2_KO,80.0,11,2095133045,0.1620700307557903,0.12414215907129729,0.11504273915252211
b2_KO,80.0,12,1580016183,-0.27490981009655613,0.09984461010761117,0.13599541313522595
b2_KO,80.0,13,1634535062,-0.3105856284580022,0.17622116238502808,0.12936277908091143
b2_KO,80.0,14,1540770719,-0.2927185526441076,0.14100104328925764,0.13566394198835932
b2_KO,80.0,15,1688060240,-0.1604399416654605,0.1855384312136192,0.14772589889608634
b2_KO,80.0,16,1102145672,-0.3645056918506313,0.13526241464207966,0.14365513920166376
b2_KO,80.0,17,275121930,-0.010627082223113149,0.13538456575638833,0.1455393058364769
b2_KO,80.0,18,1803345590,-0.2320257665761729,0.16456084746994437,0.158904938343026
b2_KO,80.0,19,967196436,-0.12744948841744774,0.11958135886675583,0.13116835681169284
b2_KO,80.0,20,1074497555,-0.15303904162354076,0.06447528360353098,0.1332853199638498
b2_KO,80.0,21,796282693,-0.12842256062164026,0.17094331284323908,0.10664787502608418
b2_KO,80.0,22,392022359,-0.22099161287949398,0.1477307386760272,0.12689276423586163
b2_KO,80.0,23,1990212658,-0.21190109059327744,0.11777407874297388,0.11322478452193299
b2_KO,80.0,24,1678403330,-0.19456002836112907,0.16949044186174575,0.15079498295477164
b2_KO,80.0,25,1382689815,-0.023428162646146777,0.04517662243824104,0.14463984196585544
b2_KO,80.0,26,864178266,-0.27172861335392673,0.15976330765337404,0.1399314925020442
b2_KO,80.0,27,1766867109,0.10793678333266277,0.16200604668800697,0.15497148622719423
b2_KO,80.0,28,1171300112,-0.22183087341873042,0.1056980864562195,0.12948633804852658
b2_KO,80.0,29,952224740,-0.3663058605700771,0.1391192500872575,0.14223140164871434
b2_KO,80.0,30,967354524,-0.24168808746565906,0.150167175344918,0.12096438203290528
b2_KO,80.0,31,487991438,-0.04588349672157577,0.21651317664360956,0.15507989440974668
b2_KO,80.0,32,197860368,0.19471110144405124,0.1352623157338066,0.11425594237598065
b2_KO,80.0,33,1190961760,-0.06882665535587984,0.14858525131341518,0.1811215497871658
b2_KO,80.0,34,1906728918,0.005730513967788564,0.19819660955312268,0.12275627611742726
b2_KO,80.0,35,137046513,-0.13572159730562072,0.15308710150676305,0.13742356718587723
b2_KO,80.0,36,1843166518,-0.3254949408851622,0.15869022799763796,0.16115325133548863
b2_KO,80.0,37,1777324407,-0.3643505756467116,0.16284808562906009,0.09887757966223157
b2_KO,80.0,38,594336917,-0.25160835208178245,0.13845540390179362,0.13385701276153242
b2_KO,80.0,39,1356488967,-0.2815625867406313,0.11344228139768045,0.1333316598180841
b2_KO,80.0,40,354826746,-0.14116638287093863,0.18671266503732104,0.14905853226719462
b2_KO,80.0,41,1627981024,0.1969461212269259,0.14234158887598305,0.14925305050460658
b2_KO,80.0,42,1504361614,-0.2881003361230867,0.11145769698564441,0.16808764764298365
b2_KO,80.0,43,761338718,0.003018346927980531,0.15085201246122656,0.15413479797430535
b2_KO,80.0,44,145857092,-0.2669678137782423,0.15256043778953848,0.13242034013114326
b2_KO,80.0,45,2084558133,-0.08930400224163249,0.12625101780403752,0.11050287459783666
b2_KO,80.0,46,957106589,-0.13824288078489344,0.12378539977524619,0.1889522227613195
b2_KO,80.0,47,1917963002,0.2374302995205526,0.11124726951194004,0.16638076156437095
b2_KO,80.0,48,1455819991,-0.17434077959415717,0.13109240234774583,0.1307304868704188
b2_KO,80.0,49,1671565830,-0.04761887685462085,0.14203625111853369,0.13748686075194738
b2_KO,90.0,0,191664963,-0.3162036451192627,0.16190046293578708,0.1677863669442702
b2_KO,90.0,1,1662057957,-0.9432828776690099,0.05675203467830519,0.12638873334048745
b2_KO,90.0,2,1405681631,0.09010399720672435,0.13054075420295,0.16061852661370715
b2_KO,90.0,3,942484272,-0.37262935313937806,0.134675045091188,0.13628327664077178
b2_KO,90.0,4,929893137,-0.3587623785441414,0.19408043681617973,0.14970602769891128
b2_KO,90.0,5,1843824992,-0.24675455237159616,0.21184802463328492,0.1532573206870898
b2_KO,90.0,6,184566854,-0.38523692051272906,0.15919341331379258,0.13189980194768083
b2_KO,90.0,7,1497586438,-0.27139226919272375,0.13511960828217803,0.1772898674992975
b2_KO,90.0,8,432652533,-0.07557924554882867,0.1288296251074321,0.1913062763372714
b2_KO,90.0,9,202244314,-0.6212006109659511,0.1819894831009405,0.057067703821122154
b2_KO,90.0,10,1130604997,-0.08931651900613424,0.12215589504998788,0.18894666806833932
b2_KO,90.0,11,2095133045,0.0017109388194298525,0.12414215907129729,0.11828672634339032
b2_KO,90.0,12,1580016183,-0.43069381864396394,0.09984461010761117,0.12424611179587229
b2_KO,90.0,13,1634535062,-0.38083005306359974,0.17622116238502808,0.1509195322429761
b2_KO,90.0,14,1540770719,-0.3206588812258855,0.14100104328925764,0.16593692481146288
b2_KO,90.0,15,1688060240,-0.022974835831959695,0.1855384312136192,0.16713623636616864
b2_KO,90.0,16,1102145672,-0.42329782799273374,0.13526241464207966,0.1538253006169077
b2_KO,90.0,17,275121930,-0.0979243193964221,0.13538456575638833,0.15347208840332419
b2_KO,90.0,18,1803345590,-0.17093064548552128,0.16456084746994437,0.15681440752194287
b2_KO,90.0,19,967196436,-0.29229565621770925,0.11958135886675583,0.10532542410677263
b2_KO,90.0,20,1074497555,-0.1006718909764186,0.06447528360353098,0.14807006707994197
b2_KO,90.0,21,796282693,-0.16498267703632807,0.17094331284323908,0.10998977947705972
b2_KO,90.0,22,392022359,-0.11767611640347919,0.1477307386760272,0.1281924737694017
b2_KO,90.0,23,1990212658,-0.39533495702820165,0.11777407874297388,0.11871325148098907
b2_KO,90.0,24,1678403330,-0.18028048188504764,0.16949044186174575,0.16015013670769943
b2_KO,90.0,25,1382689815,-0.09293902461373982,0.04517662243824104,0.12681056489665227
b2_KO,90.0,26,864178266,-0.22927558468711995,0.15976330765337404,0.17600159570292007
b2_KO,90.0,27,1766867109,0.018426386113861604,0.16200604668800697,0.15654549975260174
b2_KO,90.0,28,1171300112,-0.18143329242804818,0.1056980864562195,0.13298376018372604
b2_KO,90.0,29,952224740,-0.3717345314035314,0.1391192500872575,0.16170184013155134
b2_KO,90.0,30,967354524,-0.24755632060562238,0.150167175344918,0.1293235057916514
b2_KO,90.0,31,487991438,0.013868048428529178,0.21651317664360956,0.18444576507154095
b2_KO,90.0,32,197860368,0.09534198774795222,0.1352623157338066,0.11284375578179186
b2_KO,90.0,33,1190961760,-0.11740544055499047,0.14858525131341518,0.2038802124330545
b2_KO,90.0,34,1906728918,-0.12437749738646842,0.19819660955312268,0.12819916911019796
b2_KO,90.0,35,137046513,-0.11171336774977458,0.15308710150676305,0.12656366133643293
b2_KO,90.0,36,1843166518,-0.3552994479375613,0.15869022799763796,0.14945703422989015
b2_KO,90.0,37,1777324407,-0.3869250014811363,0.16284808562906009,0.10858835151614592
b2_KO,90.0,38,594336917,-0.16353184572148338,0.13845540390179362,0.12408095231386045
b2_KO,90.0,39,1356488967,-0.3411935438867979,0.11344228139768045,0.09682607982375273
b2_KO,90.0,40,354826746,-0.2511952823565369,0.18671266503732104,0.15412528621685426
b2_KO,90.0,41,1627981024,0.07530471018623741,0.14234158887598305,0.15376692218787985
b2_KO,90.0,42,1504361614,-0.46670011275376266,0.11145769698564441,0.16152885696148775
b2_KO,90.0,43,761338718,-0.009024949862977305,0.15085201246122656,0.18624525888890273
b2_KO,90.0,44,145857092,-0.24227026894249448,0.15256043778953848,0.15865459100464618
b2_KO,90.0,45,2084558133,-0.03521921181981602,0.12625101780403752,0.13048003721203902
b2_KO,90.0,46,957106589,-0.16461233931583186,0.12378539977524619,0.2043281182296415
b2_KO,90.0,47,1917963002,0.21102646652976897,0.11124726951194004,0.162912330987262
b2_KO,90.0,48,1455819991,-0.2782963976574071,0.13109240234774583,0.15719686316078393
b2_KO,90.0,49,1671565830,-0.131470162099673,0.14203625111853369,0.13909461037676502
