condition_key,w_inter,a_hat_value
WT,5.0,0.023092884386579124
WT,5.0,0.042277571087470094
WT,5.0,0.07546156775135839
WT,5.0,0.029836969897970675
WT,5.0,0.012715248745617082
WT,5.0,0.07525307334563776
WT,5.0,0.05629733239009311
WT,5.0,0.13625637578620128
WT,5.0,0.02990279198671174
WT,5.0,0.06505635427149671
WT,5.0,0.06518510173873834
WT,5.0,0.057700106706409036
WT,5.0,0.09149275888763317
WT,5.0,0.0626636831108522
WT,5.0,0.07963538186292744
WT,5.0,0.15884749491734224
WT,5.0,0.07181058052877334
WT,5.0,0.07546156775135839
WT,5.0,0.02170010132500842
WT,5.0,0.07472709296966062
WT,5.0,0.00024140341260959483
WT,5.0,0.07019117201768535
WT,5.0,0.05096911781127635
WT,5.0,0.048007005109802034
WT,5.0,0.032506912225710234
WT,5.0,0.14540362862538372
WT,5.0,0.0760056604858872
WT,5.0,0.12061514532305607
WT,5.0,0.058177802279658346
WT,5.0,0.057272898390003366
WT,5.0,0.05413411116229543
WT,5.0,0.0768511764160209
WT,5.0,0.025842240041399046
WT,5.0,0.02170010132500842
WT,5.0,0.07571904193450567
WT,5.0,0.03515674146333887
WT,5.0,0.04421515021329439
WT,5.0,0.06270317395351242
WT,5.0,0.03904320238942093
WT,5.0,0.04647388679631452
WT,5.0,0.021718921529676315
WT,5.0,0.16521405093598962
WT,5.0,0.053846577042585275
WT,5.0,0.09062135808291497
WT,5.0,0.07558872175539702
WT,5.0,0.07010831654521864
WT,5.0,0.06409104322916155
WT,5.0,0.04600318143381453
WT,5.0,0.03065211608276503
WT,5.0,0.07571904193450567
WT,5.0,0.01968822901333965
WT,5.0,0.027212201171516764
WT,5.0,0.04142274973489456
WT,5.0,0.050804273218034185
WT,5.0,0.0781956862279421
WT,5.0,0.11112212412334206
WT,5.0,0.04500604886354201
WT,5.0,0.035711543067067086
WT,5.0,0.06842995422704516
WT,5.0,0.009477637199106853
WT,5.0,0.06910197979041938
WT,5.0,0.04467773963777502
WT,5.0,0.10082986536874163
WT,5.0,0.006780710273825117
WT,5.0,0.05388289072213965
WT,5.0,0.01968822901333965
WT,5.0,0.09308076309664015
WT,5.0,0.05703303085216651
WT,5.0,0.05443122746503802
WT,5.0,0.04298719369779225
WT,5.0,0.006436895701611263
WT,5.0,0.04505313967605751
WT,5.0,0.0456260680684825
WT,5.0,0.05229808022402605
WT,5.0,0.07017608907932019
WT,5.0,0.030799509127436564
WT,5.0,0.051202884156560755
WT,5.0,0.09269271247833169
WT,5.0,0.08183771225491097
WT,5.0,0.0443370040144971
WT,5.0,0.1443438171586421
WT,5.0,0.09308076309664015
WT,5.0,0.03510643975303155
WT,5.0,0.020632050022173946
WT,5.0,0.03764350209430586
WT,5.0,0.031343189738145365
WT,5.0,0.008583024928498776
WT,5.0,0.04576364477812076
WT,5.0,0.07252764753049093
WT,5.0,0.02348659803871995
WT,5.0,0.10619234176133903
WT,5.0,0.11636472978710802
WT,5.0,0.083555366712951
WT,5.0,0.050523553961241974
WT,5.0,0.012792966871797429
WT,5.0,0.016535695036804056
WT,5.0,0.08859042721660285
WT,5.0,0.03510643975303155
WT,5.0,0.031285044228437475
WT,5.0,0.07122087596169184
WT,5.0,0.08100862180825338
WT,5.0,0.05273847847656938
WT,5.0,0.05743548203203124
WT,5.0,0.00844040856419586
WT,5.0,0.0701716371817826
WT,5.0,0.03617671812414899
WT,5.0,0.07372668675975343
WT,5.0,0.0449454027726461
WT,5.0,0.07193686058131028
WT,5.0,0.03907808100739848
WT,5.0,0.061109197723346484
WT,5.0,0.020387072504955205
WT,5.0,0.07120627973605505
WT,5.0,0.031285044228437475
WT,5.0,0.05762571276249505
WT,5.0,0.02477696839584823
WT,5.0,0.07234889263095502
WT,5.0,0.018902994934312647
WT,5.0,0.05973392529443148
WT,5.0,0.012721047022670214
WT,5.0,0.07558482281596265
WT,5.0,0.020264280095288262
WT,5.0,0.03393208221516377
WT,5.0,0.07807141392813499
WT,5.0,0.018385113668089568
WT,5.0,0.019452899602444382
WT,5.0,0.02345823769257835
WT,5.0,0.07189984656385615
WT,5.0,0.03891710721771394
WT,5.0,0.05762571276249505
WT,5.0,0.045284423832360934
WT,5.0,0.0490737368951491
WT,5.0,0.044583448274554266
WT,5.0,0.03191374551460131
WT,5.0,0.013275913369616263
WT,5.0,0.045500482470469394
WT,5.0,0.0788225150708456
WT,5.0,0.010270622648002294
WT,5.0,0.01780633248243724
WT,5.0,0.04783589113274992
WT,5.0,0.06353059278004296
WT,5.0,0.029392019554252836
WT,5.0,0.04909718729592122
WT,5.0,0.07158832868782433
WT,5.0,0.048158863283445104
WT,5.0,0.045284423832360934
WT,5.0,0.06669901696140959
WT,5.0,0.07396806308875256
WT,5.0,0.03969245172412856
WT,5.0,0.07050362403244784
WT,5.0,0.045234872950925355
WT,5.0,0.08819401504319681
WT,5.0,0.048620388529244364
WT,5.0,0.04777046639032233
WT,5.0,0.017407939575260777
WT,5.0,0.05473364328201756
WT,5.0,0.029556662102167654
WT,5.0,0.022837520415036505
WT,5.0,0.07988104358637974
WT,5.0,0.08881566773686647
WT,5.0,0.04730771884378806
WT,5.0,0.06669901696140959
WT,5.0,0.05621223632925918
WT,5.0,0.026107303432370135
WT,5.0,0.03250688108812918
WT,5.0,0.04299681582575782
WT,5.0,0.04672965883441771
WT,5.0,0.036859653492596865
WT,5.0,0.03915147602117668
WT,5.0,0.03669946570913952
WT,5.0,0.07248429497113498
WT,5.0,0.04569329464699181
WT,5.0,0.05471896158290524
WT,5.0,0.037557529341781304
WT,5.0,0.045769646546233986
WT,5.0,0.05557263292052455
WT,5.0,0.04895654574308684
WT,5.0,0.05621223632925918
WT,5.0,0.06895474356164183
WT,5.0,0.04172837749783034
WT,5.0,0.0367869648472147
WT,5.0,0.0326699939400718
WT,5.0,0.025794053848752788
