condition,trial_idx,seed,cue_deg,pre_cue_asym,last_pre_cue_asym,delay_asym,delay_ms,amplitude,random_cue,balance_cue,correct_asymmetry,mean_abs_asym,asym_std,mean_abs_asym_precue,asym_std_precue
WT,108,1012682731,181.40625,nan,nan,-0.028857446613852745,5000.0,45.0,0,1,1,0.17849989991861695,0.20907364663245614,nan,nan
WT,109,1514331118,181.40625,nan,nan,0.018440642393145478,5000.0,45.0,0,1,1,0.09049059896485002,0.11328456233350417,nan,nan
WT,110,595114158,181.40625,nan,nan,-0.011146133422744552,5000.0,45.0,0,1,1,0.14149922547444352,0.175883600033161,nan,nan
WT,111,1676602826,181.40625,nan,nan,0.007038919232697528,5000.0,45.0,0,1,1,0.0686661527765322,0.09009079666596917,nan,nan
WT,112,1193242761,181.40625,nan,nan,-0.01007809307441047,5000.0,45.0,0,1,1,0.10575448774217434,0.13183997991174654,nan,nan
WT,113,985514123,181.40625,nan,nan,-0.022337059063580883,5000.0,45.0,0,1,1,0.1460132053499189,0.17587163864379474,nan,nan
WT,114,1085781155,181.40625,nan,nan,0.03862765163794964,5000.0,45.0,0,1,1,0.17653428075111768,0.20407736252130668,nan,nan
WT,115,1221362417,181.40625,nan,nan,-0.02794527113988258,5000.0,45.0,0,1,1,0.10570933806748874,0.1219178625174468,nan,nan
WT,116,80020205,181.40625,nan,nan,-0.032045565018753094,5000.0,45.0,0,1,1,0.19847349295568278,0.22644773790991568,nan,nan
WT,117,300211767,181.40625,nan,nan,-0.0006483185790754435,5000.0,45.0,0,1,1,0.07610982574244345,0.10311086723336045,nan,nan
WT,118,527166790,181.40625,nan,nan,0.026940381076217847,5000.0,45.0,0,1,1,0.14802779162139557,0.18117107178165062,nan,nan
WT,119,245951459,181.40625,nan,nan,-0.023718637853165764,5000.0,45.0,0,1,1,0.14495543324370588,0.17446488883978128,nan,nan
WT,120,944062962,181.40625,nan,nan,0.01540888348646711,5000.0,45.0,0,1,1,0.11370074059550221,0.14653613875589971,nan,nan
WT,121,1435384429,181.40625,nan,nan,-0.012975762326949148,5000.0,45.0,0,1,1,0.1287923796970923,0.16213634255801937,nan,nan
WT,122,1405375274,181.40625,nan,nan,-0.036059940514023,5000.0,45.0,0,1,1,0.18445504522310668,0.21462788241068484,nan,nan
WT,123,1011671398,181.40625,nan,nan,-0.02287093725400025,5000.0,45.0,0,1,1,0.17972790949841283,0.21617711872261705,nan,nan
WT,124,1836270333,181.40625,nan,nan,0.012302292495047952,5000.0,45.0,0,1,1,0.09594069507533706,0.11949313496346402,nan,nan
WT,125,1213835294,181.40625,nan,nan,0.03881752376500119,5000.0,45.0,0,1,1,0.20649203391418194,0.23432626668889378,nan,nan
WT,126,170075129,181.40625,nan,nan,-0.014590615884224917,5000.0,45.0,0,1,1,0.1421461425900557,0.17314567271797196,nan,nan
WT,127,1642822536,181.40625,nan,nan,-0.010898531388101826,5000.0,45.0,0,1,1,0.04785708764935948,0.0654686851163684,nan,nan
WT,128,1233945442,181.40625,nan,nan,0.02934250110874822,5000.0,45.0,0,1,1,0.15475529671271832,0.18082670050297256,nan,nan
WT,129,1363047212,181.40625,nan,nan,0.02068841597896803,5000.0,45.0,0,1,1,0.14298645194411702,0.1778835106209117,nan,nan
WT,130,1214129970,181.40625,nan,nan,-0.012320221278503945,5000.0,45.0,0,1,1,0.1452595601418349,0.1851700960071831,nan,nan
WT,131,1188802709,181.40625,nan,nan,-0.03400871699499354,5000.0,45.0,0,1,1,0.17053959138674374,0.19870377158718502,nan,nan
WT,132,194489917,181.40625,nan,nan,-0.015892312367538648,5000.0,45.0,0,1,1,0.143034554024997,0.17400263268903798,nan,nan
WT,133,1200888232,181.40625,nan,nan,0.03452851104295171,5000.0,45.0,0,1,1,0.14910098784410097,0.17351584279778573,nan,nan
WT,134,1707061844,181.40625,nan,nan,-0.024696342789777236,5000.0,45.0,0,1,1,0.13691543242642015,0.16665339330162163,nan,nan
WT,135,652727864,181.40625,nan,nan,0.010940862921639384,5000.0,45.0,0,1,1,0.17629241165058093,0.21407882073678666,nan,nan
WT,136,1294585270,181.40625,nan,nan,-0.02271114134770748,5000.0,45.0,0,1,1,0.18236191042081587,0.2195919842731961,nan,nan
WT,137,66180795,181.40625,nan,nan,-0.022095560603768938,5000.0,45.0,0,1,1,0.1362971179048049,0.1635511530511971,nan,nan
WT,138,746248853,181.40625,nan,nan,-0.004985911500125566,5000.0,45.0,0,1,1,0.10599163643168952,0.13755369440574494,nan,nan
WT,139,937843451,181.40625,nan,nan,-0.006839615739823233,5000.0,45.0,0,1,1,0.10886263789339064,0.14162764189336355,nan,nan
WT,140,2110414630,181.40625,nan,nan,0.015748103455620336,5000.0,45.0,0,1,1,0.12755045533805104,0.166440489554504,nan,nan
WT,141,460817075,181.40625,nan,nan,0.003816599250794869,5000.0,45.0,0,1,1,0.06704971613627897,0.0945205394687241,nan,nan
